cuid,created_at,provider,model,temperature,input_tokens,output_tokens,P1. Leave the policy settings as they are.,P2. Policies that emphasise economic growth over climate change adaptation or mitigation.,P3. Policies that involve a moderate cut in CO2 emissions (at least 25% in over the next 10 years).,P4. Policies that involve a dramatic cut back in CO2 emissions (at least 50% in the next 10 years).,P5. Adaptation policies and expenditure. Planning controls and emergency response programs.,"P6. Adaptation policies that target individual, small business or community-based actions (e.g., support the installation of alternative energy generators, insulation, water use efficiency)",P7. Preparing for climate risk through the development of new approaches and technologies that enhance resilience to the impacts of climate variability or change.
5aa0c4cb-620d-44f4-9ffb-0b16eed2eed3,2025-04-01 14:57:19.602095+00:00,mistralai,ministral-8b-latest,0,3375,235,7,6,3,1,5,4,2
6d3c6630-31cd-4ca5-bafb-b391ef711267,2025-04-01 14:57:23.059391+00:00,mistralai,ministral-8b-latest,0,3375,223,7,6,3,1,5,2,4
0ad6109c-72ce-48d8-9a93-d62c42f0f0cb,2025-04-01 14:57:26.467410+00:00,mistralai,ministral-8b-latest,0,3375,223,7,6,2,4,3,1,5
7d1eb2cf-f66a-46bd-a213-4ea2d7dda71a,2025-04-02 16:05:51.382161+00:00,mistralai,ministral-8b-latest,0,3375,231,3,2,5,1,7,4,6
a7152470-0d95-44cb-a31c-666e3d7c484f,2025-04-02 16:05:56.013935+00:00,mistralai,ministral-8b-latest,0,3375,229,5,6,2,7,3,1,4
007a29ec-44ef-4ca7-86e4-09f88b7b99cf,2025-04-02 16:05:59.294295+00:00,mistralai,ministral-8b-latest,0,3375,231,6,7,4,3,5,2,1
1bd43c19-5834-4e3c-ba23-f140ddbce7ee,2025-04-02 16:06:02.853307+00:00,mistralai,ministral-8b-latest,0,3375,236,2,7,3,6,1,5,4
ed4cda8a-31ff-40e2-a81d-67083af1ded6,2025-04-02 16:06:06.488752+00:00,mistralai,ministral-8b-latest,0,3375,228,7,6,4,1,5,3,2
8a83a098-c909-4877-b24d-a74653b085e4,2025-04-02 16:06:10.211253+00:00,mistralai,ministral-8b-latest,0,3375,228,3,2,5,7,4,1,6
1fe16a04-f3fe-41c1-b7ea-4226153308f9,2025-04-02 16:06:13.508182+00:00,mistralai,ministral-8b-latest,0,3375,232,7,6,3,2,5,1,4
06765eea-4e9c-4365-a39e-477559baf3e1,2025-04-02 16:06:16.843454+00:00,mistralai,ministral-8b-latest,0,3375,232,7,6,5,2,3,4,1
fd4eee2a-2278-4da3-804e-e1a8b704a661,2025-04-02 16:06:20.509765+00:00,mistralai,ministral-8b-latest,0,3375,224,5,4,6,7,3,1,2
cd20cc91-809c-4a1c-a9aa-1a3272c9e8b5,2025-04-02 16:06:23.756735+00:00,mistralai,ministral-8b-latest,0,3375,230,4,7,6,3,5,1,2
43715d99-9de1-4c52-9a04-184107f05062,2025-04-02 16:06:27.344447+00:00,mistralai,ministral-8b-latest,0,3375,229,7,6,5,1,4,2,3
8419e87d-21c6-4107-9d73-7f755778f27f,2025-04-02 16:06:30.773145+00:00,mistralai,ministral-8b-latest,0,3375,233,6,7,4,5,3,2,1
461e483e-6850-44a1-a58e-7fd5c246f174,2025-04-02 16:06:34.385559+00:00,mistralai,ministral-8b-latest,0,3375,223,3,7,5,4,1,2,6
018c73b7-7e24-4903-9437-2ec59b86a420,2025-04-02 16:06:37.662757+00:00,mistralai,ministral-8b-latest,0,3375,230,7,6,3,2,5,1,4
7adbc0ed-0935-4bad-95e9-81eba004844e,2025-04-02 16:06:41.196295+00:00,mistralai,ministral-8b-latest,0,3375,277,7,4,2,6,5,3,1
04cf0376-8c30-4a8c-a553-cddb96e8c31e,2025-04-02 16:06:44.880215+00:00,mistralai,ministral-8b-latest,0,3375,228,3,7,5,2,1,6,4
9553fa63-c876-4814-afdc-0493409c309c,2025-04-02 16:06:48.184979+00:00,mistralai,ministral-8b-latest,0,3375,249,6,7,3,4,1,2,5
04e3b9ef-07ab-47c8-b569-29a88ac0afe8,2025-04-02 16:06:51.603073+00:00,mistralai,ministral-8b-latest,0,3375,230,7,6,3,4,2,5,1
511bf70d-ee56-4eef-abc5-bfad1558c437,2025-04-02 16:06:54.901059+00:00,mistralai,ministral-8b-latest,0,3375,230,2,7,6,4,3,1,5
