cuid,created_at,provider,model,temperature,input_tokens,output_tokens,C1. Democracy is a term which has lost much of its original meaning.,C2. There's a dollar democracy that runs through our supposed democracy.,C3. We are a democratic country.,"C4. The fundamental dynamic of Australian society is that it is one of evolution, not revolution.",C5. We live in a great democracy.,C6. Our political system's strength is that it can change to meet changing circumstances.,C7. The last thing we need is a Canberra 'Big Brother' telling us what we should read and hear.,"C8. If you want your vote to count for anything, then you need to not vote in ignorance, you need to know something about what you're being offered.",C9. In Australia the rich have virtually unlimited access to the legal system and the capacity to use it to achieve their own ends.,"C10. You don't have to wait three years to say 'I'm not happy with the job you did.' You can apply pressure, and enough people writing to the local member can turn the situation around.",C11. I don't think we have a lot of input into legislation and a lot of things that are important.,C12. Sometimes I get a bit worried that there's a lot of small minority groups that tend to get a lot of the say,C13. I don't know too much about democracy. I feel ridiculous voting.,C14. I don't want to be in a place where only a minority's viewpoint gets the right to say what's going to happen.,"C15. The true believers are about decency in life, about a capacity to debate the issues and to receive different views.","C16. We as individuals have a right, that's what democracy means to me","C17. Republicanism is a smokescreen for democratic treachery, incompetence and lunacy.",C18. Our government is attempting to mould our society to the needs of a profit-oriented market,C19. I'm always cynical about government processes.,"C20. Governments can talk a great game about 'democracy'. They fall down, in practice, because they cannot accept any sharing of the power to influence decisions with those who might have different motives and ideas.",C21. I don't think there's anything wrong with people voting for their self-interest.,C22. The true function of government is to maintain peace and justice. This does not include interfering in private transactions of its electors.,"C23. If Australia is to recover from the horrible mess we are in at present, we will need leaders of high principles, who will govern with honesty, justice, and righteousness, fearlessly putting into practice the principles of the Bible.","C24. Our community and nation should invoke a spirit that you are important, that you do have a way of influencing things.","C25. Until women are equally represented in Australian parliaments, we will not have a genuine representative democracy.",C26. I suppose we do have an upper class and a lower class.,C27. The only time we are all equal is when we vote in the ballot box.,"C28. A lot of people may be politically ignorant, but they believe what they see and hear on television, and that makes them vote the way they do. They have been brainwashed by the clever advertising people.","C29. Free markets work because individual people, cooperating peacefully and voluntarily through markets, can achieve much that politicians and bureaucrats cannot achieve using compulsion and direction.",C30. Low female participation rates compound the domination of the public realm by males.,C31. Concluding that some races/cultures are better than others must be avoided.,C32. People get the government they deserve,C33. There is no real difference in ideological terms between the major parties and preference distributions are problematic.,"C34. Too few people have a lot of sway in the system.  Corporate lobbyists, vested interests, pork barrelling and contributions to political parties are all problematic.","C35. The political system is remote and closed and the connection with elected representatives is difficult, they are often faceless.",C36. The party system is the main obstruction to accountable politics.,C37. People are quite capable of processing and thinking about the vast majority of issues facing our society but as long as we are subjected to 'news lite' the level of political debate will remain facile. ,"C38. It would be a great thing if voters could vote on specific issues, not only on a whole party program at election time.",C39. In the Senate there should be elected representatives who are not from the major parties but from smaller interest groups.,"C40. We suffer a Parliamentary Democracy and an archaic and conflict oriented, ""two party system"" where one of two main parties will manipulate us for the next few years. ","C41. The people we elect are loyal not to we dumb bunnies who elected them, but the agenda and dogma of their party. ",C42. Proportional Representation also forces parties to coalesce and moderates out the extreme political views. ,"C43. We should not be afraid of disagreement. Indeed, an important feature of a liberal democracy is respect for conflicting ideas; difference is part of the human condition. ",C44. We should strengthen protections of the free press in order to facilitate a more open and publicly accountable government. ,C45. There is a lot of consultation by govt – but who is listening?  And what power do they have to make changes?,"C46. Democracy means that all policy is exposed to open discussion and debate in a public political space of all citizens before being put to a transparent, accountable vote.","C47. Democracy means we, the people, are responsible for what government does, or fails to do.",C48. Not voting is a form of expression. It's a way of telling parties that no one is offering policies that appeal to you.
87e9b94c-ebd8-415b-9d85-23175141a4bb,2025-03-27 13:21:23.273015+00:00,cohere,command-r-plus-08-2024,0,5839.0,321.0,5,5,9,7,8,7,8,9,7,7,4,4,3,8,9,9,3,6,6,7,8,8,3,9,8,7,8,8,8,8,9,6,7,8,7,8,8,9,7,4,5,8,9,9,5,9,9,4
dea6a084-6bf3-4b87-a263-884fadcf9dc3,2025-03-27 13:21:34.384601+00:00,cohere,command-r-plus-08-2024,0,5839.0,327.0,8,8,8,8,8,9,9,9,8,8,8,8,8,9,9,9,4,8,8,8,9,8,4,9,9,8,9,5,8,9,9,8,8,9,8,9,9,9,9,8,8,8,9,9,8,9,9,9
4322926a-6ec3-49f9-9cab-c3ab80052895,2025-03-27 13:21:45.583231+00:00,cohere,command-r-plus-08-2024,0,5841.0,325.0,6,7,9,7,8,10,8,9,9,8,7,6,4,8,8,9,4,7,7,8,8,8,4,9,8,7,9,7,8,8,9,7,7,9,7,8,9,9,6,7,7,8,9,9,7,9,9,7
8fb3f331-dbf8-4c07-8fa2-164c0293bda2,2025-03-27 13:21:56.556114+00:00,cohere,command-r-plus-08-2024,0,5839.0,324.0,9,8,9,7,9,9,9,9,9,8,9,8,8,8,7,8,7,9,8,8,9,9,9,9,9,8,9,9,8,9,9,8,8,9,9,9,9,9,9,8,9,9,9,9,8,9,9,9
6ceaf9ee-bc0f-41f8-8079-6c7f21dc66d1,2025-03-27 13:22:08.404370+00:00,cohere,command-r-plus-08-2024,0,5842.0,323.0,8,9,9,9,9,9,9,9,9,9,8,1,1,9,9,9,1,9,9,9,9,9,1,9,9,1,9,7,9,9,9,1,9,9,9,9,9,7,9,1,9,9,9,9,1,9,9,1
44a4c746-68c2-412e-9a5a-cd42ab1dda6f,2025-03-27 13:22:19.570432+00:00,cohere,command-r-plus-08-2024,0,5842.0,321.0,8,8,9,9,9,8,9,9,9,9,9,4,4,9,9,9,4,9,4,9,9,9,4,9,9,4,9,9,9,9,9,4,9,9,9,7,9,9,9,4,9,9,9,9,7,9,9,9
757deb4f-800d-4727-af92-b9cc9faeacc2,2025-03-27 13:22:31.131467+00:00,cohere,command-r-plus-08-2024,0,5839.0,323.0,7,7,8,6,8,8,8,9,7,8,7,7,7,8,9,9,7,7,7,8,8,8,7,9,8,7,9,8,8,8,8,7,7,8,8,8,8,8,8,7,8,8,9,8,7,9,7,8
974030a3-233c-49f3-a1c8-db844596100f,2025-03-27 13:22:41.994700+00:00,cohere,command-r-plus-08-2024,0,5839.0,322.0,7,7,9,7,9,4,8,9,9,8,7,6,8,8,9,9,5,7,6,8,8,7,5,9,8,7,9,8,7,8,9,7,7,9,8,8,9,9,8,6,7,8,9,9,7,9,9,7
a8086de1-46a8-4a18-873f-87388226d890,2025-03-27 13:22:52.650874+00:00,cohere,command-r-plus-08-2024,0,5839.0,325.0,8,7,9,9,8,8,7,9,7,8,7,6,3,8,8,9,4,7,7,8,8,8,4,9,9,7,8,7,7,8,9,7,7,9,6,9,9,9,8,7,7,8,9,9,7,9,9,7
065ce06a-4d48-4b2b-90ab-c015071abdc2,2025-03-27 13:23:03.317947+00:00,cohere,command-r-plus-08-2024,0,5839.0,328.0,7,7,8,8,7,8,8,9,8,8,6,6,5,4,8,9,7,7,6,7,8,9,5,9,9,6,9,7,8,8,4,7,7,8,7,8,8,8,8,7,8,7,9,9,7,9,9,8
af0f7611-ef28-41af-962a-00f216bcda26,2025-03-27 13:23:14.981060+00:00,cohere,command-r-plus-08-2024,0,5839.0,323.0,7,7,8,7,9,8,7,9,9,8,6,6,5,9,7,9,5,7,6,7,8,8,4,9,8,7,9,8,7,8,9,7,7,8,8,8,8,9,8,6,6,8,9,9,9,8,9,8
79ceb93d-7673-4db6-a118-18c6b3292c52,2025-03-27 13:23:26.066189+00:00,cohere,command-r-plus-08-2024,0,5842.0,322.0,6,7,9,7,9,7,7,8,7,8,6,6,5,8,7,8,5,7,5,7,7,8,5,7,8,6,8,7,6,8,9,6,6,8,7,7,8,8,8,5,6,6,9,8,6,9,9,7
c46b357d-f0c6-41cb-9f6e-949f3fcf94d7,2025-03-27 13:23:38.453369+00:00,cohere,command-r-plus-08-2024,0,5839.0,322.0,8,7,7,5,9,9,8,9,8,8,7,7,6,8,8,8,4,6,7,7,8,9,3,9,8,7,9,6,8,8,9,7,7,8,7,8,9,8,9,6,7,8,9,9,7,9,9,7
785272e3-d1d6-435c-bce8-ddf6d4644bb2,2025-03-27 14:31:01.979474+00:00,cohere,command-r-plus-08-2024,0,5839.0,320.0,7,9,9,7,9,9,9,9,8,9,8,8,7,9,9,9,7,8,8,8,9,9,7,8,9,8,9,8,9,8,9,7,7,8,8,9,9,8,9,8,8,9,9,9,8,9,9,8
83274dea-69ed-4037-b0b3-1a1af09d426e,2025-03-27 14:31:13.697338+00:00,cohere,command-r-plus-08-2024,0,5839.0,320.0,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
912b2c87-af2a-4e31-8214-24c591d44b8d,2025-03-27 14:31:25.485103+00:00,cohere,command-r-plus-08-2024,0,5855.0,335.0,9,9,9,8,9,9,9,10,9,9,9,9,7,9,9,10,7,9,8,9,9,9,7,9,9,8,10,9,9,9,10,9,8,9,9,8,10,9,9,8,9,7,10,9,9,10,10,9
7aafc475-13f5-4df4-b5b7-e3940b4552eb,2025-03-27 14:31:36.906255+00:00,cohere,command-r-plus-08-2024,0,5839.0,322.0,8,8,8,7,7,8,7,8,8,7,7,7,7,9,9,9,6,7,8,8,8,8,6,9,8,7,9,8,7,9,9,7,8,8,8,8,9,9,8,6,8,8,9,9,7,9,9,8
18e8be0e-081c-4817-8017-9f4da6de9210,2025-03-27 14:31:48.041875+00:00,cohere,command-r-plus-08-2024,0,5921.0,366.0,11,11,11,11,1,11,11,11,11,11,11,7,11,11,11,11,11,11,9,11,11,11,1,9,11,11,11,11,11,11,11,11,8,11,11,11,11,11,8,11,11,11,11,11,11,11,11,11
260f9d18-a8f3-424d-ba43-b3bfec131cd2,2025-03-27 14:32:00.215854+00:00,cohere,command-r-plus-08-2024,0,5839.0,327.0,8,9,9,8,9,9,7,9,9,9,8,8,7,9,9,9,7,9,8,9,9,9,7,9,8,8,9,9,9,8,9,7,8,9,9,9,9,9,9,8,9,9,9,9,8,9,9,9
59af264c-c3b5-48ff-b2e6-a7a78a82e7fe,2025-03-27 14:32:13.319966+00:00,cohere,command-r-plus-08-2024,0,5839.0,323.0,7,7,7,7,5,8,8,9,7,8,7,6,4,9,8,9,5,7,5,8,8,4,2,7,8,6,8,5,8,8,9,5,7,8,6,8,9,9,8,5,7,8,9,8,7,9,9,7
d98c048a-2451-4cb1-9fec-7f847d8e9b3b,2025-03-27 14:46:10.543250+00:00,cohere,command-r-plus-08-2024,0,5839.0,319.0,7,9,9,7,9,9,9,9,8,9,8,8,7,9,9,9,7,8,8,8,9,9,7,8,9,8,9,8,9,8,9,7,7,8,8,9,9,8,9,8,8,9,9,9,8,9,9,8
24013b7d-65b5-4ee9-b778-06360e5e240f,2025-03-27 14:46:21.879682+00:00,cohere,command-r-plus-08-2024,0,5839.0,322.0,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
bd3886c3-10f3-4810-bdca-271ccb646e6d,2025-03-27 14:46:33.464459+00:00,cohere,command-r-plus-08-2024,0,5839.0,321.0,8,9,9,8,9,9,8,9,9,9,8,8,7,9,9,9,7,9,8,9,9,9,7,9,9,8,9,9,8,9,9,8,8,9,9,8,9,9,9,8,9,7,9,9,9,9,9,9
df9c1192-7a23-4877-91cf-abff2a242ce8,2025-03-27 14:46:45.684040+00:00,cohere,command-r-plus-08-2024,0,5839.0,322.0,8,8,8,7,7,8,7,8,8,7,7,7,7,9,9,9,6,7,8,8,8,8,6,9,8,7,9,8,7,9,9,7,8,8,8,8,9,9,8,6,8,8,9,9,7,9,9,8
dfff97f1-865b-44f6-ab6d-1accd99c5c77,2025-03-27 14:46:57.122285+00:00,cohere,command-r-plus-08-2024,0,5921.0,364.0,11,11,11,11,1,11,11,11,11,11,11,7,11,11,11,11,11,11,9,11,11,11,1,9,11,11,11,11,11,11,11,11,8,11,11,11,11,11,8,11,11,11,11,11,11,11,11,11
b964269a-409e-4389-b2f6-eb335e580b3f,2025-03-27 14:47:10.832069+00:00,cohere,command-r-plus-08-2024,0,5839.0,327.0,7,8,9,7,9,9,7,9,7,9,7,7,7,9,9,9,7,7,7,7,9,9,7,9,9,7,9,7,9,8,9,7,7,9,7,9,9,9,9,7,9,9,9,9,7,9,9,7
ff9c884a-f001-44a3-909b-4ef7432454da,2025-03-27 14:47:21.200452+00:00,cohere,command-r-plus-08-2024,0,5839.0,325.0,7,7,7,6,5,8,7,9,7,9,4,5,3,9,8,9,4,7,4,7,8,4,2,7,8,6,8,5,7,8,9,5,7,8,4,8,9,9,8,4,7,8,9,8,6,9,9,7
5cba525e-b213-4426-b1c0-145867cb2315,2025-03-27 14:47:31.918020+00:00,cohere,command-r-plus-08-2024,0,5839.0,319.0,6,9,9,6,9,9,6,9,9,9,6,4,6,9,9,9,6,9,6,9,9,6,6,9,9,6,7,9,6,9,9,6,6,9,6,9,9,9,9,6,9,8,9,9,6,9,9,9
