cuid,created_at,provider,model,temperature,input_tokens,output_tokens,"C1. Public funds should pay for biobanks, instead of private companies.",C2. The community that provides samples for research should receive improved medical services in return.,C3. People should be paid for providing their samples to a biobank.,C4. Information about people's genes and the traits they inherit from their parents is more private than their medical records.,C5. The confidentiality of personal medical information is critical in any circumstance where research is being conducted.,C6. High-priced genetic research is diverting funds that could be used to promote public health in other ways.,C7. Race is a useful topic for genetic studies,C8. Collecting samples from people in an ethnic or cultural group is acceptable only if the whole group has agreed to participate.,C9. Religious groups need to be asked for their views about biobanks and genetic research.,C10. Genetic studies will lead to the discrimination of people living with genetic conditions or disabilities.,C11. Genetic studies of race on ethnic or cultural groups will lead to the discrimination of those groups.,C12. The priorities for health should be to reduce inequalities and the burden of disease.,C13. Biobanks are valuable even if they only advance science (e.g. provide new information about diseases) and do not lead to treatments or cures.,"C14. It is always acceptable to do research on samples that identify me, without my prior permission.",C15. There is no point asking the public for their views on the ethical issues in science and technology.,C16. Genetic research will improve our lives.,C17. Deciding how to regulate biobanks should be left to the government.,C18. There is no risk to the people who provide samples and information to biobanks.,C19. Policy makers need to consider whether WA should not have biobanks.,C20. My sample should never be permanently anonymized since I should be contacted about important research results,C21. Researchers and institutions (e.g. hospitals and universities) should be allowed to use samples for research but they should not own them.,C22. I should be asked for my permission every time researchers want to use my samples for research,C23. There must be special consideration of the views of Aboriginal people towards healthcare and genetic research.,C24. Improved health is more likely to come from educating people about their diet and lifestyle than from biobanks.,C25. People with a [chronic disease or] genetic condition in their family have a responsibility to be involved in genetic research.,C26. People should always be able to withdraw their sample from research at any time.,C27. I should have property rights to my tissues before and after they leave my body,C28. People who provide samples for research should get special access to the treatments that result from this research.,C29. Permission from the indigenous community must be sought if samples are collected from indigenous peoples.,C30. People who provide samples should be active in the set up and ongoing management of biobanks.,C31. Biobanks will only lead to high profits and expensive treatments that most people can't afford.,"C32. I do not mind if researchers have access to my samples, when there is no way I can be identified.","C33. I trust independent research ethics committees, which are not connected to the biobank in anyway, to decide whether research is ethical and approve who gets access to my samples.",C34. I trust researchers to make sure only approved people get access to my samples,C35. We should all provide samples to biobanks because it will benefit everyone.,C36. I do not mind if my sample is connected to my name and medical information.,C37. The fact that we cannot predict what biobanks will be used for in the future bothers me.,C38. Profits from biobanking should be shared in some way with the community who provided the samples.,"C39. Biobanks need to be monitored and reviewed by external, independent people to prevent the misuse of data and samples.","C40. The biobank owner should be able to sell any information they have about my genes, if they want to.","C41. I don't mind if my samples are connected to my medical records without my prior permission, so long as researchers don't get access to any data that identifies me.",C42. I trust biobanks with managers who are independent of researchers to make sure only approved people get access to my samples,C43. It's OK if data that identifies me is stored in a separate database and replaced in the biobank by a unique non-identifying code.,C44. Commercial companies should keep all the profits they make from biobanking because they take the financial risks and put up the money to develop new drugs and treatments.,"C45. Commercial companies should get access to biobanks, otherwise new drugs and treatments will not be developed.",C46. It is acceptable for samples and information that doesn't identify me to be sent to researchers overseas.,C47. People should be told if commercial companies could get access to their samples and information.,C48. The public will be more protected if biobanks are government-funded not privately funded.,C49. Biobanks are valuable because they promise huge benefits for our economy.
be368e5f-7130-4e86-a7f5-3fc4cf0ffe43,2025-04-01 14:34:29.896163+00:00,meta,llama3:70b,0,4919,315,8,7,2,8,10,5,4,8,6,6,7,9,8,2,2,9,5,1,3,9,9,9,10,7,4,10,3,6,10,7,4,5,9,6,5,3,8,8,10,1,4,8,6,2,5,6,10,8,3
fc94e98d-e119-4ee2-8d7a-65ba793428e1,2025-04-01 14:34:37.511078+00:00,meta,llama3:70b,0,4919,321,7,8,4,10,11,5,2,10,7,5,6,8,8,1,1,9,6,2,3,9,8,8,10,6,5,11,7,8,11,9,3,7,9,7,7,2,9,6,11,1,5,9,8,1,4,6,10,8,3
4a0660c6-3bb5-4b9a-b2bd-3599fa8a83cd,2025-04-01 14:34:42.515835+00:00,meta,llama3:70b,0,4919,315,8,7,3,8,11,4,6,5,9,4,5,9,8,2,2,10,6,1,3,9,8,9,10,6,5,9,4,7,10,6,1,9,10,8,6,3,7,7,10,1,5,10,9,2,4,7,8,8,5
29bae386-78ee-41fc-b392-34b21e694c44,2025-04-01 14:34:47.464902+00:00,meta,llama3:70b,0,4898,302,7,8,5,9,11,7,6,9,8,5,5,8,10,3,2,11,6,2,4,8,8,9,9,5,6,10,6,8,10,8,4,8,9,9,7,3,6,8,9,2,4,10,7,3,5,7,9,8,6
adec635c-2d27-41d6-b701-d15358341029,2025-04-01 14:34:51.377323+00:00,meta,llama3:70b,0,4919,314,8,7,4,9,11,6,3,9,6,7,8,8,9,1,2,9,7,1,3,9,8,10,9,5,5,11,4,6,10,8,2,10,10,6,7,2,6,8,11,1,8,8,8,2,5,6,9,8,3
fa8b99f8-8cc3-4888-8a3f-8b5a85cabc2c,2025-04-01 14:34:55.465695+00:00,meta,llama3:70b,0,4919,321,8,8,4,9,11,7,5,10,7,8,9,8,8,1,2,9,5,2,4,8,9,10,9,6,7,10,6,8,9,9,5,8,9,8,8,3,8,9,10,2,6,9,9,3,6,7,10,8,7
eafabbf3-6b9d-47d0-8795-2be60a713ffa,2025-04-01 14:35:00.870459+00:00,meta,llama3:70b,0,4898,304,8,8,5,9,11,6,5,7,7,4,3,10,8,1,2,9,5,1,2,9,7,8,10,5,8,10,4,8,11,9,2,9,9,8,8,3,7,8,10,2,6,8,8,2,5,7,9,9,3
8b5cda4e-58e9-4fc0-bf5a-264c6a4acd47,2025-04-01 14:35:05.182616+00:00,meta,llama3:70b,0,4919,321,8,5,4,8,11,5,3,8,6,8,7,9,7,1,1,10,4,1,3,9,8,9,9,6,6,8,5,7,10,7,2,3,10,5,4,2,6,8,9,2,4,8,9,1,2,6,10,5,5
31949643-6e69-4aca-bd56-d21208a97537,2025-04-01 14:35:12.279501+00:00,meta,llama3:70b,0,4919,318,9,7,4,8,11,6,4,9,8,5,5,10,8,2,2,9,6,3,3,8,9,9,9,6,8,11,6,7,10,7,4,8,9,8,8,3,7,8,10,2,5,8,7,3,5,8,9,7,4
8a00a033-008d-4693-b4b5-63af7f78fd27,2025-04-01 14:35:19.451408+00:00,meta,llama3:70b,0,4919,316,9,7,5,9,11,6,6,9,8,8,8,10,10,1,2,9,9,1,4,9,8,10,9,6,8,11,5,7,10,8,2,9,9,7,8,4,7,8,10,1,5,9,8,3,6,8,10,8,5
fd9125a4-b0e8-469f-b132-c29be9bf2cdb,2025-04-01 14:35:25.081684+00:00,meta,llama3:70b,0,4919,319,8,7,3,9,11,3,5,8,8,8,8,9,7,1,2,8,5,1,4,9,6,10,9,4,6,10,6,9,10,9,2,7,9,7,5,3,7,8,10,2,5,8,8,1,4,5,9,6,4
2a7b55af-72ce-44c6-a19f-bb4e28736c4c,2025-04-01 14:35:29.535268+00:00,meta,llama3:70b,0,4919,315,8,8,4,10,11,6,7,8,8,7,9,9,8,2,2,9,7,2,4,6,8,10,10,8,7,11,5,8,10,9,5,9,10,6,6,3,8,9,9,2,6,9,8,2,8,7,9,5,5
ddef9527-6dbe-4c5b-84a2-c4c8ecb417c6,2025-04-01 14:35:34.656075+00:00,meta,llama3:70b,0,4919,318,8,7,4,8,10,5,4,9,8,6,7,10,8,2,2,9,7,2,4,9,8,10,9,6,6,10,5,5,11,7,3,7,9,8,8,3,8,8,10,1,5,9,6,3,4,6,9,8,6
70f3e0c2-3b06-4eb5-b56d-771ce5dae042,2025-04-01 14:35:39.527504+00:00,meta,llama3:70b,0,4919,321,9,7,4,8,10,6,3,6,6,6,7,8,7,1,1,8,5,2,3,9,8,10,8,8,5,10,5,7,9,8,2,8,9,7,4,2,7,8,10,1,6,9,7,2,5,6,10,8,3
bb62bd0d-0c78-40e7-ae60-4a4c27031003,2025-04-01 14:35:44.263621+00:00,meta,llama3:70b,0,4919,316,8,8,3,7,10,5,4,8,6,7,8,8,8,2,3,9,7,2,4,9,8,9,9,6,6,10,5,8,9,9,3,8,9,8,5,4,9,7,10,2,7,9,8,2,7,6,9,6,5
23f49fc3-c99c-4902-b0e5-0845cc6d5420,2025-04-01 14:35:49.321580+00:00,meta,llama3:70b,0,4919,317,10,8,4,9,11,6,5,10,7,7,8,9,8,1,2,8,8,2,3,8,7,9,11,5,9,10,6,7,11,8,4,6,10,7,7,2,5,8,10,1,5,9,6,3,5,6,9,8,4
638809cb-e1ab-4361-9a17-58cc7037ff98,2025-04-01 14:35:54.006865+00:00,meta,llama3:70b,0,4919,315,8,7,4,9,11,5,5,9,7,8,8,8,9,2,2,9,6,2,3,8,8,10,10,6,7,10,6,8,10,8,4,7,9,6,5,3,5,8,9,1,5,9,7,3,5,5,9,7,4
fab70587-8571-4319-81a4-85e81eaceb10,2025-04-01 14:35:59.514082+00:00,meta,llama3:70b,0,4919,315,8,7,5,10,11,4,4,10,9,9,8,9,8,1,2,9,8,2,2,8,9,10,11,7,7,11,6,6,11,5,3,6,11,7,5,2,7,8,10,1,3,9,5,3,8,6,10,9,6
e7889f32-9442-4902-9aa3-75cacd9eb666,2025-04-01 14:36:03.533659+00:00,meta,llama3:70b,0,4919,315,9,9,8,9,11,5,4,9,8,6,7,9,8,2,3,9,6,3,5,9,7,10,11,6,8,10,5,9,11,9,2,8,10,8,5,4,7,8,11,2,6,9,8,3,5,6,10,8,4
16002568-f36c-4868-918f-240e41836f5e,2025-04-01 14:36:07.852183+00:00,meta,llama3:70b,0,4919,316,8,6,4,10,10,8,3,10,7,9,8,9,6,1,2,8,6,2,5,10,7,9,9,5,8,9,4,7,10,8,4,9,10,8,6,3,7,6,9,1,7,9,9,2,5,7,10,8,8
d211aec7-d4d1-45b1-acb7-300aacb4116c,2025-04-01 14:36:12.247485+00:00,meta,llama3:70b,0,4916,319,7,7,4,8,11,6,3,8,5,6,6,8,9,1,2,8,7,4,3,9,7,10,9,5,5,11,5,6,9,8,3,10,10,7,6,2,5,7,10,1,6,8,8,2,5,9,9,8,3
237dd0ed-89f0-4ecd-8243-9e4fc5fe26d0,2025-04-01 14:36:17.622584+00:00,meta,llama3:70b,0,4919,318,8,6,4,9,11,5,4,8,7,7,8,9,8,1,2,9,7,3,3,5,8,10,9,5,8,10,6,6,10,7,4,9,9,7,8,2,8,8,11,2,5,10,8,3,5,6,9,6,4
