cuid,created_at,provider,model,temperature,input_tokens,output_tokens,P1. Leave the policy settings as they are.,"P2. Policies that emphasise fewer regulations (e.g., policies that promote free trade agreements by reducing food regulation)","P3. Policies that involve a moderate sustainable regulations (e.g., banning certain types of pesticides, incentivising organic agriculture)","P4. Policies that involve a radical sustainable food regulation (e.g., banning all pesticides, banning the importation of food related product that employ non-sustanable approaches, exclusively incentivising organic agriculture)","P5. Policies that create incentives for local producers to produce sustainable food (e.g., subsidies or tax breaks for local farmers who produce organic products)",P6. Adaptation policies and expenditure. Planning controls and emergency response programs.,P7. Preparing for climate risk for food production through the development of new approaches and technologies that enhance resilience to the impacts of climate variability or change.
f7326e96-7058-4fb8-8a6b-811e331f786f,2025-04-03 14:53:32.054353+00:00,google,gemma3:12b,0,0,0,4,2,6,7,5,3,1
fe545d3b-1ec7-4a08-b35e-96f7e1d4383d,2025-04-03 14:54:01.810480+00:00,google,gemma3:12b,0,0,0,2,5,6,7,1,3,4
5cfd3ae8-b141-4dcf-a533-09a66b8641b9,2025-04-03 14:54:32.184953+00:00,google,gemma3:12b,0,0,0,5,7,2,6,4,3,1
06ea42d7-6939-4ad7-954c-dfec9ef77ea3,2025-04-03 14:55:03.188543+00:00,google,gemma3:12b,0,0,0,5,1,4,7,3,6,2
eefd9239-4e6c-4970-8846-91b2691afbdc,2025-04-03 14:55:34.079846+00:00,google,gemma3:12b,0,0,0,3,1,5,6,2,7,4
736f7be7-e82f-47ac-81f2-1f689e44cf08,2025-04-03 14:56:05.636915+00:00,google,gemma3:12b,0,0,0,3,7,2,1,5,4,6
33520b7a-b2c4-4ec9-acac-fc8d93d26763,2025-04-03 14:56:36.262976+00:00,google,gemma3:12b,0,0,0,5,6,4,2,7,3,1
50e36ce3-b5a2-49a1-87a2-85f0e5e05009,2025-04-03 14:57:07.507726+00:00,google,gemma3:12b,0,0,0,6,7,3,2,1,5,4
a61b213c-342f-4bdf-a803-a9dc7b287430,2025-04-03 14:57:37.355459+00:00,google,gemma3:12b,0,0,0,5,7,3,2,1,4,6
0582c82f-82cc-409c-895a-fdb9bc12fff4,2025-04-03 14:58:07.155946+00:00,google,gemma3:12b,0,0,0,7,6,4,5,1,2,3
c913384a-4634-42f4-8cde-a11326c0e57d,2025-04-03 14:58:37.227342+00:00,google,gemma3:12b,0,0,0,1,7,3,2,4,5,6
c1654b88-a43a-4189-9520-ae1548731c53,2025-04-03 14:59:07.378821+00:00,google,gemma3:12b,0,0,0,4,7,2,5,6,3,1
9a72231c-f24f-4749-aceb-57b68748f231,2025-04-03 14:59:37.438719+00:00,google,gemma3:12b,0,0,0,4,6,1,3,7,5,2
33ef27e1-2e82-422b-9294-19bfe5dcc2d7,2025-04-03 15:00:07.674527+00:00,google,gemma3:12b,0,0,0,6,7,5,1,3,4,2
c835ff75-66a0-44f4-9b0e-bdc45a20b4b7,2025-04-03 15:00:38.043373+00:00,google,gemma3:12b,0,0,0,7,1,2,5,3,6,4
cdffa111-3ffb-4585-8059-8a8c26463db4,2025-04-03 15:01:08.024954+00:00,google,gemma3:12b,0,0,0,2,6,5,4,1,7,3
7f0815cd-a2c9-479e-b0d4-7c7cf272258f,2025-04-03 15:01:38.306939+00:00,google,gemma3:12b,0,0,0,7,2,4,1,3,6,5
4dd2cd47-bbd8-44ce-87c5-27da2a036455,2025-04-03 15:02:09.185943+00:00,google,gemma3:12b,0,0,0,5,6,4,7,1,2,3
c426ad75-c728-4feb-94f7-acdd0bcd2cc5,2025-04-03 15:02:39.449123+00:00,google,gemma3:12b,0,0,0,4,7,2,1,3,5,6
