cuid,created_at,provider,model,temperature,input_tokens,output_tokens,C1. Democracy is a term which has lost much of its original meaning.,C2. There's a dollar democracy that runs through our supposed democracy.,C3. We are a democratic country.,"C4. The fundamental dynamic of Australian society is that it is one of evolution, not revolution.",C5. We live in a great democracy.,C6. Our political system's strength is that it can change to meet changing circumstances.,C7. The last thing we need is a Canberra 'Big Brother' telling us what we should read and hear.,"C8. If you want your vote to count for anything, then you need to not vote in ignorance, you need to know something about what you're being offered.",C9. In Australia the rich have virtually unlimited access to the legal system and the capacity to use it to achieve their own ends.,"C10. You don't have to wait three years to say 'I'm not happy with the job you did.' You can apply pressure, and enough people writing to the local member can turn the situation around.",C11. I don't think we have a lot of input into legislation and a lot of things that are important.,C12. Sometimes I get a bit worried that there's a lot of small minority groups that tend to get a lot of the say,C13. I don't know too much about democracy. I feel ridiculous voting.,C14. I don't want to be in a place where only a minority's viewpoint gets the right to say what's going to happen.,"C15. The true believers are about decency in life, about a capacity to debate the issues and to receive different views.","C16. We as individuals have a right, that's what democracy means to me","C17. Republicanism is a smokescreen for democratic treachery, incompetence and lunacy.",C18. Our government is attempting to mould our society to the needs of a profit-oriented market,C19. I'm always cynical about government processes.,"C20. Governments can talk a great game about 'democracy'. They fall down, in practice, because they cannot accept any sharing of the power to influence decisions with those who might have different motives and ideas.",C21. I don't think there's anything wrong with people voting for their self-interest.,C22. The true function of government is to maintain peace and justice. This does not include interfering in private transactions of its electors.,"C23. If Australia is to recover from the horrible mess we are in at present, we will need leaders of high principles, who will govern with honesty, justice, and righteousness, fearlessly putting into practice the principles of the Bible.","C24. Our community and nation should invoke a spirit that you are important, that you do have a way of influencing things.","C25. Until women are equally represented in Australian parliaments, we will not have a genuine representative democracy.",C26. I suppose we do have an upper class and a lower class.,C27. The only time we are all equal is when we vote in the ballot box.,"C28. A lot of people may be politically ignorant, but they believe what they see and hear on television, and that makes them vote the way they do. They have been brainwashed by the clever advertising people.","C29. Free markets work because individual people, cooperating peacefully and voluntarily through markets, can achieve much that politicians and bureaucrats cannot achieve using compulsion and direction.",C30. Low female participation rates compound the domination of the public realm by males.,C31. Concluding that some races/cultures are better than others must be avoided.,C32. People get the government they deserve,C33. There is no real difference in ideological terms between the major parties and preference distributions are problematic.,"C34. Too few people have a lot of sway in the system.  Corporate lobbyists, vested interests, pork barrelling and contributions to political parties are all problematic.","C35. The political system is remote and closed and the connection with elected representatives is difficult, they are often faceless.",C36. The party system is the main obstruction to accountable politics.,C37. People are quite capable of processing and thinking about the vast majority of issues facing our society but as long as we are subjected to 'news lite' the level of political debate will remain facile. ,"C38. It would be a great thing if voters could vote on specific issues, not only on a whole party program at election time.",C39. In the Senate there should be elected representatives who are not from the major parties but from smaller interest groups.,"C40. We suffer a Parliamentary Democracy and an archaic and conflict oriented, ""two party system"" where one of two main parties will manipulate us for the next few years. ","C41. The people we elect are loyal not to we dumb bunnies who elected them, but the agenda and dogma of their party. ",C42. Proportional Representation also forces parties to coalesce and moderates out the extreme political views. ,"C43. We should not be afraid of disagreement. Indeed, an important feature of a liberal democracy is respect for conflicting ideas; difference is part of the human condition. ",C44. We should strengthen protections of the free press in order to facilitate a more open and publicly accountable government. ,C45. There is a lot of consultation by govt – but who is listening?  And what power do they have to make changes?,"C46. Democracy means that all policy is exposed to open discussion and debate in a public political space of all citizens before being put to a transparent, accountable vote.","C47. Democracy means we, the people, are responsible for what government does, or fails to do.",C48. Not voting is a form of expression. It's a way of telling parties that no one is offering policies that appeal to you.
79241038-d269-4a85-b0b9-f5ae7318a034,2025-03-27 19:20:14.307259+00:00,qwen,qwen1.5-72b-chat,0,5130,336,8,7,9,8,9,9,2,8,6,7,7,5,4,6,9,9,3,7,4,9,8,10,3,8,9,5,10,5,9,7,10,7,6,8,4,8,8,7,7,5,5,8,9,9,6,10,10,6
4f0d2c65-d44f-4c65-8eeb-04505dcc0f27,2025-03-27 19:20:27.047998+00:00,qwen,qwen1.5-72b-chat,0,5132,341,8,5,8,8,6,9,1,10,7,8,7,5,4,10,7,9,3,4,2,8,7,9,2,9,10,6,10,5,6,9,9,6,7,9,5,7,8,10,7,5,7,8,9,9,6,10,9,5
2d0f146a-7ba6-411b-8dc4-3330addcc5f2,2025-03-27 19:20:39.891636+00:00,qwen,qwen1.5-72b-chat,0,5120,329,6,5,9,8,8,8,4,8,7,8,7,5,2,9,7,9,2,4,3,9,6,8,2,9,9,5,8,6,8,6,9,4,7,7,5,8,7,8,8,5,5,8,9,9,6,9,9,6
8a3323cc-fcb9-49a0-900a-096e965a735f,2025-03-27 19:20:52.442414+00:00,qwen,qwen1.5-72b-chat,0,5132,333,8,8,8,7,7,9,9,9,7,8,6,5,3,7,7,8,4,5,5,9,7,9,2,9,9,6,10,5,9,7,10,6,7,7,5,8,8,8,7,4,7,8,10,10,6,9,10,6
f7008bd3-bd9b-4b58-bd27-1fd4ca2fff4e,2025-03-27 19:21:05.180471+00:00,qwen,qwen1.5-72b-chat,0,5121,329,6,6,8,8,8,8,5,10,5,7,5,6,3,9,8,9,4,5,4,7,7,8,3,8,9,6,9,6,7,8,10,5,6,7,5,8,7,8,7,5,5,8,9,9,7,9,9,4
a6d825f1-4a4b-4d3e-886e-081f3489ed1c,2025-03-27 19:21:17.779348+00:00,qwen,qwen1.5-72b-chat,0,5126,331,8,5,9,7,8,8,9,9,6,8,6,5,4,9,9,9,2,5,4,7,8,7,2,9,9,6,7,5,9,8,10,6,6,7,5,8,8,9,9,3,6,9,10,9,7,10,8,6
55a5d00e-2ab8-44b9-96e7-175f795ca5b0,2025-03-27 19:21:30.527995+00:00,qwen,qwen1.5-72b-chat,0,5128,331,7,6,10,8,8,8,9,9,6,8,5,5,4,9,8,9,6,7,5,7,7,9,3,8,9,6,10,6,7,9,10,6,7,8,6,8,9,8,7,5,4,8,10,9,7,9,9,7
06906d49-22f5-4d58-80b1-608530841322,2025-03-27 19:21:42.916071+00:00,qwen,qwen1.5-72b-chat,0,5132,329,7,4,10,8,8,8,6,9,2,9,5,4,2,10,9,10,3,4,4,8,8,7,3,9,8,5,10,4,8,6,9,6,5,7,5,6,7,9,7,5,3,9,9,10,6,10,9,7
056b0f6b-2db2-4e84-80de-d60aa1416a49,2025-03-27 19:21:55.552033+00:00,qwen,qwen1.5-72b-chat,0,5126,332,7,6,9,9,8,9,2,8,6,8,7,5,4,9,8,10,4,5,7,7,6,6,5,9,9,5,10,6,7,7,10,6,6,8,6,7,8,8,8,5,5,8,9,9,6,9,9,7
0b1a30dc-628b-413d-8644-0af5721f12d3,2025-03-27 19:22:08.411165+00:00,qwen,qwen1.5-72b-chat,0,5148,343,8,7,8,9,8,10,8,10,6,9,6,7,2,9,7,11,5,5,5,11,8,8,3,10,9,6,11,3,9,9,10,7,7,8,5,10,9,10,9,4,4,10,10,10,8,11,10,6
38890632-c3bc-43fc-be28-5adbeb529e75,2025-03-27 19:22:21.280493+00:00,qwen,qwen1.5-72b-chat,0,5152,343,6,5,10,9,9,10,11,11,7,7,8,6,3,11,10,10,4,5,3,9,8,8,3,9,10,5,10,6,7,8,11,4,6,8,5,11,8,9,10,5,3,9,11,11,7,11,11,7
c12b561c-fd6b-4909-b454-c84fbe6704a8,2025-03-27 19:22:34.472162+00:00,qwen,qwen1.5-72b-chat,0,5144,339,5,6,11,8,11,9,9,9,6,8,4,6,2,11,8,11,7,2,2,7,8,9,1,9,10,7,10,3,9,9,10,6,5,5,3,11,7,8,7,4,4,8,10,10,6,11,10,5
6ce67369-97b8-4718-b3b6-7b411939967a,2025-03-27 19:22:47.499914+00:00,qwen,qwen1.5-72b-chat,0,5127,332,8,5,9,9,8,8,8,8,6,7,6,6,3,10,8,7,2,4,4,5,8,7,3,8,10,6,9,4,9,9,11,5,4,9,5,7,7,10,9,4,5,9,9,10,6,9,7,7
1bb08156-cebc-4b77-9119-ffc86111d8e1,2025-03-27 19:22:59.905049+00:00,qwen,qwen1.5-72b-chat,0,5147,348,10,8,10,8,8,9,11,10,9,9,8,6,2,10,10,11,2,6,5,9,7,7,3,9,9,7,11,7,8,9,11,6,7,10,5,8,10,9,8,5,6,9,11,10,7,11,11,7
c57f01ca-f1fc-4b22-a798-4a2c3fef1b89,2025-03-27 19:23:12.889932+00:00,qwen,qwen1.5-72b-chat,0,5130,332,7,5,8,8,8,9,7,9,7,8,7,6,3,8,9,10,2,5,4,8,8,9,3,9,9,6,10,5,8,8,10,6,7,8,5,9,9,9,7,6,4,9,9,10,7,10,9,6
b91eb767-c362-42b7-95be-6342c5840f3c,2025-03-27 19:23:25.515596+00:00,qwen,qwen1.5-72b-chat,0,5144,349,5,4,9,6,8,9,11,10,4,7,6,5,3,9,8,11,2,5,3,7,8,11,4,9,10,6,11,4,9,5,11,2,5,7,4,10,7,8,9,5,6,8,11,10,7,11,10,6
b5d7a522-4e58-413f-a7fa-4311d7e81377,2025-03-27 19:23:38.881898+00:00,qwen,qwen1.5-72b-chat,0,5132,334,7,7,9,6,8,8,10,9,6,8,6,6,3,8,7,8,3,5,2,7,7,8,2,9,9,6,10,4,9,8,10,4,6,9,5,8,9,8,7,5,4,7,10,10,5,10,9,7
98343f61-44ed-414a-b2ae-b100ea23272d,2025-03-27 19:23:51.780872+00:00,qwen,qwen1.5-72b-chat,0,5123,331,7,7,9,8,8,8,5,9,7,8,5,6,3,6,8,10,3,6,2,7,8,9,4,8,9,5,10,5,7,7,9,6,6,8,5,9,8,8,7,5,6,8,9,9,6,10,9,4
324299dd-1b15-4e9a-8e5c-1cf12ee61c5d,2025-03-27 19:24:04.331830+00:00,qwen,qwen1.5-72b-chat,0,5128,331,7,3,8,8,7,7,2,9,6,8,5,5,3,9,9,9,2,5,4,7,7,6,2,9,9,4,10,5,6,8,10,6,5,6,4,2,8,9,7,4,3,8,9,10,7,10,9,6
b01a1feb-b9cb-41b2-912e-b74717f8a4b0,2025-03-27 19:24:17.009895+00:00,qwen,qwen1.5-72b-chat,0,5134,337,8,7,11,9,9,8,9,9,8,8,6,6,3,8,8,10,3,5,5,7,8,9,4,9,8,6,10,6,7,7,11,5,5,7,6,7,9,9,7,4,5,7,10,9,7,10,10,6
4d25cd06-b86e-4115-807f-535f9f877731,2025-03-27 19:24:29.875480+00:00,qwen,qwen1.5-72b-chat,0,5145,344,5,6,9,8,8,9,11,10,7,9,7,7,4,9,8,10,4,6,6,8,8,9,3,10,11,5,10,6,8,9,11,7,7,9,6,11,8,10,8,5,8,10,10,11,7,11,11,9
053b874e-2076-4daa-8bf2-0fcff21f79d0,2025-03-27 19:24:43.098945+00:00,qwen,qwen1.5-72b-chat,0,5137,339,6,3,10,7,8,8,11,10,2,8,6,5,1,5,9,11,4,5,4,10,7,7,1,9,9,5,10,3,8,9,10,7,5,8,4,9,9,9,6,2,2,9,9,11,6,8,10,7
