cuid,created_at,provider,model,temperature,input_tokens,output_tokens,C1. Climate change is natural; there is no need to worry.,C2. It is certain to say that climate change exists.,C3. Climate change is primarily caused by human activity.,C4. It is difficult to trust scientists' reports on climate change.,C5. It is difficult to trust government reports on climate change.,C6. It is difficult to trust what the media report about climate change.,C7. There is not enough information to conclusively say that climate change is real.,C8. It doesn't make much sense for me to do anything to solve the problem. No one else is doing anything.,"C9. I don't know what to do. I am very worried and would like to do something, but I don't have a realistic set of actions that would truly make a difference.","C10. Doing something to reduce emissions seems a bit hopeless to me, but I just want to feel like I'm doing my best.",C11. I believe that the impact we can achieve as individuals in Switzerland is so small that our actions are useless.,C12. I'm not going to do anything about climate change because it's not an important issue.,C13. Authorities should receive additional funding to strengthen measures against emergencies and weather-related disasters such as floods.,C14. We need to take into account the negative effects of climate change on local businesses.,C15. Authorities have the resources they need to effectively adapt to climate change.,C16. The urban heat island effect must be tackled with measures such as planting trees.,"C17. Health systems must prepare for both the physical health impacts of climate change (e.g., heat stroke) and the mental health impacts (e.g., farmers losing their crops).",C18. It is necessary to have strong on-the-ground disaster response capabilities to deal with extreme weather conditions.,"C19. Even if Switzerland were to reduce all its CO₂ emissions, global warming would continue.",C20. The melting of Alpine glaciers is not a real problem for our daily lives.,C21. It is important to focus on adaptation measures that take into account the country's economic future.,C22. Rising insurance costs are a serious problem related to climate change.,"C23. Switzerland is particularly vulnerable to climate change, and it is in our interest to contribute to an effective global solution.",C24. It is important to prepare for the migration of people displaced by the effects of climate change.,C25. We should focus on protecting human systems rather than protecting ecosystems.,C26. Society should be included in the discussion on climate change adaptation.,"C27. Some countries or regions of the world will be more affected by climate change than others, but this is not our top priority.",C28. The planning of measures to tackle climate change should focus primarily on extreme weather events such as droughts and floods.,C29. It is NOT necessary to involve society in deciding which key issues are important for climate change adaptation planning.,C30. Planning climate change response measures requires a global approach that considers a wide range of interventions rather than specific individual actions.,C31. There is no urgent need to prepare for an increase in illnesses and deaths caused by high temperatures.,"C32. It is important to support vulnerable groups (the elderly, children, people with disabilities, low-income individuals) as they have fewer resources to deal with the impacts of climate change."
cd3c2715-c724-4190-94c7-86265031e9cd,2025-03-25 10:28:18.850144+00:00,google,gemini-1.5-flash-8b,0,3613,234,1,7,7,2,2,2,1,2,5,4,3,1,6,6,3,6,7,7,5,2,6,6,7,6,1,6,2,5,1,6,1,7
5a60780c-78c2-486c-b04e-fe83014193ee,2025-03-25 10:28:22.542250+00:00,google,gemini-1.5-flash-8b,0,3613,242,1,7,7,2,2,2,1,2,6,6,3,1,7,7,3,7,7,7,5,2,6,7,7,7,1,7,2,6,1,7,1,7
53b3219e-85da-4e7e-963d-c83d90af4f7e,2025-03-25 10:28:25.923631+00:00,google,gemini-1.5-flash-8b,0,3613,231,1,7,7,3,3,3,1,4,5,4,4,1,7,6,3,7,7,7,6,1,6,6,7,7,1,7,1,6,1,7,1,7
d408002f-d018-410f-addf-69ea19ed5c5c,2025-03-25 10:28:29.407224+00:00,google,gemini-1.5-flash-8b,0,3613,238,1,7,7,3,3,3,1,2,6,6,2,1,7,7,3,7,7,7,7,1,7,7,7,7,1,7,1,5,1,7,1,7
a888c9a8-3e91-45c4-9554-25def96fcf6c,2025-03-25 15:43:04.885382+00:00,google,gemini-1.5-flash-8b,0,3613,240,1,7,7,2,2,2,1,1,6,6,1,1,7,7,2,7,7,7,7,1,7,7,7,7,1,7,1,7,1,6,1,7
92ce01cc-c33c-4c04-a559-9e6375bda529,2025-03-25 15:43:08.165703+00:00,google,gemini-1.5-flash-8b,0,3613,236,1,7,7,3,3,3,2,2,4,5,2,1,7,6,3,7,7,7,7,2,6,6,7,6,1,7,1,5,1,7,1,7
808f2ce2-6667-4921-aa6a-db39285b8889,2025-03-25 15:43:11.336965+00:00,google,gemini-1.5-flash-8b,0,3613,243,1,7,7,1,1,1,1,1,7,7,1,1,7,7,1,7,7,7,7,1,7,7,7,7,1,7,1,7,1,7,1,7
7f6e1b34-42f0-4ca7-bb10-81fd3044f9f8,2025-03-25 15:43:14.802906+00:00,google,gemini-1.5-flash-8b,0,3613,243,1,7,7,3,3,3,1,2,6,3,1,1,7,6,5,7,7,7,5,3,6,6,7,6,1,7,2,5,1,4,1,7
83c241cf-0847-4852-a5cd-8a1ec96514ed,2025-03-25 15:43:18.101258+00:00,google,gemini-1.5-flash-8b,0,3613,239,1,7,7,3,3,3,1,2,5,4,4,1,7,7,5,7,7,7,7,2,7,6,7,7,1,7,2,6,1,7,2,7
884281ac-029e-4183-ac7a-9d36bd237bab,2025-03-25 15:43:21.374206+00:00,google,gemini-1.5-flash-8b,0,3613,237,1,7,7,3,3,3,1,2,6,5,4,1,7,7,3,7,7,7,6,2,7,6,7,7,1,7,2,5,1,7,1,7
32c87160-e003-4c2b-b855-e6acabc7b15e,2025-03-27 09:33:13.845372+00:00,google,gemini-1.5-flash-8b,0,3613,241,1,7,7,3,3,3,1,2,6,5,3,1,7,7,4,7,7,7,7,1,7,6,7,7,1,7,1,7,1,7,1,7
e346ee10-09d0-4277-89f3-fb232c343c41,2025-03-27 09:33:17.291479+00:00,google,gemini-1.5-flash-8b,0,3613,242,1,7,7,4,5,4,2,2,6,5,4,1,7,7,4,7,7,7,6,2,7,6,7,7,2,7,2,5,1,7,1,7
593fdd3f-38ae-4f36-a9ff-9d6e6d5e56cc,2025-03-27 09:33:20.450068+00:00,google,gemini-1.5-flash-8b,0,3613,235,1,7,7,3,3,3,1,4,6,5,4,1,7,6,5,7,7,7,7,2,6,6,7,6,2,6,2,6,1,7,1,7
8e2a677d-52d4-4fe5-ad63-cb1511779d71,2025-03-27 09:33:23.697576+00:00,google,gemini-1.5-flash-8b,0,3613,240,1,7,7,2,3,3,1,2,6,5,4,1,7,7,4,7,7,7,7,2,6,6,7,7,1,7,2,6,1,7,1,7
b1361dd2-5232-4cb2-8b3a-25d7e0275f9d,2025-03-27 09:33:26.978903+00:00,google,gemini-1.5-flash-8b,0,3613,235,1,7,7,3,3,3,1,3,6,4,3,1,7,7,4,7,7,7,7,1,6,6,7,7,1,7,1,6,1,7,1,7
93d7bad4-bcec-47f9-9db2-d6d113d52179,2025-03-27 09:33:30.302205+00:00,google,gemini-1.5-flash-8b,0,3613,236,1,7,7,3,3,3,1,4,6,5,4,1,7,6,3,7,7,7,7,2,6,6,7,7,1,7,2,6,1,6,1,7
ca81908d-f2ce-4f2c-9823-6d298c9372fa,2025-03-27 09:33:33.338135+00:00,google,gemini-1.5-flash-8b,0,3613,234,1,7,7,3,3,3,1,2,6,5,3,1,7,7,4,7,7,7,7,2,7,7,7,7,1,7,2,5,1,7,1,7
3fa28648-06b1-4ab2-8448-93f7ef439ae6,2025-03-27 09:33:36.518424+00:00,google,gemini-1.5-flash-8b,0,3613,231,1,7,7,3,3,4,1,4,6,6,5,1,7,7,3,7,7,7,7,1,7,7,7,7,1,7,1,5,1,7,1,7
e9828407-c712-4ef0-af3f-3e7f649172a5,2025-03-27 09:33:41.903352+00:00,google,gemini-1.5-flash-8b,0,3613,242,1,7,7,3,3,3,1,2,5,5,3,1,7,7,3,7,7,7,6,1,7,6,7,7,1,7,1,5,1,7,1,7
7fd90176-7c75-4fb2-aff5-e6b07a58627e,2025-03-27 09:33:45.053515+00:00,google,gemini-1.5-flash-8b,0,3613,237,1,7,7,3,3,3,1,3,5,5,3,1,7,7,3,7,7,7,3,1,7,7,7,7,1,7,1,6,1,7,1,7
ecec5c94-5da5-4e5a-9535-db347fb576e4,2025-03-27 09:33:48.300449+00:00,google,gemini-1.5-flash-8b,0,3613,240,1,7,7,3,3,3,1,2,6,5,2,1,7,7,3,7,7,7,7,2,7,7,7,7,1,7,2,5,1,7,1,7
df056b1b-5cd4-4320-8cf2-4b942e6cce3e,2025-03-27 09:33:53.650903+00:00,google,gemini-1.5-flash-8b,0,3613,243,1,7,7,3,3,3,2,3,6,5,4,1,7,6,5,7,7,7,4,2,7,6,7,6,1,7,3,5,1,7,1,7
9277aea2-a6c9-49e5-b285-6c7363c87208,2025-03-27 09:33:56.937728+00:00,google,gemini-1.5-flash-8b,0,3613,240,1,7,7,3,3,3,1,2,6,6,2,1,7,7,4,7,7,7,6,2,7,7,7,7,1,7,2,5,1,6,1,7
5f1be799-9c3b-4885-93d2-dabeacf3c3db,2025-03-27 09:34:00.241926+00:00,google,gemini-1.5-flash-8b,0,3613,247,2,7,7,4,5,5,2,4,6,5,4,2,7,6,4,7,7,7,7,2,7,6,7,7,2,6,2,6,2,7,2,7
6bc70ac6-43ce-4574-8e56-8e7d121c6768,2025-03-27 09:34:03.540278+00:00,google,gemini-1.5-flash-8b,0,3613,231,1,7,7,3,3,3,1,3,5,4,3,1,6,6,3,6,7,7,4,2,6,6,7,6,1,6,2,5,1,6,1,7
7a6ab005-2a03-472e-9f4c-c625b6b76c57,2025-03-27 10:09:48.186197+00:00,google,gemini-1.5-flash-8b,0,3613,234,1,7,7,2,2,2,1,2,6,5,4,1,7,6,4,7,7,7,5,2,7,6,7,6,2,7,3,6,2,7,1,7
308dd467-2d0f-434f-a8d6-0d7c62bbfdb8,2025-03-27 10:09:51.437718+00:00,google,gemini-1.5-flash-8b,0,3613,236,1,7,7,2,2,2,1,3,6,5,4,1,6,6,3,6,7,7,5,2,6,6,7,6,1,6,2,5,1,6,1,7
44210eba-21fc-4e40-89ac-7f9e31eab089,2025-03-27 10:09:54.665753+00:00,google,gemini-1.5-flash-8b,0,3613,242,1,7,7,2,2,2,1,2,6,6,3,1,7,7,3,7,7,7,5,2,6,7,7,7,1,7,2,6,1,7,1,7
773e2669-0b08-4eb6-932c-6837852e7d87,2025-03-27 10:09:57.885783+00:00,google,gemini-1.5-flash-8b,0,3613,231,1,7,7,3,3,3,1,4,5,4,4,1,7,6,3,7,7,7,7,1,6,6,7,7,1,7,1,6,1,7,1,7
cfe42af1-92f1-4732-b052-424f0365049f,2025-03-27 10:10:01.063050+00:00,google,gemini-1.5-flash-8b,0,3613,238,1,7,7,3,3,3,1,2,6,6,2,1,7,7,3,7,7,7,7,1,7,7,7,7,1,7,1,5,1,7,1,7
e8223e43-a4d2-462f-9730-0492e2480789,2025-04-28 08:45:47.034747+00:00,google,gemini-1.5-flash-8b,1.0,3613,233,1,7,7,3,3,3,2,2,4,5,3,1,7,6,3,7,7,7,7,1,6,6,7,6,2,7,2,5,1,6,1,7
e4861e2e-a245-4d32-8ca3-e7eb67f980ad,2025-04-28 08:45:50.307600+00:00,google,gemini-1.5-flash-8b,1.0,3613,244,1,7,7,4,4,5,1,2,6,5,3,1,6,6,3,6,7,7,6,2,6,5,6,6,2,6,2,5,1,6,1,7
ce7d192c-1030-4eeb-8c02-4eb478c7434d,2025-04-28 08:45:53.867191+00:00,google,gemini-1.5-flash-8b,1.0,3613,232,2,7,7,4,4,4,2,3,6,5,3,2,6,6,3,7,7,7,6,2,6,6,6,6,2,7,2,4,2,6,2,7
10a9702d-ba01-4c5b-936f-cfb8736b7df3,2025-04-28 08:45:57.199556+00:00,google,gemini-1.5-flash-8b,1.0,3613,237,1,7,7,1,1,1,1,1,7,7,1,1,7,7,5,7,7,7,7,1,7,7,7,7,1,7,1,7,1,7,1,7
7dec8243-9faa-49a4-94e7-ecc81e2e7876,2025-04-28 08:46:00.522323+00:00,google,gemini-1.5-flash-8b,1.0,3613,235,1,7,7,1,1,1,1,1,7,7,1,1,7,7,5,7,7,7,7,1,7,7,7,7,1,7,1,7,1,7,1,7
da4ea885-65aa-4f13-8734-53e8d8287fe1,2025-04-28 08:46:06.242182+00:00,google,gemini-1.5-flash-8b,1.0,3613,236,1,7,7,3,3,3,1,2,6,6,3,1,6,6,4,6,6,7,6,2,6,6,7,6,2,6,2,5,1,6,2,7
6568f50e-12ff-46da-8fb8-1e343fd657f8,2025-04-28 08:46:09.600696+00:00,google,gemini-1.5-flash-8b,1.0,3613,237,1,7,7,2,2,2,1,3,5,4,3,1,7,7,4,7,7,7,4,2,7,7,7,7,1,7,2,6,1,7,1,7
a3581d47-cb14-4169-9571-be9482a62e30,2025-04-28 08:46:13.057965+00:00,google,gemini-1.5-flash-8b,1.0,3613,242,1,7,7,3,3,3,1,2,6,4,4,1,6,6,4,6,6,7,5,2,6,6,6,6,1,6,2,3,2,6,1,7
a1840838-c07b-4078-9f3c-b4f6cdfd9e5e,2025-04-28 08:46:16.316843+00:00,google,gemini-1.5-flash-8b,1.0,3613,233,1,7,7,3,3,3,1,2,6,5,3,1,7,7,3,7,7,7,7,1,7,6,7,7,1,7,1,5,1,7,1,7
aa1a37df-1acf-42c4-a898-25b087231fe2,2025-04-28 08:46:21.785291+00:00,google,gemini-1.5-flash-8b,1.0,3613,243,1,7,7,3,3,3,1,2,6,6,4,1,7,6,5,7,7,7,5,2,7,6,7,7,1,7,2,6,1,7,1,7
41bf25d4-e524-4f9c-a16c-922e790d7875,2025-04-28 08:46:25.305302+00:00,google,gemini-1.5-flash-8b,1.0,3613,243,1,7,7,3,3,3,1,3,5,5,3,1,7,7,3,7,7,7,6,1,7,6,7,7,1,7,1,6,1,7,1,7
8a84432d-8323-41be-8e80-72a9bf268617,2025-04-28 08:46:28.883076+00:00,google,gemini-1.5-flash-8b,1.0,3613,234,2,7,7,3,3,3,2,4,5,5,3,2,6,6,3,6,6,7,6,2,6,6,6,6,2,7,2,5,2,6,2,7
4970fbea-effe-4ac6-bc0c-e34164fc2442,2025-04-28 08:46:32.111156+00:00,google,gemini-1.5-flash-8b,1.0,3613,242,1,7,7,2,3,3,1,2,6,6,1,1,7,6,3,7,7,7,7,2,6,6,6,6,1,7,2,5,1,5,1,7
e3305a01-708d-4d1e-a3af-63ea634dddf0,2025-04-28 08:46:35.535368+00:00,google,gemini-1.5-flash-8b,1.0,3613,242,1,7,7,1,1,1,1,1,7,7,1,1,7,7,1,7,7,7,7,1,7,7,7,7,1,7,1,7,1,7,1,7
547370ed-587a-48f6-9710-8ad656baeb94,2025-04-28 08:46:38.828946+00:00,google,gemini-1.5-flash-8b,1.0,3613,238,1,7,7,3,3,3,1,2,6,5,4,1,7,6,3,7,7,7,7,2,7,6,7,7,1,7,2,6,1,7,1,7
f49dd341-f3cb-4863-9951-f7940d0bf7a6,2025-04-28 08:46:42.009574+00:00,google,gemini-1.5-flash-8b,1.0,3613,237,1,7,7,2,2,2,1,2,7,6,2,1,7,6,5,7,7,7,7,2,6,6,7,6,1,7,1,6,1,7,1,7
6909a4cb-7689-4457-b197-e7b9e6266e45,2025-04-28 08:46:45.323411+00:00,google,gemini-1.5-flash-8b,1.0,3613,239,1,7,7,3,3,3,1,1,7,7,3,1,7,7,3,7,7,7,7,1,7,7,7,7,1,7,1,7,1,7,1,7
58ddfcf2-073b-4661-97f2-b1f797767b6b,2025-04-28 08:46:48.754259+00:00,google,gemini-1.5-flash-8b,1.0,3613,244,1,7,7,3,3,3,1,1,7,6,1,1,7,7,5,7,7,7,7,1,7,7,7,7,1,7,1,7,1,7,1,7
13f73b37-a774-42c4-835d-b58d2ce491f3,2025-04-28 08:46:52.195169+00:00,google,gemini-1.5-flash-8b,1.0,3613,235,1,7,7,3,3,3,1,2,6,5,2,1,7,6,4,6,7,7,7,1,7,5,6,6,1,7,1,4,1,6,1,7
1245cca0-5bac-4e58-969b-eaef8ce027da,2025-04-28 08:46:55.672206+00:00,google,gemini-1.5-flash-8b,1.0,3613,236,1,7,7,2,2,2,1,2,4,5,3,1,7,7,3,6,7,7,5,2,6,6,7,7,1,7,1,6,1,7,1,7
97104439-9f39-4520-9a0c-ac5861d5604e,2025-04-28 08:46:59.097226+00:00,google,gemini-1.5-flash-8b,1.0,3613,238,1,7,7,4,4,4,2,4,6,5,4,1,7,6,5,6,7,7,7,2,6,6,6,6,2,6,2,5,1,6,2,7
411506b3-faba-4631-b4bf-20fca2bed0bb,2025-04-28 08:47:05.221276+00:00,google,gemini-1.5-flash-8b,1.0,3613,233,1,7,7,3,3,3,2,4,6,5,4,1,7,7,4,7,7,7,5,2,7,6,7,7,2,7,2,6,1,7,1,7
e95336c1-db29-4951-909e-2c09da407da0,2025-04-28 08:47:08.514938+00:00,google,gemini-1.5-flash-8b,1.0,3613,246,1,7,7,3,3,3,1,1,7,6,1,1,7,6,3,7,7,7,1,1,6,6,7,7,1,7,1,4,1,6,1,7
12f5cf1f-e20c-472e-97f3-9d4bfaf5ed36,2025-04-28 08:47:11.847061+00:00,google,gemini-1.5-flash-8b,1.0,3613,237,1,7,7,3,4,4,2,4,6,5,4,1,7,6,3,7,7,7,5,2,6,7,7,6,2,7,2,6,1,6,1,7
e16bab73-931f-42f5-b6e5-cbaf8cbf755b,2025-04-28 08:47:15.376768+00:00,google,gemini-1.5-flash-8b,1.0,3613,233,2,7,7,3,3,3,2,3,5,4,3,1,6,6,3,6,7,7,4,2,6,5,7,6,1,6,1,5,1,7,2,7
d950e525-340d-45ed-903e-a7515a23d40f,2025-04-28 08:47:23.682428+00:00,google,gemini-1.5-flash-8b,1.0,3613,234,1,7,7,2,2,2,1,3,6,6,4,2,7,6,3,6,7,7,7,2,6,6,7,6,2,7,2,5,2,7,1,7
6d29f6ef-c6bd-41b6-a3f5-400e3e7afbd7,2025-04-28 08:47:27.271005+00:00,google,gemini-1.5-flash-8b,1.0,3613,237,1,7,7,3,3,3,1,2,5,4,2,1,7,6,5,6,7,7,4,2,6,5,7,7,2,6,2,3,1,6,1,7
b06eef24-6761-4a59-af22-b5caf123c69b,2025-04-28 09:27:33.753854+00:00,google,gemini-1.5-flash-8b,1.0,3613,236,1,7,7,3,3,3,1,4,6,5,4,2,7,7,5,7,7,7,7,2,6,6,6,7,2,7,2,5,1,6,1,7
6fa65228-392d-45c6-95d1-402e5bff16cd,2025-04-28 09:27:36.929013+00:00,google,gemini-1.5-flash-8b,1.0,3613,245,1,7,7,3,3,3,1,3,6,5,3,1,7,6,4,6,7,7,5,2,7,6,7,7,2,6,3,6,1,7,1,7
76608a15-8228-4612-aada-39756ce79a72,2025-04-28 09:29:21.016995+00:00,google,gemini-1.5-flash-8b,1.0,3613,247,1,7,7,2,2,2,1,4,6,5,3,1,7,7,5,7,7,7,7,2,7,6,7,7,1,7,2,5,1,7,1,7
3c5ce60b-6708-4f89-9ac2-fdcec27163dd,2025-04-28 09:30:06.575499+00:00,google,gemini-1.5-flash-8b,1.0,3613,246,1,7,7,2,2,2,1,4,6,5,4,2,7,7,5,7,7,7,7,2,7,6,7,7,2,7,2,5,1,6,2,7
6a149ecc-9e23-4cbe-9441-b2c08da8e5b5,2025-04-28 09:30:10.108462+00:00,google,gemini-1.5-flash-8b,1.0,3613,238,1,7,7,3,3,3,1,2,5,5,3,1,7,6,4,6,7,7,5,2,6,6,7,7,1,6,2,6,1,6,1,7
277f759e-db66-4347-98df-9ca7c231afc1,2025-04-28 09:30:13.385448+00:00,google,gemini-1.5-flash-8b,1.0,3613,236,1,7,7,3,3,3,1,2,6,5,3,1,7,6,4,7,7,7,6,2,6,6,6,6,2,6,2,6,2,6,2,7
