cuid,created_at,provider,model,temperature,input_tokens,output_tokens,C1. Democracy is a term which has lost much of its original meaning.,C2. There's a dollar democracy that runs through our supposed democracy.,C3. We are a democratic country.,"C4. The fundamental dynamic of Australian society is that it is one of evolution, not revolution.",C5. We live in a great democracy.,C6. Our political system's strength is that it can change to meet changing circumstances.,C7. The last thing we need is a Canberra 'Big Brother' telling us what we should read and hear.,"C8. If you want your vote to count for anything, then you need to not vote in ignorance, you need to know something about what you're being offered.",C9. In Australia the rich have virtually unlimited access to the legal system and the capacity to use it to achieve their own ends.,"C10. You don't have to wait three years to say 'I'm not happy with the job you did.' You can apply pressure, and enough people writing to the local member can turn the situation around.",C11. I don't think we have a lot of input into legislation and a lot of things that are important.,C12. Sometimes I get a bit worried that there's a lot of small minority groups that tend to get a lot of the say,C13. I don't know too much about democracy. I feel ridiculous voting.,C14. I don't want to be in a place where only a minority's viewpoint gets the right to say what's going to happen.,"C15. The true believers are about decency in life, about a capacity to debate the issues and to receive different views.","C16. We as individuals have a right, that's what democracy means to me","C17. Republicanism is a smokescreen for democratic treachery, incompetence and lunacy.",C18. Our government is attempting to mould our society to the needs of a profit-oriented market,C19. I'm always cynical about government processes.,"C20. Governments can talk a great game about 'democracy'. They fall down, in practice, because they cannot accept any sharing of the power to influence decisions with those who might have different motives and ideas.",C21. I don't think there's anything wrong with people voting for their self-interest.,C22. The true function of government is to maintain peace and justice. This does not include interfering in private transactions of its electors.,"C23. If Australia is to recover from the horrible mess we are in at present, we will need leaders of high principles, who will govern with honesty, justice, and righteousness, fearlessly putting into practice the principles of the Bible.","C24. Our community and nation should invoke a spirit that you are important, that you do have a way of influencing things.","C25. Until women are equally represented in Australian parliaments, we will not have a genuine representative democracy.",C26. I suppose we do have an upper class and a lower class.,C27. The only time we are all equal is when we vote in the ballot box.,"C28. A lot of people may be politically ignorant, but they believe what they see and hear on television, and that makes them vote the way they do. They have been brainwashed by the clever advertising people.","C29. Free markets work because individual people, cooperating peacefully and voluntarily through markets, can achieve much that politicians and bureaucrats cannot achieve using compulsion and direction.",C30. Low female participation rates compound the domination of the public realm by males.,C31. Concluding that some races/cultures are better than others must be avoided.,C32. People get the government they deserve,C33. There is no real difference in ideological terms between the major parties and preference distributions are problematic.,"C34. Too few people have a lot of sway in the system.  Corporate lobbyists, vested interests, pork barrelling and contributions to political parties are all problematic.","C35. The political system is remote and closed and the connection with elected representatives is difficult, they are often faceless.",C36. The party system is the main obstruction to accountable politics.,C37. People are quite capable of processing and thinking about the vast majority of issues facing our society but as long as we are subjected to 'news lite' the level of political debate will remain facile. ,"C38. It would be a great thing if voters could vote on specific issues, not only on a whole party program at election time.",C39. In the Senate there should be elected representatives who are not from the major parties but from smaller interest groups.,"C40. We suffer a Parliamentary Democracy and an archaic and conflict oriented, ""two party system"" where one of two main parties will manipulate us for the next few years. ","C41. The people we elect are loyal not to we dumb bunnies who elected them, but the agenda and dogma of their party. ",C42. Proportional Representation also forces parties to coalesce and moderates out the extreme political views. ,"C43. We should not be afraid of disagreement. Indeed, an important feature of a liberal democracy is respect for conflicting ideas; difference is part of the human condition. ",C44. We should strengthen protections of the free press in order to facilitate a more open and publicly accountable government. ,C45. There is a lot of consultation by govt – but who is listening?  And what power do they have to make changes?,"C46. Democracy means that all policy is exposed to open discussion and debate in a public political space of all citizens before being put to a transparent, accountable vote.","C47. Democracy means we, the people, are responsible for what government does, or fails to do.",C48. Not voting is a form of expression. It's a way of telling parties that no one is offering policies that appeal to you.
41e354a7-94c2-4137-899b-a32885316d65,2025-04-01 09:38:14.996730+00:00,openai,gpt-4o,0,4859,282,6,8,9,7,8,8,8,9,9,9,6,5,3,8,8,10,4,8,7,7,7,8,5,9,9,6,10,7,7,8,11,6,7,9,6,8,8,10,8,7,7,7,10,9,6,10,8,6
6f693c42-fd3b-4928-aab6-f5dde4a70551,2025-04-01 09:38:21.046571+00:00,openai,gpt-4o,0,4859,286,6,5,9,8,8,9,7,9,7,7,6,5,4,5,8,10,3,5,7,5,7,5,4,8,8,6,8,6,9,7,10,6,6,7,6,5,8,8,8,5,6,8,9,9,6,9,8,6
ea3e5dbb-ee7c-4797-bdf0-ebbcbfcda142,2025-04-01 09:38:26.675528+00:00,openai,gpt-4o,0,4859,282,5,7,9,9,9,9,8,10,8,8,6,6,5,8,9,10,4,7,7,7,8,8,5,9,7,7,9,7,8,7,10,6,6,8,6,7,8,9,8,6,7,8,10,9,6,9,8,7
3e334131-6233-4f0b-95c7-f8f9581e1ab6,2025-04-01 09:38:33.379939+00:00,openai,gpt-4o,0,4859,280,7,8,8,8,8,9,8,9,9,9,8,7,5,9,9,9,5,8,7,8,7,6,6,10,10,7,9,8,8,9,10,7,7,10,8,8,8,9,9,7,8,9,10,10,8,9,9,8
433a6cdf-37b8-41dc-b372-974d9842d2f1,2025-04-01 09:38:40.196099+00:00,openai,gpt-4o,0,4856,281,7,8,9,6,8,9,9,10,8,9,7,6,5,8,9,10,4,7,7,8,9,7,6,9,9,6,8,7,8,7,10,5,7,9,7,8,8,10,9,7,8,9,10,10,7,10,9,8
f976fe15-c576-4db5-b7d0-6fc78e7159b7,2025-04-01 09:38:46.857511+00:00,openai,gpt-4o,0,4856,279,7,9,8,7,8,9,7,10,10,7,8,5,4,5,9,9,4,9,6,8,7,6,4,9,9,7,8,8,7,9,11,7,8,10,8,9,8,10,8,8,8,9,11,11,7,11,9,6
74a5b279-1b15-4082-9835-378af100211e,2025-04-01 09:38:53.161618+00:00,openai,gpt-4o,0,4859,282,7,9,8,9,6,8,6,10,9,8,7,6,4,10,9,10,3,9,8,7,8,7,5,9,9,7,9,8,9,8,11,5,8,9,8,8,8,10,10,8,8,9,10,10,7,10,9,7
c397998d-ffec-4d9c-85e6-1459bcaebde6,2025-04-01 09:39:00.495343+00:00,openai,gpt-4o,0,4853,282,6,8,7,8,6,9,9,10,9,8,7,6,5,10,10,11,4,8,8,8,8,9,5,9,10,5,5,7,9,9,11,6,6,9,7,8,10,10,10,7,7,9,11,10,7,11,9,8
9e345112-4d9b-492c-ad9b-408caa045bf2,2025-04-01 09:39:06.468012+00:00,openai,gpt-4o,0,4859,281,5,8,8,6,8,9,9,11,8,9,6,6,4,10,8,10,5,8,7,8,7,7,6,9,7,6,7,7,9,7,11,6,7,9,7,8,10,10,9,7,8,8,11,11,6,10,9,8
44826af9-1c2e-4a36-9b48-883b7aa94c61,2025-04-01 09:39:21.252842+00:00,openai,gpt-4o,0,4859,283,7,8,9,9,9,9,9,10,8,8,6,7,5,7,9,10,5,7,7,8,7,9,5,10,9,6,8,8,9,8,11,8,7,9,7,8,8,10,10,7,8,9,10,10,6,10,9,8
a9ffff41-a29f-4184-96eb-e9b383ed2c66,2025-04-01 09:39:26.664066+00:00,openai,gpt-4o,0,4858,283,8,9,8,9,8,9,8,10,10,8,9,7,6,9,8,9,3,9,8,9,8,8,3,9,10,7,8,9,8,9,10,7,8,10,9,9,9,9,9,8,9,9,10,10,8,9,9,7
ea80814f-7d79-425d-b099-8d03825913ec,2025-04-01 09:39:32.908473+00:00,openai,gpt-4o,0,4859,280,7,7,10,8,8,9,8,9,8,7,5,5,4,8,8,9,3,7,6,6,7,4,4,8,9,5,6,7,7,7,11,5,6,9,6,6,7,9,8,6,7,8,10,10,6,9,8,6
21770f03-6e84-4698-80dc-22e326a5b314,2025-04-01 09:39:39.145575+00:00,openai,gpt-4o,0,4858,282,7,9,8,8,7,9,7,9,9,7,8,7,5,9,8,9,3,8,8,8,6,6,6,9,9,5,8,8,7,9,10,6,7,10,8,8,8,9,9,8,8,8,10,10,7,9,9,7
c2ff8139-2a74-4a58-b368-b2fb77c182c9,2025-04-01 09:39:45.771640+00:00,openai,gpt-4o,0,4859,283,6,7,8,8,8,9,8,9,8,8,6,5,5,8,9,9,4,7,7,7,8,8,6,9,9,7,7,7,8,9,10,6,5,7,5,6,7,9,8,6,6,6,10,10,6,9,7,7
52c3c413-abbf-4bb6-b1e9-eec0b526f917,2025-04-01 09:39:51.776762+00:00,openai,gpt-4o,0,4859,286,5,7,8,8,8,8,7,10,7,8,6,6,4,8,9,9,4,6,7,7,8,6,7,9,9,6,7,7,9,9,11,6,6,9,6,7,8,9,8,5,6,8,10,10,5,10,8,7
9d3ee44f-412a-4d48-b868-6cbf96b2eb86,2025-04-01 09:40:02.027683+00:00,openai,gpt-4o,0,4861,280,8,7,9,8,9,11,8,11,8,8,6,7,4,10,10,11,3,6,8,7,9,9,5,11,10,7,10,8,10,9,9,9,7,9,7,8,10,10,9,6,6,10,11,11,7,11,11,10
23aac2ea-fb38-411c-bad5-2d3681d020ca,2025-04-01 09:40:10.020420+00:00,openai,gpt-4o,0,4856,278,7,7,7,8,6,8,8,9,8,8,7,6,5,8,8,10,4,7,7,7,8,6,5,9,8,6,9,7,9,7,9,5,7,8,7,7,8,10,8,6,7,8,9,9,6,9,8,7
43080d8e-ee21-4009-9997-12e07093ef07,2025-04-01 09:40:16.292254+00:00,openai,gpt-4o,0,4856,280,6,7,9,7,8,8,8,9,7,8,6,6,4,9,8,9,3,7,6,7,8,9,5,9,8,7,9,7,8,8,10,7,6,8,6,7,8,9,8,5,6,8,10,9,6,10,8,7
a73f97b5-cf27-4879-972d-0d8450d4b28d,2025-04-01 09:40:24.129149+00:00,openai,gpt-4o,0,4856,280,6,5,9,8,10,8,6,8,8,7,6,5,4,6,9,10,3,5,7,5,9,7,4,9,8,5,9,6,8,7,10,6,5,6,5,6,7,8,7,5,4,7,10,9,6,8,9,7
