cuid,created_at,provider,model,temperature,input_tokens,output_tokens,P1. Leave the policy settings as they are.,P2. Policies that emphasise economic growth over climate change adaptation or mitigation.,P3. Policies that involve a moderate cut in CO2 emissions (at least 25% in over the next 10 years).,P4. Policies that involve a dramatic cut back in CO2 emissions (at least 50% in the next 10 years).,P5. Adaptation policies and expenditure. Planning controls and emergency response programs.,"P6. Adaptation policies that target individual, small business or community-based actions (e.g., support the installation of alternative energy generators, insulation, water use efficiency)",P7. Preparing for climate risk through the development of new approaches and technologies that enhance resilience to the impacts of climate variability or change.
a593923d-299d-46e9-9635-36f5e5df4791,2025-03-27 14:43:27.600079+00:00,meta,llama3.2,0,0,0,2,7,6,4,1,3,5
652e9ebb-b33e-4db6-a760-1f7f6e4022ef,2025-03-27 14:43:34.729574+00:00,meta,llama3.2,0,0,0,4,6,2,1,7,5,3
4c3c3955-2ff6-4f36-8d98-22a14c25d2a8,2025-03-27 14:43:42.061594+00:00,meta,llama3.2,0,0,0,6,7,4,5,2,1,3
8c5ef5f8-37fb-4191-b4ab-b73b77878ec8,2025-03-27 14:43:49.206780+00:00,meta,llama3.2,0,0,0,4,3,6,7,1,5,2
9e3b3ba7-30fc-42ff-9d41-2cc0d05eea34,2025-03-27 14:43:56.451819+00:00,meta,llama3.2,0,0,0,4,7,6,1,5,2,3
3e9befe6-bb1f-471c-8efe-999bfae4e385,2025-03-27 14:44:03.636083+00:00,meta,llama3.2,0,0,0,1,3,4,7,6,5,2
a10bb47c-8707-443d-920c-50920670eef9,2025-03-27 14:44:10.800644+00:00,meta,llama3.2,0,0,0,2,7,5,4,6,3,1
9d156e7d-e9aa-405e-a0c7-306dafbe94b6,2025-03-27 15:24:05.354642+00:00,meta,llama3.2,0,0,0,4,1,6,2,5,3,7
2f4bf2b7-ed29-4bb2-9bd0-697f679f3e9c,2025-03-27 15:24:12.780681+00:00,meta,llama3.2,0,0,0,2,4,6,7,1,5,3
35f6a72d-45aa-47c9-a13a-cb6ef03649e8,2025-03-27 15:24:20.009571+00:00,meta,llama3.2,0,0,0,6,5,7,3,4,2,1
8c1decb6-fe11-466d-b371-53618f707791,2025-03-27 15:24:27.202477+00:00,meta,llama3.2,0,0,0,2,4,3,5,7,1,6
bbaad928-3963-4e87-9f82-4658320106ce,2025-03-27 15:24:34.507993+00:00,meta,llama3.2,0,0,0,3,1,4,7,5,6,2
d9a04b07-58e7-4b52-9cdf-0eb42872645e,2025-03-27 15:24:41.822852+00:00,meta,llama3.2,0,0,0,2,5,4,7,3,1,6
c2e1e888-d63a-4a5e-8db8-8258d53e325d,2025-03-27 15:24:49.027648+00:00,meta,llama3.2,0,0,0,7,4,2,1,6,5,3
68f30080-48d8-491f-a00c-dc10deea6cd4,2025-03-27 15:24:56.168966+00:00,meta,llama3.2,0,0,0,5,2,1,7,6,3,4
0b8a1c51-5802-467e-820c-97faac0c6224,2025-03-27 15:25:03.398510+00:00,meta,llama3.2,0,0,0,7,1,4,6,5,2,3
d7d3a165-9f04-4fa7-b138-0df1281c3f25,2025-03-27 15:25:10.797330+00:00,meta,llama3.2,0,0,0,1,2,6,4,5,7,3
1539c63d-1fea-4157-b450-46d5fe45cef0,2025-03-27 15:25:18.053214+00:00,meta,llama3.2,0,0,0,4,5,6,3,2,1,7
ad1733d4-84ac-429e-8c2f-ade909ea3fd4,2025-03-27 15:25:25.310549+00:00,meta,llama3.2,0,0,0,3,5,7,2,6,4,1
8b175207-f9c1-4bee-b346-5bf70b9aa9b2,2025-03-27 15:25:32.495793+00:00,meta,llama3.2,0,0,0,3,7,2,6,5,1,4
1f5d7341-b5b2-4e89-a45a-8966ed72bdd1,2025-03-27 15:25:39.973148+00:00,meta,llama3.2,0,0,0,5,7,1,6,2,4,3
bedd0c2c-02fd-4814-bf63-a8b3d5bd44c5,2025-03-27 15:25:47.388390+00:00,meta,llama3.2,0,0,0,7,2,4,6,5,1,3
48943c9f-d92c-4a9f-8fc8-cebc0daf08cd,2025-03-27 15:25:54.743664+00:00,meta,llama3.2,0,0,0,3,5,7,1,4,2,6
967e2819-294e-44ae-9751-f85e70e99af6,2025-03-27 15:26:02.544995+00:00,meta,llama3.2,0,0,0,4,1,5,6,7,2,3
3eecee83-335a-4375-be8e-9128c02096a7,2025-03-27 15:26:09.782406+00:00,meta,llama3.2,0,0,0,6,4,3,7,2,1,5
59e75a62-60b5-4359-b944-4add1fe65e9f,2025-03-27 15:26:17.224805+00:00,meta,llama3.2,0,0,0,5,4,1,2,3,6,7
320690a0-01e1-45e1-8b92-e19523233f23,2025-03-27 15:26:24.359784+00:00,meta,llama3.2,0,0,0,6,2,1,7,4,5,3
