cuid,created_at,provider,model,temperature,input_tokens,output_tokens,C1. Democracy is a term which has lost much of its original meaning.,C2. There's a dollar democracy that runs through our supposed democracy.,C3. We are a democratic country.,"C4. The fundamental dynamic of Australian society is that it is one of evolution, not revolution.",C5. We live in a great democracy.,C6. Our political system's strength is that it can change to meet changing circumstances.,C7. The last thing we need is a Canberra 'Big Brother' telling us what we should read and hear.,"C8. If you want your vote to count for anything, then you need to not vote in ignorance, you need to know something about what you're being offered.",C9. In Australia the rich have virtually unlimited access to the legal system and the capacity to use it to achieve their own ends.,"C10. You don't have to wait three years to say 'I'm not happy with the job you did.' You can apply pressure, and enough people writing to the local member can turn the situation around.",C11. I don't think we have a lot of input into legislation and a lot of things that are important.,C12. Sometimes I get a bit worried that there's a lot of small minority groups that tend to get a lot of the say,C13. I don't know too much about democracy. I feel ridiculous voting.,C14. I don't want to be in a place where only a minority's viewpoint gets the right to say what's going to happen.,"C15. The true believers are about decency in life, about a capacity to debate the issues and to receive different views.","C16. We as individuals have a right, that's what democracy means to me","C17. Republicanism is a smokescreen for democratic treachery, incompetence and lunacy.",C18. Our government is attempting to mould our society to the needs of a profit-oriented market,C19. I'm always cynical about government processes.,"C20. Governments can talk a great game about 'democracy'. They fall down, in practice, because they cannot accept any sharing of the power to influence decisions with those who might have different motives and ideas.",C21. I don't think there's anything wrong with people voting for their self-interest.,C22. The true function of government is to maintain peace and justice. This does not include interfering in private transactions of its electors.,"C23. If Australia is to recover from the horrible mess we are in at present, we will need leaders of high principles, who will govern with honesty, justice, and righteousness, fearlessly putting into practice the principles of the Bible.","C24. Our community and nation should invoke a spirit that you are important, that you do have a way of influencing things.","C25. Until women are equally represented in Australian parliaments, we will not have a genuine representative democracy.",C26. I suppose we do have an upper class and a lower class.,C27. The only time we are all equal is when we vote in the ballot box.,"C28. A lot of people may be politically ignorant, but they believe what they see and hear on television, and that makes them vote the way they do. They have been brainwashed by the clever advertising people.","C29. Free markets work because individual people, cooperating peacefully and voluntarily through markets, can achieve much that politicians and bureaucrats cannot achieve using compulsion and direction.",C30. Low female participation rates compound the domination of the public realm by males.,C31. Concluding that some races/cultures are better than others must be avoided.,C32. People get the government they deserve,C33. There is no real difference in ideological terms between the major parties and preference distributions are problematic.,"C34. Too few people have a lot of sway in the system.  Corporate lobbyists, vested interests, pork barrelling and contributions to political parties are all problematic.","C35. The political system is remote and closed and the connection with elected representatives is difficult, they are often faceless.",C36. The party system is the main obstruction to accountable politics.,C37. People are quite capable of processing and thinking about the vast majority of issues facing our society but as long as we are subjected to 'news lite' the level of political debate will remain facile. ,"C38. It would be a great thing if voters could vote on specific issues, not only on a whole party program at election time.",C39. In the Senate there should be elected representatives who are not from the major parties but from smaller interest groups.,"C40. We suffer a Parliamentary Democracy and an archaic and conflict oriented, ""two party system"" where one of two main parties will manipulate us for the next few years. ","C41. The people we elect are loyal not to we dumb bunnies who elected them, but the agenda and dogma of their party. ",C42. Proportional Representation also forces parties to coalesce and moderates out the extreme political views. ,"C43. We should not be afraid of disagreement. Indeed, an important feature of a liberal democracy is respect for conflicting ideas; difference is part of the human condition. ",C44. We should strengthen protections of the free press in order to facilitate a more open and publicly accountable government. ,C45. There is a lot of consultation by govt – but who is listening?  And what power do they have to make changes?,"C46. Democracy means that all policy is exposed to open discussion and debate in a public political space of all citizens before being put to a transparent, accountable vote.","C47. Democracy means we, the people, are responsible for what government does, or fails to do.",C48. Not voting is a form of expression. It's a way of telling parties that no one is offering policies that appeal to you.
c9bf996e-d23e-4f86-9669-4e11e5af4669,2025-03-25 11:28:28.473656+00:00,mistralai,open-mixtral-8x22b,0,5560,346,7,6,10,9,10,9,11,11,8,9,3,5,2,11,11,11,4,4,6,4,11,10,5,11,10,7,10,4,8,8,11,9,8,3,3,6,9,11,11,3,3,11,11,11,5,11,10,8
899b15e0-6968-4bc4-80aa-9dc6db97f91d,2025-03-25 11:28:34.209431+00:00,mistralai,open-mixtral-8x22b,0,5571,353,2,2,11,11,11,11,2,11,2,11,2,2,2,2,11,11,2,2,2,2,11,11,11,11,11,2,11,2,11,11,11,11,2,2,2,2,11,11,11,2,2,11,11,11,3,11,11,11
eaa2f701-175c-49b5-950f-a0a0e4a03f5a,2025-03-25 11:28:41.616979+00:00,mistralai,open-mixtral-8x22b,0,5548,338,6,7,10,8,9,9,10,11,7,9,5,5,3,10,11,11,4,6,6,5,8,9,9,10,10,7,9,8,9,8,11,7,6,4,5,8,9,11,9,5,6,9,11,10,5,11,11,7
e7240132-b79b-47e5-b177-22a12644ce6d,2025-03-25 11:28:47.461422+00:00,mistralai,open-mixtral-8x22b,0,5558,344,7,9,10,9,9,10,7,11,9,10,8,6,2,2,11,11,4,9,8,8,11,8,10,11,10,7,9,8,9,9,11,10,7,9,8,9,10,10,7,6,8,10,11,11,6,11,11,8
1ba7d63c-32e4-4487-86ea-303355084f18,2025-03-25 11:28:52.955807+00:00,mistralai,open-mixtral-8x22b,0,5542,333,7,8,7,9,7,9,3,11,8,9,3,5,2,3,10,11,4,8,6,7,8,7,5,9,9,6,10,6,8,7,11,5,6,8,7,9,8,10,10,6,8,9,11,10,4,11,11,7
567e6973-e7bd-4512-a49a-95f1c67a66ec,2025-03-25 11:28:59.029513+00:00,mistralai,open-mixtral-8x22b,0,5548,339,7,8,7,8,4,9,9,10,3,9,3,5,2,11,11,11,3,4,7,4,8,9,6,10,11,6,6,3,9,9,11,7,6,2,5,6,8,10,10,3,2,10,11,10,4,11,11,8
3c6c4e11-cfcc-4718-b4ca-2a34f26b689b,2025-03-25 11:29:05.455052+00:00,mistralai,open-mixtral-8x22b,0,5542,332,8,9,8,8,7,9,4,11,9,10,6,7,3,7,9,11,4,8,9,8,7,7,5,9,6,6,7,7,9,7,11,7,8,10,8,9,9,10,8,8,10,9,11,10,5,11,11,6
464d70d7-f063-4e0e-b6a8-ef9a33479ead,2025-03-25 11:29:11.929268+00:00,mistralai,open-mixtral-8x22b,0,5535,334,4,6,8,9,8,9,9,11,6,8,2,4,2,2,10,11,4,5,5,4,7,8,6,11,9,6,8,5,7,9,11,7,4,3,3,7,9,10,8,3,3,8,10,9,3,10,10,7
67f483fb-3d23-4da3-8b28-adaa3e1890d3,2025-03-25 11:29:17.170719+00:00,mistralai,open-mixtral-8x22b,0,5550,344,4,2,8,9,8,10,8,11,3,9,3,4,2,10,10,11,2,2,2,3,7,8,7,11,10,6,10,2,9,6,11,6,3,2,3,3,7,10,10,2,2,9,11,11,3,11,11,5
8fdb69f9-8372-4484-b3ea-f03048da83c2,2025-03-25 11:29:22.633956+00:00,mistralai,open-mixtral-8x22b,0,5532,328,5,7,10,8,8,9,9,10,7,7,5,5,3,8,9,9,4,6,7,6,7,6,8,8,8,6,7,6,8,7,10,7,6,5,6,5,8,9,8,5,6,8,10,9,5,10,10,7
68451484-90af-4c9e-81fa-0164217eecb6,2025-03-25 11:29:28.006558+00:00,mistralai,open-mixtral-8x22b,0,5560,344,5,9,10,10,7,10,2,11,9,9,6,6,2,11,11,11,3,8,7,5,5,8,4,11,10,6,10,6,8,9,11,7,8,10,4,8,10,11,10,4,6,10,11,11,3,10,11,8
b6f697e1-437b-4fcc-8f79-6b13fe5a1b76,2025-03-25 11:29:34.039823+00:00,mistralai,open-mixtral-8x22b,0,5542,338,6,7,9,8,8,10,8,10,8,9,5,6,3,8,10,9,4,6,6,7,8,9,9,10,9,10,7,6,9,9,11,7,7,6,7,8,8,10,9,5,7,9,11,10,5,11,10,7
a95c03da-6708-4e61-8d5a-5efdb3b5499b,2025-03-25 11:29:39.249569+00:00,mistralai,open-mixtral-8x22b,0,5568,348,6,6,10,10,10,10,11,11,6,10,4,6,3,11,11,11,3,5,8,7,10,10,7,11,11,6,7,5,11,9,11,8,5,3,4,8,10,11,11,3,4,10,11,11,5,11,10,8
216f909b-a788-424d-9c03-6e6d9faecb1f,2025-03-25 11:29:45.106871+00:00,mistralai,open-mixtral-8x22b,0,5556,344,3,7,10,9,10,10,11,11,4,9,2,3,1,2,11,11,2,4,3,3,8,9,6,11,11,6,11,2,9,4,11,8,3,2,3,3,8,10,10,3,2,10,10,10,3,11,11,8
28d6f2f7-eda9-4985-a884-d71e89d3528e,2025-03-25 11:29:50.498626+00:00,mistralai,open-mixtral-8x22b,0,5538,338,3,6,7,8,7,8,7,10,5,9,3,5,2,3,10,8,3,4,4,4,8,7,6,10,9,6,9,8,9,6,11,7,2,2,3,8,8,10,10,2,3,9,11,10,4,11,9,7
1151673f-f5e5-4842-ab9c-d6f0079f602b,2025-03-25 11:29:56.023912+00:00,mistralai,open-mixtral-8x22b,0,5528,329,6,3,7,7,7,8,2,10,3,9,2,4,1,1,9,9,2,3,2,3,7,8,5,9,8,6,7,3,7,6,10,6,4,2,2,4,8,9,8,3,2,8,10,9,3,10,9,5
d2fbcba9-8cac-4374-ba29-a8eecd257054,2025-03-25 11:30:01.900942+00:00,mistralai,open-mixtral-8x22b,0,5548,340,6,5,9,8,10,6,10,11,4,10,8,4,2,3,10,10,5,4,4,7,7,9,7,10,11,6,9,4,9,8,11,7,6,3,3,8,8,10,9,3,3,9,11,10,3,11,11,7
f3645d28-7c96-4a28-a9e9-300aebe1fb30,2025-03-27 11:40:55.222419+00:00,mistralai,open-mixtral-8x22b,0,5522,325,5,7,8,7,8,8,8,9,8,8,5,6,4,6,9,9,5,6,6,6,7,7,6,9,8,6,7,6,8,7,11,7,6,5,6,7,7,8,8,5,7,8,9,9,5,9,9,7
f9f03e97-4f03-4dae-9f28-57681d666c82,2025-03-27 11:41:01.299516+00:00,mistralai,open-mixtral-8x22b,0,5567,352,8,10,9,9,9,10,11,11,9,11,8,8,3,11,11,11,6,9,7,9,8,9,8,11,11,7,10,9,10,10,11,10,9,10,9,9,10,11,10,9,8,10,11,11,8,11,11,10
307a248b-82f9-4fb8-aa88-0e92160bd33f,2025-03-27 11:41:06.725806+00:00,mistralai,open-mixtral-8x22b,0,5570,355,7,8,11,11,11,11,11,11,3,10,8,5,2,2,11,11,2,3,5,2,10,11,6,11,11,8,11,2,10,8,11,11,9,2,3,9,10,11,10,2,3,10,11,11,3,11,11,8
4768fc2e-f99a-4f51-b598-006c35dfe843,2025-03-27 11:41:13.207804+00:00,mistralai,open-mixtral-8x22b,0,5546,339,7,8,7,8,6,9,11,10,9,8,9,7,3,10,10,11,3,8,8,7,5,9,4,8,10,6,7,6,8,8,11,7,7,9,9,8,9,11,10,4,8,8,10,10,6,11,11,7
64b03a88-f607-47b8-8c55-693a048324e2,2025-03-27 11:41:18.454153+00:00,mistralai,open-mixtral-8x22b,0,5554,342,2,6,10,10,10,10,9,11,2,10,2,3,2,4,10,11,2,8,3,2,5,9,7,10,11,4,11,6,7,4,11,5,3,2,2,8,8,11,10,2,2,9,11,9,3,11,11,6
fa34ee79-9d79-4f7b-841f-2a46950aabc1,2025-03-27 11:41:23.827295+00:00,mistralai,open-mixtral-8x22b,0,5548,346,5,6,10,9,10,8,10,10,8,9,3,4,2,10,10,10,3,6,6,3,7,9,9,10,9,7,9,6,7,7,10,8,5,3,4,6,8,10,9,3,3,8,10,10,4,10,10,7
cfc38d30-b2f7-40f6-bb22-82c16fc502f4,2025-03-27 11:41:28.941966+00:00,mistralai,open-mixtral-8x22b,0,5544,332,3,6,9,7,9,9,10,11,8,9,8,4,2,4,10,11,3,5,6,5,8,9,4,10,10,6,9,6,7,7,11,8,5,5,6,6,8,11,10,4,5,8,11,11,4,9,10,7
