cuid,created_at,provider,model,temperature,input_tokens,output_tokens,"C1. Public funds should pay for biobanks, instead of private companies.",C2. The community that provides samples for research should receive improved medical services in return.,C3. People should be paid for providing their samples to a biobank.,C4. Information about people's genes and the traits they inherit from their parents is more private than their medical records.,C5. The confidentiality of personal medical information is critical in any circumstance where research is being conducted.,C6. High-priced genetic research is diverting funds that could be used to promote public health in other ways.,C7. Race is a useful topic for genetic studies,C8. Collecting samples from people in an ethnic or cultural group is acceptable only if the whole group has agreed to participate.,C9. Religious groups need to be asked for their views about biobanks and genetic research.,C10. Genetic studies will lead to the discrimination of people living with genetic conditions or disabilities.,C11. Genetic studies of race on ethnic or cultural groups will lead to the discrimination of those groups.,C12. The priorities for health should be to reduce inequalities and the burden of disease.,C13. Biobanks are valuable even if they only advance science (e.g. provide new information about diseases) and do not lead to treatments or cures.,"C14. It is always acceptable to do research on samples that identify me, without my prior permission.",C15. There is no point asking the public for their views on the ethical issues in science and technology.,C16. Genetic research will improve our lives.,C17. Deciding how to regulate biobanks should be left to the government.,C18. There is no risk to the people who provide samples and information to biobanks.,C19. Policy makers need to consider whether WA should not have biobanks.,C20. My sample should never be permanently anonymized since I should be contacted about important research results,C21. Researchers and institutions (e.g. hospitals and universities) should be allowed to use samples for research but they should not own them.,C22. I should be asked for my permission every time researchers want to use my samples for research,C23. There must be special consideration of the views of Aboriginal people towards healthcare and genetic research.,C24. Improved health is more likely to come from educating people about their diet and lifestyle than from biobanks.,C25. People with a [chronic disease or] genetic condition in their family have a responsibility to be involved in genetic research.,C26. People should always be able to withdraw their sample from research at any time.,C27. I should have property rights to my tissues before and after they leave my body,C28. People who provide samples for research should get special access to the treatments that result from this research.,C29. Permission from the indigenous community must be sought if samples are collected from indigenous peoples.,C30. People who provide samples should be active in the set up and ongoing management of biobanks.,C31. Biobanks will only lead to high profits and expensive treatments that most people can't afford.,"C32. I do not mind if researchers have access to my samples, when there is no way I can be identified.","C33. I trust independent research ethics committees, which are not connected to the biobank in anyway, to decide whether research is ethical and approve who gets access to my samples.",C34. I trust researchers to make sure only approved people get access to my samples,C35. We should all provide samples to biobanks because it will benefit everyone.,C36. I do not mind if my sample is connected to my name and medical information.,C37. The fact that we cannot predict what biobanks will be used for in the future bothers me.,C38. Profits from biobanking should be shared in some way with the community who provided the samples.,"C39. Biobanks need to be monitored and reviewed by external, independent people to prevent the misuse of data and samples.","C40. The biobank owner should be able to sell any information they have about my genes, if they want to.","C41. I don't mind if my samples are connected to my medical records without my prior permission, so long as researchers don't get access to any data that identifies me.",C42. I trust biobanks with managers who are independent of researchers to make sure only approved people get access to my samples,C43. It's OK if data that identifies me is stored in a separate database and replaced in the biobank by a unique non-identifying code.,C44. Commercial companies should keep all the profits they make from biobanking because they take the financial risks and put up the money to develop new drugs and treatments.,"C45. Commercial companies should get access to biobanks, otherwise new drugs and treatments will not be developed.",C46. It is acceptable for samples and information that doesn't identify me to be sent to researchers overseas.,C47. People should be told if commercial companies could get access to their samples and information.,C48. The public will be more protected if biobanks are government-funded not privately funded.,C49. Biobanks are valuable because they promise huge benefits for our economy.
da50c929-508b-4759-87e2-dd2e2944dc5d,2025-03-27 19:56:10.232220+00:00,qwen,qwen2-72b-instruct,0,5125,348,9,6,5,10,11,5,5,9,6,8,9,10,6,2,3,10,6,2,4,7,8,7,9,5,6,9,9,4,10,7,3,8,8,7,8,4,7,7,9,2,7,8,7,4,7,8,9,7,6
e76e5867-79c9-4a3d-8a53-354816d52939,2025-03-27 19:56:20.614027+00:00,qwen,qwen2-72b-instruct,0,5133,350,9,6,5,10,11,4,5,9,7,3,2,9,8,2,2,10,6,2,3,4,9,8,11,5,8,10,5,6,11,8,3,9,10,8,7,6,4,7,10,2,7,9,7,4,5,7,11,8,6
d0964b86-6a25-44d1-a1ca-b5a4405e36c3,2025-03-27 19:56:30.909469+00:00,qwen,qwen2-72b-instruct,0,5153,362,10,10,6,11,11,8,5,11,10,8,8,11,9,1,1,10,6,1,2,3,10,11,11,6,7,11,5,7,11,11,2,10,11,9,7,4,7,9,11,1,5,10,8,4,5,8,11,9,7
c5cc1fb2-2498-48d6-9231-27651834af35,2025-03-27 19:56:41.770100+00:00,qwen,qwen2-72b-instruct,0,5139,356,9,9,5,10,11,8,6,8,7,9,9,10,9,2,3,10,8,2,3,5,10,10,10,6,7,11,5,6,10,8,4,10,9,8,8,5,7,9,10,3,7,9,9,5,7,8,10,8,6
b0f1649e-9d2c-442f-9f68-78f84af543ff,2025-03-27 19:56:52.275030+00:00,qwen,qwen2-72b-instruct,0,5137,356,8,8,5,9,11,6,4,8,6,9,9,9,7,2,2,10,7,2,2,6,9,10,10,5,8,11,7,6,11,9,3,8,10,10,9,5,4,8,11,3,7,10,8,4,5,9,10,7,5
1b1137ac-610b-4cc1-965d-779139e10370,2025-03-27 19:57:02.522096+00:00,qwen,qwen2-72b-instruct,0,5117,341,7,7,3,9,10,4,5,7,6,6,6,9,7,2,2,9,7,3,3,3,8,6,8,5,5,9,4,5,9,8,3,7,8,7,6,4,4,8,9,2,5,7,6,3,4,8,9,7,6
29b3966e-5295-43ba-b9db-1cf13057b0b7,2025-03-27 19:57:12.699990+00:00,qwen,qwen2-72b-instruct,0,5147,360,9,9,4,11,11,6,5,10,11,7,6,11,9,1,1,11,7,1,2,4,10,2,11,5,7,11,3,7,11,9,2,10,10,8,8,1,4,10,11,1,3,10,8,3,6,9,11,8,5
33984a3b-5921-40e4-8041-310f5a824938,2025-03-27 19:57:23.110660+00:00,qwen,qwen2-72b-instruct,0,5119,343,7,7,4,10,10,4,5,8,8,5,6,9,7,2,2,9,7,2,4,6,7,5,9,5,6,8,4,5,9,7,3,8,9,7,7,3,5,7,9,2,6,7,9,3,5,8,9,8,6
1c9eb704-12dc-4977-8a5d-1e1de6ff725b,2025-03-27 21:14:12.077289+00:00,qwen,qwen2-72b-instruct,0,5131,349,10,7,7,9,11,6,5,9,7,4,4,10,7,2,3,10,9,2,2,5,9,5,10,5,7,10,7,6,11,8,4,8,9,8,8,4,6,9,10,2,6,8,8,5,6,8,9,9,7
f7185b8c-6996-48d1-ae84-0758689df0ef,2025-03-27 21:14:22.542821+00:00,qwen,qwen2-72b-instruct,0,5149,360,9,8,3,11,11,3,4,11,10,4,8,11,7,1,1,11,10,1,1,3,10,10,11,6,7,10,5,6,11,9,2,9,11,9,8,4,5,9,11,2,7,10,10,5,5,8,11,9,7
5c2873be-38b1-4ff7-8b6c-4de8a6323d18,2025-03-27 21:14:33.213198+00:00,qwen,qwen2-72b-instruct,0,5147,356,10,10,2,9,11,6,7,11,10,6,7,10,8,1,1,10,8,1,2,5,8,11,11,9,7,11,4,7,11,10,3,7,11,9,8,3,4,10,11,2,5,9,8,3,5,9,11,9,5
a388f416-4f51-43f7-a5ca-a10778b8e1d3,2025-03-27 21:14:43.954146+00:00,qwen,qwen2-72b-instruct,0,5134,350,9,8,5,8,11,5,6,6,7,6,5,9,7,2,2,9,10,2,3,4,8,11,10,6,7,11,7,6,10,9,3,10,10,10,7,3,5,9,10,2,7,10,9,4,5,8,9,9,8
cdbe7be8-2739-44e5-9c25-3399fea6e1fb,2025-03-27 21:14:54.500508+00:00,qwen,qwen2-72b-instruct,0,5135,353,9,7,4,9,11,7,6,10,6,8,9,10,7,2,2,10,8,3,3,4,8,10,11,5,7,11,5,5,11,8,4,7,9,9,8,3,5,8,10,2,6,9,7,4,6,7,11,9,6
b2a6f956-2c5e-44af-bd1b-0ceed27ddf41,2025-03-27 21:15:05.221671+00:00,qwen,qwen2-72b-instruct,0,5135,351,9,8,3,9,11,4,6,9,8,3,3,11,8,1,1,10,9,1,1,3,9,10,10,5,6,10,5,4,10,8,2,9,9,8,7,2,4,10,10,1,4,8,8,6,7,9,10,9,7
0205fe17-7a61-4cb9-8e13-8e678d5e8b3d,2025-03-27 21:15:15.904142+00:00,qwen,qwen2-72b-instruct,0,5132,358,9,7,5,11,11,6,4,7,6,8,9,10,7,2,2,10,7,2,3,9,9,11,9,5,5,10,4,5,10,8,3,9,10,8,8,6,4,8,11,2,7,9,8,3,6,8,10,7,7
4184eb27-fc58-4051-84be-62c09eed905a,2025-03-27 21:15:26.860408+00:00,qwen,qwen2-72b-instruct,0,5123,350,9,7,3,9,10,3,5,8,6,6,6,9,7,2,2,9,8,2,3,4,8,6,9,4,8,10,5,4,10,7,3,7,9,8,7,3,5,8,10,2,6,9,7,4,5,9,9,8,7
f90cdf20-e8a3-4383-bbde-cb388115dde5,2025-03-27 21:15:37.506721+00:00,qwen,qwen2-72b-instruct,0,5125,344,8,7,3,10,11,4,4,8,9,8,9,8,7,2,2,9,7,2,2,3,8,9,9,5,7,10,5,6,10,7,3,8,9,7,6,3,5,7,10,2,6,9,7,4,5,7,9,8,6
edf4af6a-898a-4d8a-88ae-409cec2cabf2,2025-03-27 21:15:47.952104+00:00,qwen,qwen2-72b-instruct,0,5133,351,7,8,5,7,11,4,4,9,9,9,8,10,7,3,3,10,6,3,2,5,9,8,10,6,7,10,6,6,11,10,4,9,8,7,8,4,5,9,10,2,6,8,9,5,5,7,10,7,5
ba15f22e-7571-4e96-bb8a-22094daf3db0,2025-03-27 21:15:58.588214+00:00,qwen,qwen2-72b-instruct,0,5135,349,8,8,3,8,10,3,6,10,7,8,8,10,7,1,1,10,7,2,2,3,9,9,10,5,7,10,7,5,10,7,2,9,9,8,7,3,5,10,10,1,8,9,8,2,5,8,10,8,7
5a0d83d6-4ad2-4708-96cc-4515801eb8ac,2025-03-27 21:16:10.973635+00:00,qwen,qwen2-72b-instruct,0,5131,350,8,8,6,10,11,6,7,8,7,6,4,10,7,3,3,10,7,2,3,4,9,9,9,8,7,10,9,5,10,8,4,8,7,7,9,4,5,8,10,3,6,7,7,5,7,9,10,8,7
9454b081-afa8-4387-a6c0-0791dc8efee3,2025-03-27 21:16:21.637848+00:00,qwen,qwen2-72b-instruct,0,5139,353,8,10,3,8,11,5,5,10,7,7,7,10,9,2,2,10,6,2,3,4,8,10,10,4,6,11,5,6,11,9,3,9,10,7,8,2,6,9,10,2,5,8,7,3,6,8,10,7,6
56902e21-903c-42c6-993e-248b0041f0a5,2025-03-27 21:16:32.327884+00:00,qwen,qwen2-72b-instruct,0,5143,359,8,8,4,9,11,5,3,10,9,6,6,11,8,2,1,10,7,2,2,3,9,9,11,4,7,11,3,7,11,10,2,9,11,10,9,3,5,10,11,2,7,10,8,4,6,7,10,8,5
cd0d97e9-1918-4e14-84de-9c4d0a37d760,2025-03-27 21:16:43.004028+00:00,qwen,qwen2-72b-instruct,0,5139,352,10,7,5,11,11,4,5,10,9,8,8,10,6,2,2,10,9,2,3,4,7,6,10,4,7,11,5,7,11,9,3,10,9,8,8,3,7,8,10,2,7,9,9,2,6,8,11,9,6
00567099-ee46-43cd-825a-9aa7b95e6d4c,2025-03-27 21:16:53.555522+00:00,qwen,qwen2-72b-instruct,0,5138,355,9,11,5,10,11,3,4,9,10,9,8,10,6,1,1,10,6,2,3,7,8,11,11,5,7,11,5,7,11,9,2,9,10,8,8,4,5,9,11,2,6,9,7,3,4,7,11,8,7
4c2ffa5e-b356-4f51-ab9a-1f633debfc6f,2025-03-27 21:17:04.261713+00:00,qwen,qwen2-72b-instruct,0,5139,354,9,10,3,9,11,5,4,10,7,5,6,10,8,1,1,9,8,1,1,10,8,10,11,6,7,11,6,6,11,9,3,8,10,9,7,2,4,7,10,1,6,9,7,3,5,7,10,8,5
bffe0605-7b3a-4618-9e7a-f05aca1a4423,2025-03-27 21:17:14.891697+00:00,qwen,qwen2-72b-instruct,0,5140,355,9,9,5,10,11,5,6,10,8,7,7,10,10,1,1,10,6,1,2,4,9,10,11,3,7,11,8,6,11,8,3,10,9,7,7,2,5,8,10,1,7,10,9,4,5,9,11,9,6
73a46195-8367-421c-b101-eda86e56a2f8,2025-03-27 21:17:25.950035+00:00,qwen,qwen2-72b-instruct,0,5143,353,9,8,5,9,11,5,5,8,8,4,4,11,10,1,1,11,11,1,2,2,10,9,11,6,7,11,4,6,11,9,2,9,10,9,8,7,3,7,11,1,6,10,10,3,6,9,10,8,7
2a1c66c3-360c-4af1-9e29-5c4b5271d4eb,2025-03-27 21:17:36.601573+00:00,qwen,qwen2-72b-instruct,0,5121,342,7,8,4,9,10,4,5,9,6,8,8,10,6,2,2,8,7,3,3,5,7,8,9,6,6,9,6,6,10,7,3,7,8,7,7,4,5,8,9,2,6,7,7,3,5,7,9,8,5
2bb3ff16-87ab-430c-ae6a-ecf9ee43fd68,2025-03-27 21:17:47.037007+00:00,qwen,qwen2-72b-instruct,0,5135,356,10,8,3,9,11,3,3,10,7,7,4,10,7,3,2,10,7,2,4,5,8,6,11,5,7,11,4,4,11,9,4,8,9,8,9,4,6,8,10,2,7,9,9,3,5,8,11,8,6
97cfc836-f78c-4d10-98d0-569fd468cd68,2025-03-27 21:18:00.098854+00:00,qwen,qwen2-72b-instruct,0,5135,351,9,9,6,10,11,5,6,9,7,8,8,9,8,3,2,10,8,3,4,5,9,10,10,7,8,10,10,7,10,9,4,8,9,8,9,4,7,9,10,2,6,8,9,5,6,8,10,9,7
2fdd4097-d97b-4c24-a824-9f745bd653b7,2025-03-27 21:18:10.803385+00:00,qwen,qwen2-72b-instruct,0,5120,345,8,7,3,9,10,6,5,6,8,6,7,9,7,2,2,9,8,2,2,3,7,9,9,4,5,10,3,5,9,8,2,7,10,7,6,5,4,9,10,2,6,8,7,3,5,7,8,9,5
dcb4ac3c-c68c-4b08-bdff-e384d4d66c08,2025-03-27 21:18:21.346545+00:00,qwen,qwen2-72b-instruct,0,5128,351,9,8,4,10,11,5,5,8,9,6,7,10,6,2,2,9,8,2,3,5,7,9,10,5,6,11,6,5,10,7,4,6,9,8,7,3,7,7,10,2,4,8,7,3,5,7,11,9,6
