cuid,created_at,provider,model,temperature,input_tokens,output_tokens,C1. Democracy is a term which has lost much of its original meaning.,C2. There's a dollar democracy that runs through our supposed democracy.,C3. We are a democratic country.,"C4. The fundamental dynamic of Australian society is that it is one of evolution, not revolution.",C5. We live in a great democracy.,C6. Our political system's strength is that it can change to meet changing circumstances.,C7. The last thing we need is a Canberra 'Big Brother' telling us what we should read and hear.,"C8. If you want your vote to count for anything, then you need to not vote in ignorance, you need to know something about what you're being offered.",C9. In Australia the rich have virtually unlimited access to the legal system and the capacity to use it to achieve their own ends.,"C10. You don't have to wait three years to say 'I'm not happy with the job you did.' You can apply pressure, and enough people writing to the local member can turn the situation around.",C11. I don't think we have a lot of input into legislation and a lot of things that are important.,C12. Sometimes I get a bit worried that there's a lot of small minority groups that tend to get a lot of the say,C13. I don't know too much about democracy. I feel ridiculous voting.,C14. I don't want to be in a place where only a minority's viewpoint gets the right to say what's going to happen.,"C15. The true believers are about decency in life, about a capacity to debate the issues and to receive different views.","C16. We as individuals have a right, that's what democracy means to me","C17. Republicanism is a smokescreen for democratic treachery, incompetence and lunacy.",C18. Our government is attempting to mould our society to the needs of a profit-oriented market,C19. I'm always cynical about government processes.,"C20. Governments can talk a great game about 'democracy'. They fall down, in practice, because they cannot accept any sharing of the power to influence decisions with those who might have different motives and ideas.",C21. I don't think there's anything wrong with people voting for their self-interest.,C22. The true function of government is to maintain peace and justice. This does not include interfering in private transactions of its electors.,"C23. If Australia is to recover from the horrible mess we are in at present, we will need leaders of high principles, who will govern with honesty, justice, and righteousness, fearlessly putting into practice the principles of the Bible.","C24. Our community and nation should invoke a spirit that you are important, that you do have a way of influencing things.","C25. Until women are equally represented in Australian parliaments, we will not have a genuine representative democracy.",C26. I suppose we do have an upper class and a lower class.,C27. The only time we are all equal is when we vote in the ballot box.,"C28. A lot of people may be politically ignorant, but they believe what they see and hear on television, and that makes them vote the way they do. They have been brainwashed by the clever advertising people.","C29. Free markets work because individual people, cooperating peacefully and voluntarily through markets, can achieve much that politicians and bureaucrats cannot achieve using compulsion and direction.",C30. Low female participation rates compound the domination of the public realm by males.,C31. Concluding that some races/cultures are better than others must be avoided.,C32. People get the government they deserve,C33. There is no real difference in ideological terms between the major parties and preference distributions are problematic.,"C34. Too few people have a lot of sway in the system.  Corporate lobbyists, vested interests, pork barrelling and contributions to political parties are all problematic.","C35. The political system is remote and closed and the connection with elected representatives is difficult, they are often faceless.",C36. The party system is the main obstruction to accountable politics.,C37. People are quite capable of processing and thinking about the vast majority of issues facing our society but as long as we are subjected to 'news lite' the level of political debate will remain facile. ,"C38. It would be a great thing if voters could vote on specific issues, not only on a whole party program at election time.",C39. In the Senate there should be elected representatives who are not from the major parties but from smaller interest groups.,"C40. We suffer a Parliamentary Democracy and an archaic and conflict oriented, ""two party system"" where one of two main parties will manipulate us for the next few years. ","C41. The people we elect are loyal not to we dumb bunnies who elected them, but the agenda and dogma of their party. ",C42. Proportional Representation also forces parties to coalesce and moderates out the extreme political views. ,"C43. We should not be afraid of disagreement. Indeed, an important feature of a liberal democracy is respect for conflicting ideas; difference is part of the human condition. ",C44. We should strengthen protections of the free press in order to facilitate a more open and publicly accountable government. ,C45. There is a lot of consultation by govt – but who is listening?  And what power do they have to make changes?,"C46. Democracy means that all policy is exposed to open discussion and debate in a public political space of all citizens before being put to a transparent, accountable vote.","C47. Democracy means we, the people, are responsible for what government does, or fails to do.",C48. Not voting is a form of expression. It's a way of telling parties that no one is offering policies that appeal to you.
4c89e660-0168-4fe2-9b5d-d1ea58e178f4,2025-03-27 19:09:36.851749+00:00,qwen,qwen2.5-72b-instruct,0,5126,320,4,5,7,8,7,8,9,9,5,8,4,5,3,9,9,9,2,4,4,6,6,8,3,7,8,4,10,3,8,7,10,5,3,5,4,4,8,7,7,3,4,8,10,9,5,9,8,7
07b7b156-ae53-415e-a1cf-3e98035cee5a,2025-03-27 19:09:45.217040+00:00,qwen,qwen2.5-72b-instruct,0,5128,328,5,5,8,8,8,10,8,9,6,7,6,6,3,8,9,9,3,6,4,5,8,8,4,9,9,4,10,5,8,7,10,6,5,7,6,5,7,8,7,4,5,8,9,9,6,9,9,7
16428937-a629-416a-bb9e-101297bc4251,2025-03-27 19:09:53.513871+00:00,qwen,qwen2.5-72b-instruct,0,5142,330,5,7,9,10,8,9,9,10,6,8,4,4,3,9,9,9,4,5,4,5,7,10,6,10,10,5,10,8,10,7,11,5,5,6,4,6,9,8,8,4,4,9,10,10,5,10,7,7
6748136c-ad8f-4443-9f95-157278ce4544,2025-03-27 19:10:01.887437+00:00,qwen,qwen2.5-72b-instruct,0,5134,326,6,6,8,8,7,8,9,10,7,9,7,7,4,10,8,9,3,5,5,7,8,7,4,8,9,7,10,5,8,8,11,6,5,6,5,5,9,9,9,5,5,8,10,10,6,10,9,8
a86512a5-bd7b-4b3e-890f-f8b949755b96,2025-03-27 19:10:10.031732+00:00,qwen,qwen2.5-72b-instruct,0,5126,323,6,6,8,7,7,8,8,9,7,8,7,5,3,7,8,9,4,6,4,5,10,8,5,7,8,5,9,4,9,8,10,6,5,5,4,5,8,8,8,5,3,9,9,10,5,9,7,7
d23c22f9-9510-4a9a-8ae7-89028c0f139f,2025-03-27 20:07:14.684055+00:00,qwen,qwen2.5-72b-instruct,0,5128,320,6,5,7,7,8,9,9,9,6,8,5,7,3,8,8,9,4,4,6,6,7,8,5,8,9,6,9,5,8,8,10,5,5,6,5,4,8,7,7,4,4,7,10,10,7,10,7,7
b71b6041-10f5-4ccf-806c-911d1a0bb781,2025-03-27 20:07:22.830581+00:00,qwen,qwen2.5-72b-instruct,0,5124,325,4,6,8,7,8,8,9,9,6,8,6,5,4,8,8,9,3,6,5,6,7,7,4,7,8,5,8,4,9,7,10,5,4,5,5,5,7,8,8,4,5,7,9,9,6,9,7,7
5acf5fd5-b4b9-4de8-b5cc-1bcc801b2fee,2025-03-27 20:07:30.863857+00:00,qwen,qwen2.5-72b-instruct,0,5128,324,6,5,8,8,7,8,10,8,6,8,6,5,3,10,9,7,4,4,5,6,7,7,6,8,9,5,9,5,7,9,10,5,4,5,5,5,8,8,8,4,4,9,10,9,7,9,9,7
6470b270-6994-45c3-b052-60d64d93c9bb,2025-03-27 20:07:38.928260+00:00,qwen,qwen2.5-72b-instruct,0,5128,323,5,6,8,8,8,8,10,9,7,9,6,5,4,7,8,8,4,6,5,5,8,7,4,9,9,6,9,5,9,7,10,5,6,6,5,6,8,9,8,5,5,8,10,9,5,10,8,8
69d1226f-1359-474a-9f38-2b347f017f8f,2025-03-27 20:07:46.990145+00:00,qwen,qwen2.5-72b-instruct,0,5120,321,5,6,6,6,6,8,6,8,8,7,5,5,3,7,8,7,2,6,4,6,7,7,4,8,9,5,7,5,7,8,9,5,4,8,5,6,8,8,7,5,5,7,9,9,5,9,7,8
b199199c-fbb7-4626-842e-3f64e6621dea,2025-03-27 20:07:55.089700+00:00,qwen,qwen2.5-72b-instruct,0,5122,320,5,5,7,7,7,8,8,9,6,8,6,6,3,9,7,8,4,5,4,6,7,7,5,8,9,5,9,5,8,7,9,5,6,7,5,7,8,8,8,4,5,7,9,9,6,9,8,7
93de8160-b244-45fc-ae45-7ba13e062dd5,2025-03-27 20:08:03.264971+00:00,qwen,qwen2.5-72b-instruct,0,5126,321,5,4,8,7,8,8,9,9,5,7,4,6,3,8,9,7,4,5,4,6,7,9,3,7,8,5,9,4,9,7,11,6,4,5,5,5,8,8,7,5,4,8,9,10,5,9,8,7
25e47e8e-2222-4306-9788-7e639808496c,2025-03-27 20:08:11.394309+00:00,qwen,qwen2.5-72b-instruct,0,5130,326,6,6,8,8,7,9,8,7,6,9,6,5,3,9,8,8,4,7,4,6,7,9,6,9,8,5,10,5,10,7,10,5,4,7,5,5,8,9,8,4,5,8,9,10,5,9,8,7
1c0e6677-6667-41e9-a8f0-76f3fd56fc58,2025-03-27 20:08:19.571493+00:00,qwen,qwen2.5-72b-instruct,0,5132,327,5,6,9,7,8,8,7,9,7,8,6,5,4,9,9,10,3,6,5,7,7,8,5,9,9,5,10,5,9,8,11,6,5,7,6,4,8,8,8,4,5,8,10,10,6,10,9,8
80a6a59c-96cf-45e3-923a-fb0d9a337799,2025-03-27 20:08:27.866839+00:00,qwen,qwen2.5-72b-instruct,0,5138,330,6,7,9,8,9,9,9,10,8,8,6,7,4,8,10,10,3,7,5,6,8,9,4,9,9,5,10,7,10,8,11,7,5,8,7,6,9,10,8,5,5,8,9,10,6,10,9,9
