cuid,created_at,provider,model,temperature,input_tokens,output_tokens,P1. Leave the policy settings as they are.,P2. Policies that emphasise economic growth over climate change adaptation or mitigation.,"P3. ""Policies that involve a moderate reduction in CO₂ emissions (e.g., reducing emissions by 25% to 50% over the next 10 years).""","P4. ""Policies that involve a radical reduction in CO₂ emissions (e.g., reducing emissions by 50% to 100% over the next 10 years).""",P5. Adaptation policies and expenditure. Planning controls and emergency response programs.,"P6. Adaptation policies that target individual, small business or community-based actions (e.g., support the installation of alternative energy generators, insulation, water use efficiency)",P7. Preparing for climate risk through the development of new approaches and technologies that enhance resilience to the impacts of climate variability or change.
1fccf0c8-5685-4ce8-a1c9-41060c2e09e0,2025-04-02 12:17:25.409107+00:00,meta,llama3.1:405B-turbo,0,3446,212,6,7,2,1,3,5,4
f8dfe8b2-6b7e-42cd-a0bd-6964d3cc1f7f,2025-04-02 12:17:29.890032+00:00,meta,llama3.1:405B-turbo,0,3446,212,6,7,3,1,5,4,2
0d298f77-01a9-4d10-b134-4cffbcb1e29b,2025-04-02 12:17:34.260193+00:00,meta,llama3.1:405B-turbo,0,3446,211,7,6,3,1,5,4,2
be299fd0-b260-4058-bd14-43be78d642f8,2025-04-02 12:17:38.853053+00:00,meta,llama3.1:405B-turbo,0,3446,211,6,7,1,2,3,5,4
550880c2-2e04-4657-82d2-4caf40855481,2025-04-02 12:17:43.539399+00:00,meta,llama3.1:405B-turbo,0,3446,212,6,7,3,1,4,2,5
bcb308d4-9486-49db-8092-6b3318e5660c,2025-04-02 12:17:48.114359+00:00,meta,llama3.1:405B-turbo,0,3446,217,7,6,1,2,3,4,5
cc3538dc-e8c5-48e7-8911-2c819f210518,2025-04-02 12:17:53.227843+00:00,meta,llama3.1:405B-turbo,0,3446,213,6,7,2,1,4,5,3
6c8dc21d-c7b2-491f-805b-369a8a46ac0f,2025-04-02 12:17:57.825309+00:00,meta,llama3.1:405B-turbo,0,3446,212,6,7,5,1,4,3,2
186d9828-a31c-4c57-b183-018bab98b4aa,2025-04-02 12:18:02.313258+00:00,meta,llama3.1:405B-turbo,0,3446,211,6,7,4,1,2,3,5
470f1241-6a84-401d-a8b1-42ab2fcaa3be,2025-04-02 12:18:07.101360+00:00,meta,llama3.1:405B-turbo,0,3446,213,6,7,3,1,5,2,4
1496afd4-4fae-4401-9584-543a915adb49,2025-04-02 12:18:11.726301+00:00,meta,llama3.1:405B-turbo,0,3446,211,6,7,4,1,2,5,3
be20ec09-e91d-480b-a0ed-eb87eddfb33c,2025-04-02 12:18:16.200194+00:00,meta,llama3.1:405B-turbo,0,3444,211,6,7,5,1,4,3,2
d17caf5b-cec5-43c2-b1fd-3b19451388a4,2025-04-02 12:18:20.325910+00:00,meta,llama3.1:405B-turbo,0,3446,212,6,7,3,1,5,4,2
857d2bd2-e809-4242-9560-72b112ea991f,2025-04-02 12:18:24.704529+00:00,meta,llama3.1:405B-turbo,0,3446,214,6,7,3,4,5,1,2
49b580d0-65f1-43c1-b603-a59c668a86c3,2025-04-02 12:18:29.407161+00:00,meta,llama3.1:405B-turbo,0,3446,212,7,6,5,1,4,3,2
d4fd7f5c-1b99-4b8a-bc0c-b1d75d52a81f,2025-04-02 12:18:34.912053+00:00,meta,llama3.1:405B-turbo,0,3446,213,7,6,3,4,5,2,1
0547a09b-9af3-4c79-99d4-e5b267dc8ea7,2025-04-02 12:18:39.395229+00:00,meta,llama3.1:405B-turbo,0,3446,213,6,7,5,1,2,3,4
d1f6ba8a-9d36-4c7d-8375-fb3e26cc8d94,2025-04-02 12:18:43.810642+00:00,meta,llama3.1:405B-turbo,0,3444,208,6,7,4,1,5,2,3
d900bc0b-e7e0-4090-9210-a3dec673db47,2025-04-02 12:18:48.508657+00:00,meta,llama3.1:405B-turbo,0,3444,209,7,6,5,3,2,4,1
919cf6e3-2ab3-46e3-ac0e-3110a0c24790,2025-04-02 12:18:53.024971+00:00,meta,llama3.1:405B-turbo,0,3446,214,6,7,1,2,5,3,4
