cuid,created_at,provider,model,temperature,input_tokens,output_tokens,"C1. Public funds should pay for biobanks, instead of private companies.",C2. The community that provides samples for research should receive improved medical services in return.,C3. People should be paid for providing their samples to a biobank.,C4. Information about people's genes and the traits they inherit from their parents is more private than their medical records.,C5. The confidentiality of personal medical information is critical in any circumstance where research is being conducted.,C6. High-priced genetic research is diverting funds that could be used to promote public health in other ways.,C7. Race is a useful topic for genetic studies,C8. Collecting samples from people in an ethnic or cultural group is acceptable only if the whole group has agreed to participate.,C9. Religious groups need to be asked for their views about biobanks and genetic research.,C10. Genetic studies will lead to the discrimination of people living with genetic conditions or disabilities.,C11. Genetic studies of race on ethnic or cultural groups will lead to the discrimination of those groups.,C12. The priorities for health should be to reduce inequalities and the burden of disease.,C13. Biobanks are valuable even if they only advance science (e.g. provide new information about diseases) and do not lead to treatments or cures.,"C14. It is always acceptable to do research on samples that identify me, without my prior permission.",C15. There is no point asking the public for their views on the ethical issues in science and technology.,C16. Genetic research will improve our lives.,C17. Deciding how to regulate biobanks should be left to the government.,C18. There is no risk to the people who provide samples and information to biobanks.,C19. Policy makers need to consider whether WA should not have biobanks.,C20. My sample should never be permanently anonymized since I should be contacted about important research results,C21. Researchers and institutions (e.g. hospitals and universities) should be allowed to use samples for research but they should not own them.,C22. I should be asked for my permission every time researchers want to use my samples for research,C23. There must be special consideration of the views of Aboriginal people towards healthcare and genetic research.,C24. Improved health is more likely to come from educating people about their diet and lifestyle than from biobanks.,C25. People with a [chronic disease or] genetic condition in their family have a responsibility to be involved in genetic research.,C26. People should always be able to withdraw their sample from research at any time.,C27. I should have property rights to my tissues before and after they leave my body,C28. People who provide samples for research should get special access to the treatments that result from this research.,C29. Permission from the indigenous community must be sought if samples are collected from indigenous peoples.,C30. People who provide samples should be active in the set up and ongoing management of biobanks.,C31. Biobanks will only lead to high profits and expensive treatments that most people can't afford.,"C32. I do not mind if researchers have access to my samples, when there is no way I can be identified.","C33. I trust independent research ethics committees, which are not connected to the biobank in anyway, to decide whether research is ethical and approve who gets access to my samples.",C34. I trust researchers to make sure only approved people get access to my samples,C35. We should all provide samples to biobanks because it will benefit everyone.,C36. I do not mind if my sample is connected to my name and medical information.,C37. The fact that we cannot predict what biobanks will be used for in the future bothers me.,C38. Profits from biobanking should be shared in some way with the community who provided the samples.,"C39. Biobanks need to be monitored and reviewed by external, independent people to prevent the misuse of data and samples.","C40. The biobank owner should be able to sell any information they have about my genes, if they want to.","C41. I don't mind if my samples are connected to my medical records without my prior permission, so long as researchers don't get access to any data that identifies me.",C42. I trust biobanks with managers who are independent of researchers to make sure only approved people get access to my samples,C43. It's OK if data that identifies me is stored in a separate database and replaced in the biobank by a unique non-identifying code.,C44. Commercial companies should keep all the profits they make from biobanking because they take the financial risks and put up the money to develop new drugs and treatments.,"C45. Commercial companies should get access to biobanks, otherwise new drugs and treatments will not be developed.",C46. It is acceptable for samples and information that doesn't identify me to be sent to researchers overseas.,C47. People should be told if commercial companies could get access to their samples and information.,C48. The public will be more protected if biobanks are government-funded not privately funded.,C49. Biobanks are valuable because they promise huge benefits for our economy.
e2226838-4459-4a98-b640-85310c12e779,2025-03-20 18:25:32.695241+00:00,meta,llama3.2,0,0,0,11,11,6,9,11,8,5,1,9,6,7,8,9,5,1,8,3,1,1,10,11,6,4,2,9,1,2,4,10,8,6,5,9,10,3,7,9,5,10,4,3,8,2,6,7,4,10,4,7
b63b140e-0bb5-4259-98c2-b98acdf30749,2025-03-20 18:25:47.055342+00:00,meta,llama3.2,0,0,0,1,5,5,9,11,8,2,9,2,2,10,11,6,8,4,8,10,1,11,4,7,3,7,9,7,4,8,1,7,6,5,11,8,10,3,4,9,9,11,5,6,9,3,2,6,6,10,4,1
3dea8dea-a015-4f58-9666-32c5ab659bb8,2025-03-20 18:26:01.362636+00:00,meta,llama3.2,0,0,0,7,4,8,10,11,10,1,7,6,5,4,6,10,9,10,11,7,9,6,4,11,8,4,9,4,5,3,9,10,9,8,6,5,8,11,2,5,5,11,2,7,6,3,1,2,3,8,1,1
7711f66a-7052-463f-ad38-6091623bb661,2025-03-20 18:26:15.787298+00:00,meta,llama3.2,0,0,0,5,9,7,9,11,4,2,6,9,11,8,11,8,2,1,8,2,1,4,3,10,11,10,3,7,4,9,4,7,5,10,8,10,7,1,6,3,5,1,11,6,10,5,1,8,9,10,6,6
c326b5b6-54c9-4cb0-a259-e662c1b63aab,2025-03-27 14:57:46.263498+00:00,meta,llama3.2,0,0,0,8,7,5,5,11,3,1,9,7,11,5,10,9,8,2,6,1,11,3,9,10,1,10,11,6,11,7,2,8,1,3,10,6,4,8,4,10,6,4,10,1,2,6,9,4,8,9,5,7
a8f5d63d-bcc5-4969-a4df-6e555b289f73,2025-03-27 14:57:56.683418+00:00,meta,llama3.2,0,0,0,6,8,7,9,5,11,7,10,4,6,1,4,8,8,2,10,7,4,9,2,11,3,2,5,9,1,3,5,10,6,6,4,7,6,1,7,10,8,11,1,8,10,5,3,10,9,11,8,9
edd3223e-29d9-4aff-bf24-f0abed1f38c4,2025-03-27 14:58:16.079568+00:00,meta,llama3.2,0,0,0,8,7,10,9,11,5,9,10,6,10,11,9,10,2,1,11,8,1,1,4,7,11,7,8,11,11,5,8,9,10,10,1,8,4,1,3,5,4,2,5,2,9,7,3,4,3,6,6,6
8243f29b-0e85-4cb9-b3d6-a3a76d1a7d68,2025-03-27 14:58:26.289051+00:00,meta,llama3.2,0,0,0,11,11,6,9,11,8,5,1,9,6,7,8,9,5,1,8,3,1,1,10,11,6,4,2,9,1,2,4,10,8,6,5,9,10,3,7,9,5,10,4,3,8,2,6,7,4,10,4,7
4f30e2bb-95ee-45a1-8291-b4cc74ae662a,2025-03-27 14:58:36.476708+00:00,meta,llama3.2,0,0,0,1,5,5,9,11,8,2,9,2,2,10,11,6,8,4,8,10,1,11,4,7,3,7,9,7,4,8,1,7,6,5,11,8,10,3,4,9,9,11,5,6,9,3,2,6,6,10,4,1
d4ca2f1a-5f6b-4b47-88ab-15ec3f78058d,2025-03-27 14:58:46.783040+00:00,meta,llama3.2,0,0,0,7,4,8,10,11,10,1,7,6,5,4,6,10,9,10,11,7,9,6,4,11,8,4,9,4,5,3,9,10,9,8,6,5,8,11,2,5,5,11,2,7,6,3,1,2,3,8,1,1
98040b53-a837-4133-ad33-25280496d48e,2025-03-27 14:58:57.302850+00:00,meta,llama3.2,0,0,0,5,9,7,9,11,4,2,6,9,11,8,11,8,2,1,8,2,1,4,3,10,11,10,3,7,4,9,4,7,5,10,8,10,7,1,6,3,5,1,11,6,10,5,1,8,9,10,6,6
6b3310e0-7b17-4e0c-996b-3bd629e2d38a,2025-03-27 15:53:26.000436+00:00,meta,llama3.2,0,0,0,9,9,2,5,6,8,4,9,3,10,2,11,4,3,1,1,4,1,5,11,10,10,9,4,10,11,8,8,7,7,5,2,8,6,3,5,1,10,4,7,8,11,10,1,6,8,9,7,6
af54cb36-106d-4efd-902f-3aef9918ed5e,2025-03-27 15:53:36.217061+00:00,meta,llama3.2,0,0,0,7,9,11,10,1,10,3,3,8,6,6,9,8,1,10,11,9,7,3,2,11,4,11,1,5,10,6,5,11,10,6,9,5,8,8,4,1,10,9,4,7,9,6,5,2,4,11,7,2
a99890d0-5155-4b10-a2b6-a16550abb466,2025-03-27 15:53:46.668916+00:00,meta,llama3.2,0,0,0,1,9,2,6,11,3,5,8,4,10,11,9,9,7,10,11,1,1,8,8,6,6,3,1,7,10,9,6,4,2,10,10,5,9,2,4,7,10,11,7,9,8,4,5,8,3,5,8,11
75e3715c-554c-48a1-b4d4-fd3b37a540e4,2025-03-27 15:53:56.951101+00:00,meta,llama3.2,0,0,0,10,4,11,8,10,6,8,2,3,7,9,11,6,10,1,9,4,3,6,5,9,11,10,1,5,7,2,2,8,1,5,4,4,6,1,1,2,7,5,8,3,10,7,9,8,4,11,11,9
6d506c1e-5243-40b8-8228-69503e36d26e,2025-03-27 15:54:07.505073+00:00,meta,llama3.2,0,0,0,7,8,9,10,11,6,4,9,4,5,6,9,5,5,1,11,2,1,8,9,11,4,6,1,3,11,11,2,7,10,8,5,7,5,7,6,8,8,6,1,4,10,2,3,10,3,6,1,9
26db54e2-9225-4faa-8d0e-f9bf1811c384,2025-03-27 15:54:17.888176+00:00,meta,llama3.2,0,0,0,8,8,10,9,11,7,5,6,9,5,4,11,10,4,1,11,1,4,11,8,11,1,10,2,6,10,11,7,1,2,2,9,8,9,7,4,3,4,10,3,5,9,10,6,8,6,5,6,7
fca965c5-38d0-483b-82f0-c300839c4fbf,2025-03-27 15:54:46.358679+00:00,meta,llama3.2,0,0,0,9,7,10,10,11,8,4,6,7,11,10,11,6,1,9,11,4,1,4,1,10,2,3,3,5,10,6,8,8,11,7,2,9,5,10,2,5,9,10,5,4,11,7,6,10,1,4,8,8
b2b0bed9-4755-4c9f-8009-4f51dea1f03e,2025-03-27 15:54:56.714958+00:00,meta,llama3.2,0,0,0,6,9,6,6,1,7,1,4,10,6,10,4,2,2,7,11,9,2,3,11,5,11,10,1,5,11,8,6,4,9,3,10,4,10,3,5,10,2,6,8,7,5,9,8,9,1,8,7,8
a3f70c45-a06d-4f9c-9a33-7ae0cf7356df,2025-03-27 15:55:07.144350+00:00,meta,llama3.2,0,0,0,4,6,8,9,11,5,9,7,5,7,8,5,2,10,4,11,3,2,8,10,9,3,9,6,2,11,8,11,7,6,11,4,9,1,6,7,1,10,8,1,6,8,4,1,10,9,5,10,3
4e729e35-1f08-4ce8-b325-2348dc94d473,2025-03-27 15:55:26.890895+00:00,meta,llama3.2,0,0,0,9,6,11,3,1,6,2,11,4,1,2,10,9,10,10,11,8,5,5,7,10,1,3,3,10,4,9,6,11,4,8,9,7,9,7,5,9,5,11,2,8,8,4,1,6,6,8,7,10
ccc2b10d-911e-4aef-ba30-e8d074c2addd,2025-03-27 15:55:46.522278+00:00,meta,llama3.2,0,0,0,9,11,6,9,11,2,2,6,3,9,9,11,8,1,1,11,2,4,1,5,8,10,10,1,5,11,10,9,5,8,5,7,4,10,11,6,3,8,7,3,9,11,7,6,10,8,7,4,4
d7fb721f-6023-47d4-bd79-7259e1a00668,2025-03-27 15:55:57.063624+00:00,meta,llama3.2,0,0,0,2,9,4,11,11,1,3,10,6,10,6,2,7,1,8,10,4,3,6,2,5,1,10,8,7,1,5,11,10,9,11,3,11,7,5,8,5,9,10,10,9,9,4,9,8,7,8,6,4
b691d078-ac53-48c8-9173-c5e1befeb3ff,2025-03-27 15:56:26.020210+00:00,meta,llama3.2,0,0,0,7,10,9,9,10,6,5,10,8,3,8,11,11,1,1,10,1,9,10,1,11,4,7,2,6,7,6,2,9,7,1,9,6,10,3,8,2,11,5,4,5,8,3,4,6,5,4,6,8
