cuid,created_at,provider,model,temperature,input_tokens,output_tokens,P1. Leave the policy settings as they are.,P2. Policies that emphasise economic growth over climate change adaptation or mitigation.,P3. Policies that involve a moderate cut in CO2 emissions (at least 25% in over the next 10 years).,P4. Policies that involve a dramatic cut back in CO2 emissions (at least 50% in the next 10 years).,P5. Adaptation policies and expenditure. Planning controls and emergency response programs.,"P6. Adaptation policies that target individual, small business or community-based actions (e.g., support the installation of alternative energy generators, insulation, water use efficiency)",P7. Preparing for climate risk through the development of new approaches and technologies that enhance resilience to the impacts of climate variability or change.
16fb5024-ccb7-499b-baf8-9ec0ed1179ae,2025-03-26 21:28:27.269996+00:00,deepseek,deepseek-chat,0,3295,211,6,7,5,1,4,3,2
cf8947fd-2ac6-4fcb-a49c-b321e078725f,2025-03-26 21:28:48.630652+00:00,deepseek,deepseek-chat,0,3295,209,7,6,2,5,1,3,4
2bbddab1-8820-4f5a-9fa7-d83fa661459e,2025-03-26 21:29:08.740851+00:00,deepseek,deepseek-chat,0,3295,211,6,7,3,1,2,4,5
a662fc05-6413-4c6b-881e-e8bb8189ad41,2025-03-26 21:29:28.809874+00:00,deepseek,deepseek-chat,0,3295,212,7,3,1,6,5,2,4
89894e41-2634-4ef1-8f4c-e3f2c59f7123,2025-03-26 21:29:50.620252+00:00,deepseek,deepseek-chat,0,3295,214,6,7,3,4,1,5,2
923618c6-9a10-4d7f-b23f-d663bba84ead,2025-03-26 21:30:11.920491+00:00,deepseek,deepseek-chat,0,3295,209,7,6,2,4,5,3,1
0bf9cc32-a0ca-485e-a473-82d846ea7e56,2025-03-26 21:30:35.669831+00:00,deepseek,deepseek-chat,0,3295,210,5,7,2,1,6,4,3
e095c5e3-df6f-43fd-bc66-36f2d0e34e5b,2025-03-26 21:30:58.948870+00:00,deepseek,deepseek-chat,0,3295,212,5,3,6,1,2,7,4
f1d48547-0cf0-4593-8ca3-ceb00c4a56f4,2025-03-26 21:31:25.240751+00:00,deepseek,deepseek-chat,0,3295,208,6,1,3,2,5,7,4
cf47d2b9-6b08-43a8-8ddc-f15d0876959c,2025-03-26 21:31:47.387263+00:00,deepseek,deepseek-chat,0,3295,212,6,7,4,3,2,5,1
8b70aea2-6232-4815-a5ca-367fa58cd0d4,2025-03-26 21:32:08.552004+00:00,deepseek,deepseek-chat,0,3295,212,2,6,1,7,5,4,3
1c174a8c-353c-4a7f-8c2b-f78e2ecbc500,2025-03-26 21:32:29.841258+00:00,deepseek,deepseek-chat,0,3295,214,6,7,3,5,4,2,1
43aaee2a-0446-43a5-8daa-f45cd31ad088,2025-03-26 21:32:52.684676+00:00,deepseek,deepseek-chat,0,3295,212,7,6,2,5,3,4,1
ec850660-78b5-4868-b5ce-53f0a129e05f,2025-03-26 21:33:13.579522+00:00,deepseek,deepseek-chat,0,3295,208,1,7,3,2,4,6,5
49d252cc-0448-4cf6-98b0-c88dd7e75526,2025-03-26 21:33:35.756177+00:00,deepseek,deepseek-chat,0,3295,212,7,6,3,5,4,2,1
f5d97d66-f6e0-426e-a6ea-2fabcfa9f429,2025-03-26 21:33:59.150188+00:00,deepseek,deepseek-chat,0,3295,209,4,6,3,7,2,5,1
381f9af6-db02-45b2-a8ee-e63231fcfdef,2025-03-26 21:34:22.500384+00:00,deepseek,deepseek-chat,0,3295,209,7,6,4,2,1,3,5
b143a880-1a28-4fa6-a265-dcdf2e87dd0a,2025-03-27 08:24:34.910896+00:00,deepseek,deepseek-chat,0,3295,209,7,6,3,4,5,2,1
d2dd3031-90c9-46c4-9354-69568af59380,2025-03-27 08:24:58.588818+00:00,deepseek,deepseek-chat,0,3295,214,7,6,5,4,3,2,1
