cuid,created_at,provider,model,temperature,input_tokens,output_tokens,C1. Short term development thinking will ultimately lead to longer term reef damage and economic impacts.,C2. Economic development associated with mining will provide more opportunities for future generations in North Queensland.,C3. Protection of the Great Barrier Reef is worthwhile at whatever cost.,C4. If we don't take steps to protect the Great Barrier Reef future generations will miss out on the opportunity to experience the reef.,C5. We don't need to worry too much about environmental damage in the Great Barrier Reef because future generations will be better able to deal with these problems than we are.,"C6. If future generations could have their say about the Great Barrier Reef, they would be less concerned about the environmental impacts than many people make out.",C7. Townsville is better off because of mining development.,"C8. We should prioritise protecting the environment in Townsville, even if it hurts our economy.",C9. Jobs and growth in Townsville should be prioritised over Great Barrier Reef protection.,C10. Government should be doing more to reduce greenhouse gas emissions.,C11. Mining development in Australia is a risk to the environment.,C12. I think enough is being done to effectively manage the Great Barrier Reef.,C13. Climate change impacts on the Great Barrier Reef aren't something I'm worried about.,"C14. Climate change is a threat, but the impacts are too distant for immediate concern.","C15. Each new Australian coal mine will contribute greenhouse emissions that exacerbate the risk of climate change, and impacts to the Reef.",C16. There is no point throwing money at protecting the reef if our other actions contribute to its continuing decline.,C17. The Great Barrier Reef underpins more direct and indirect jobs than mining does. ,C18. The negative publicity about climate change impacts on the reef has negatively affected the local tourism industry.,C19. A few self-interested politicians and influential companies are prepared to sacrifice our well-being for their own short-term gain.,"C20. Government should provide funding support for industry, including mining projects such as the Adani mine.","C21. Coal-generated electricity must be phased out if we are to avoid catastrophic impacts of global warming, including the loss of the Great Barrier Reef.",C22. The Great Barrier Reef is a great asset for the economy of this region and we should prioritise protecting it.,C23. Climate change is an immediate threat requiring action.,C24. I feel that future generations have been adequately considered in the management of the Great Barrier Reef.,C25. The mining industry provides thousands of jobs. Without it unemployment would have skyrocketed in regional Queensland.,C26. There are more jobs to lose from Great Barrier Reef tourism than to be gained from the coal industry.,C27. Australia's contribution to global greenhouse gas emissions is so small that we should wait for other countries to take action on climate change before we do. ,"C28. If we are serious about maintaining and improving people's living standards in Townsville, we need to make the most out of coal exports.",C29. We should prioritise economic development and job creation in Townsville over the environment. ,C30. It is not possible to conserve the reef over the long term without addressing climate change ,"C31. While job creation is important, we should prioritise industries that have less impact on the reef over those that have greater impact on the reef. ",C32. The first priority should be reducing other pressures on the reef (such as agricultural runoff or coastal development) so that the reef will be more resilient to climate change impacts. ,C33. More scientific research is needed before we can say if climate change is a threat to the Great Barrier Reef.,C34. Deep-pocketed green groups are willing to sacrifice our local economy for their own goals. ,C35. There is no strong scientific evidence to suggest that the Great Barrier Reef is under threat from climate change.
3e2f78a4-ddbd-464f-bc6c-24ee833d30bb,2025-03-21 13:40:39.104018+00:00,google,gemini-1.5-flash,0,3870,250,7,4,6,7,1,1,5,6,2,7,6,2,1,2,7,6,6,4,5,3,7,7,7,2,5,5,2,2,2,7,7,6,3,3,1
4d9efa29-078e-4271-a749-c49be47cbe81,2025-03-21 13:40:42.909998+00:00,google,gemini-1.5-flash,0,3870,249,6,3,6,7,1,2,3,6,2,7,6,2,2,3,7,6,5,4,5,3,7,7,7,2,4,6,2,2,2,7,7,6,2,3,1
ab1e53a4-5d4e-4bb0-bf5d-32a2060dbc30,2025-03-21 13:40:46.964388+00:00,google,gemini-1.5-flash,0,3870,254,6,4,6,6,1,2,3,6,2,7,6,2,1,3,7,7,6,5,5,3,7,7,7,2,5,5,2,2,2,7,6,7,3,4,1
c8112fec-912a-40c2-bff7-48dd95b09236,2025-03-21 13:40:50.836044+00:00,google,gemini-1.5-flash,0,3870,251,7,3,7,7,1,1,3,6,2,7,6,2,1,2,7,7,6,5,6,3,7,7,7,2,5,5,1,2,2,7,7,7,3,4,1
8f4499ff-1d36-405b-9e94-e0f06cdca9f2,2025-03-21 13:40:54.646392+00:00,google,gemini-1.5-flash,0,3870,251,6,2,6,7,1,2,4,6,2,7,6,2,1,2,7,7,6,5,5,3,7,7,7,3,5,5,2,2,2,7,7,7,3,4,1
712e9619-2cc0-4784-9114-5155c28150fc,2025-03-21 13:40:58.535153+00:00,google,gemini-1.5-flash,0,3870,254,6,3,6,6,2,2,4,6,2,7,5,3,2,3,6,7,5,4,5,3,7,7,7,2,4,5,2,2,2,7,6,6,2,3,1
7ba7da82-b7f6-463b-9ef8-c29b0e90b629,2025-03-21 13:41:02.341658+00:00,google,gemini-1.5-flash,0,3870,250,7,4,6,7,2,2,4,6,2,7,6,2,1,3,7,7,6,6,6,3,7,7,7,2,5,5,2,3,2,7,6,7,4,3,1
9f6f9c52-33ae-4b6f-801f-c74a3987e3f2,2025-03-21 13:41:06.068363+00:00,google,gemini-1.5-flash,0,3870,250,7,4,6,7,1,1,4,6,2,7,6,2,1,2,7,7,6,5,5,3,7,7,7,2,5,6,1,2,2,7,7,7,3,3,1
63ebb508-3cd6-43d4-8cfe-da669f29cfa3,2025-03-21 13:41:09.783928+00:00,google,gemini-1.5-flash,0,3870,253,7,3,7,7,1,2,5,7,1,7,6,2,1,2,7,6,6,5,6,4,7,7,7,3,5,6,1,2,2,7,7,7,3,4,1
53494142-bb4f-4fcd-a9e7-9adef720c52d,2025-03-21 13:41:13.793897+00:00,google,gemini-1.5-flash,0,3870,251,7,4,6,6,1,2,3,6,2,7,6,2,1,3,7,6,6,4,5,3,7,7,7,2,5,4,1,2,2,7,6,7,2,3,1
4863f905-c99d-44de-8c2b-b3ce4edab160,2025-03-21 13:41:17.805802+00:00,google,gemini-1.5-flash,0,3870,251,6,3,7,7,1,2,4,6,2,6,5,2,1,3,7,6,6,5,5,3,7,7,7,2,4,5,1,3,2,7,6,6,2,3,1
b903bf72-ad50-44ca-8513-293460a444c1,2025-03-21 13:41:21.468075+00:00,google,gemini-1.5-flash,0,3870,251,7,3,6,7,1,1,3,6,2,7,6,2,1,2,7,7,5,4,6,3,7,7,7,2,4,4,2,2,2,7,6,7,2,3,1
803c1f5e-01ae-4bfa-949c-5c98650a38d6,2025-03-21 13:41:25.258468+00:00,google,gemini-1.5-flash,0,3870,252,6,3,7,7,1,2,4,7,2,7,6,2,1,3,7,6,6,4,6,3,7,7,7,2,5,6,1,2,2,7,6,7,2,1,1
710519b3-4cde-4a94-b86b-eab33c9b91e0,2025-03-21 13:41:31.813770+00:00,google,gemini-1.5-flash,0,3870,250,6,4,7,7,1,2,4,6,2,7,6,3,2,2,7,7,6,5,5,4,7,7,7,2,5,5,2,3,2,7,6,7,3,3,1
ffc87ecc-ebda-4ffc-8230-e8904713c26b,2025-03-21 13:41:35.566696+00:00,google,gemini-1.5-flash,0,3870,250,7,4,6,7,1,2,5,6,2,7,5,2,1,2,7,6,6,4,5,3,6,7,7,2,5,3,1,2,2,7,6,7,3,3,1
1c4f4a9e-4ac1-457e-a552-82b5ec0b2e59,2025-03-21 13:41:39.453960+00:00,google,gemini-1.5-flash,0,3870,251,6,3,6,7,2,1,4,6,2,7,6,2,1,3,7,7,6,4,5,3,7,7,7,2,5,4,1,2,2,7,6,7,3,2,1
c3eb7b1e-6d06-4a98-a8e5-8ba26336843c,2025-03-21 14:11:36.222789+00:00,google,gemini-1.5-flash,0,3870,251,6,3,6,6,1,2,4,6,2,7,6,2,1,2,7,7,6,5,5,4,7,7,7,2,5,4,2,2,3,7,6,7,3,3,1
bc58d7fe-3461-4bb2-8865-1f7b71d9671b,2025-03-21 14:11:40.335889+00:00,google,gemini-1.5-flash,0,3870,255,6,4,7,7,1,2,4,6,2,7,5,2,1,3,6,6,6,4,5,3,7,7,7,2,5,5,1,3,2,7,6,7,2,3,1
b7da27e3-2948-4435-92f8-ba7dbd73b7c9,2025-03-21 14:11:44.333330+00:00,google,gemini-1.5-flash,0,3870,251,7,3,6,7,1,1,4,6,2,7,5,2,1,3,7,6,5,5,6,3,7,7,7,2,5,6,1,2,2,7,6,7,1,5,1
2e9edb21-3e43-4a33-8836-50abae3f278e,2025-03-21 14:11:48.026677+00:00,google,gemini-1.5-flash,0,3870,251,7,4,6,7,1,1,5,6,2,7,6,2,1,2,7,6,6,4,5,3,7,7,7,2,5,5,2,2,2,7,7,6,3,3,1
3c2e1c38-3195-48be-91c2-3c981438d7fc,2025-03-21 14:11:52.015959+00:00,google,gemini-1.5-flash,0,3870,249,6,3,6,7,1,2,3,6,2,7,6,2,2,3,7,6,5,4,5,3,7,7,7,2,4,6,2,2,2,7,7,6,2,3,1
3b312eaa-503f-47e4-ad58-a1b3d8a935a5,2025-03-21 14:11:55.912078+00:00,google,gemini-1.5-flash,0,3870,254,6,4,6,6,1,2,3,6,2,7,6,2,1,3,7,7,6,5,5,3,7,7,7,2,5,5,2,2,2,7,6,7,3,4,1
14971bbe-b4a3-44cf-a6c4-968e30dfa706,2025-03-21 14:11:59.798558+00:00,google,gemini-1.5-flash,0,3870,251,7,3,7,7,1,1,3,6,2,7,6,2,1,2,7,7,6,5,6,3,7,7,7,2,5,5,1,2,2,7,7,7,3,4,1
2af7bb8b-2e73-4224-836a-61937a9f8770,2025-03-21 14:12:03.583454+00:00,google,gemini-1.5-flash,0,3870,251,6,2,6,7,1,2,4,6,2,7,6,2,1,2,7,7,6,5,5,3,7,7,7,3,5,5,2,2,2,7,7,7,3,4,1
103d40c0-5910-4f7c-a23a-7df1de331270,2025-03-21 14:12:07.287998+00:00,google,gemini-1.5-flash,0,3870,254,6,3,6,6,2,2,4,6,2,7,5,3,2,3,6,7,5,4,5,3,7,7,7,2,4,5,2,2,2,7,6,6,2,3,1
8be431a1-56fb-4892-ac9a-e95ded8b43d9,2025-03-21 14:12:11.166412+00:00,google,gemini-1.5-flash,0,3870,250,7,4,6,7,2,2,4,6,2,7,6,2,1,3,7,7,6,6,6,3,7,7,7,2,5,5,2,3,2,7,6,7,4,3,1
0234be3b-d5b9-4cab-bacf-6958d9506ea5,2025-03-21 14:12:15.052512+00:00,google,gemini-1.5-flash,0,3870,250,7,4,6,7,1,1,4,6,2,7,6,2,1,2,7,7,6,5,5,3,7,7,7,2,5,6,1,2,2,7,7,7,3,3,1
08dfbad9-efe5-435e-9cba-b71ef6f5d065,2025-03-21 14:12:18.845437+00:00,google,gemini-1.5-flash,0,3870,253,7,3,7,7,1,2,5,7,1,7,6,2,1,2,7,6,6,5,6,4,7,7,7,3,5,6,1,2,2,7,7,7,3,4,1
9981f9c5-0023-4acd-99c8-81eb24c3aee1,2025-03-21 14:12:22.720842+00:00,google,gemini-1.5-flash,0,3870,250,7,4,6,7,1,2,3,6,2,7,6,2,1,3,7,6,6,4,5,3,7,7,7,2,5,4,1,2,2,7,6,7,2,3,1
8e7a3c40-74f6-4153-bd92-184d4a102e7e,2025-03-21 14:12:26.730750+00:00,google,gemini-1.5-flash,0,3870,251,6,4,7,7,1,2,4,6,2,6,5,2,1,3,7,6,6,5,5,3,7,7,7,2,4,5,1,3,2,7,6,7,2,3,1
2a77ba45-998a-4147-aa2d-05a9e80e343b,2025-03-21 14:12:30.548811+00:00,google,gemini-1.5-flash,0,3870,254,7,3,6,7,1,1,3,6,2,7,6,2,1,2,7,7,5,4,6,3,7,7,7,2,5,4,2,2,2,7,6,7,2,3,1
c46705e5-4df4-4e9a-a3e6-d16fab6e93ab,2025-03-21 14:12:34.413910+00:00,google,gemini-1.5-flash,0,3870,251,7,3,7,7,1,2,4,7,2,7,6,2,2,3,7,7,6,5,6,3,7,7,7,2,5,6,1,2,2,7,7,7,2,2,1
15167681-613d-4792-8773-a9c56fc7aa24,2025-03-21 14:12:38.303382+00:00,google,gemini-1.5-flash,0,3870,250,6,4,7,7,1,2,4,6,2,7,6,2,1,3,7,6,6,5,6,3,7,7,7,2,5,3,2,2,2,7,6,6,3,3,1
2499e03f-8b64-4072-b570-b442a26dfddf,2025-03-21 14:12:42.008665+00:00,google,gemini-1.5-flash,0,3870,251,6,4,7,6,1,2,3,6,2,7,5,3,2,2,6,7,5,5,5,4,7,7,7,2,4,5,2,3,2,7,6,7,3,3,1
7c20b6c7-4070-4cc8-b9b2-f7e0890e72d3,2025-03-21 14:12:46.080806+00:00,google,gemini-1.5-flash,0,3870,250,7,4,6,7,1,2,5,6,2,7,5,2,1,2,7,6,6,4,5,3,6,7,7,2,5,3,1,2,2,7,6,7,3,3,1
d87aba6d-9afc-4194-b215-42ca2f989cf8,2025-03-21 14:12:49.767511+00:00,google,gemini-1.5-flash,0,3870,252,6,3,6,7,2,1,4,7,2,7,6,2,1,3,7,7,6,4,5,3,7,7,7,2,5,4,1,2,2,7,6,7,3,3,1
