cuid,created_at,provider,model,temperature,input_tokens,output_tokens,"C1. Mitochondrial donation is a treatment more like an organ transplant, which doesn't really change the genetics of person.",C2. It's a slippery slope from genome editing for medical reasons to using it for other reasons.,C3. Parents and guardians have a right to edit the genes of their children before they are born.,C4. Parents want 'designer babies' with certain traits out of vanity.,C5. I'm concerned that genome editing will lead to a reduction in genetic diversity.,C6. I think it would be amazing to have a choice in the way someone behaves.,C7. The idea that genome editing can make perfect people and societies is extremely dangerous.,C8. I think it's okay to use genome editing to change someone's appearance.,C9. I'm concerned that genome editing will be used as a quick techno-fix without actually dealing with real problems.,"C10. My concern is that as we start to tinker with the human genome, we're going to accidentally introduce a whole host of other problems.","C11. If human genome editing is available then it should be available to everyone who needs it, not just those who can afford it.",C12. I'm worried that human genome editing will widen the gap between those who can afford it and those who can't.,C13. If we open the box of genome editing we will not know where to draw the line.,C14. I am concerned that the use of human genome editing will advantage one group over another.,C15. Decisions about the use of genome editing are best left to the experts.,"C16. If human genome editing can be used to make changes to humans on demand for any reason, the future will be like a dystopian movie.",C17. Genome editing is really cool science.,C18. Genome editing will be used for enhancement by wealthy people.,C19. I have a more positive feeling about gene editing in humans than I do for animals or plants.,C20. Editing genes that will be inherited is problematic because it means making decisions for future people who don't exist yet. ,C21. My cultural beliefs make me cautious about genome editing.,C22. When you change someone's genes you are fundamentally changing who they are.,C23. Genome editing in agriculture will have the biggest impact on people's health. ,C24. Anything that's been artificially created in a lab gives me Frankenstein vibes.,C25. I worry that something will go wrong with genome technology.,C26. It's better to use genome editing to prevent a serious disease from happening rather than having to treat it with conventional medicine after it has occurred.,C27. The idea that people with genetic conditions might get cured in my lifetime is miraculous and incredible.,C28. Genome editing technologies gives us power over human life itself.,C29. Suggesting genome editing will 'cure' disability diminishes those living with genetic conditions who need support.,C30. There is nothing wrong with using genome editing to speed up evolution and help living things (including humans) adapt to challenges.,"C31. As a society, we have an obligation to help strengthen coming generations by eradicating diseases.",C32. We find strength when we face illness and adversity. It makes us who we are. ,"C33. If genome editing is proven to be safe, then I see no reason to oppose it.",C34. It is better to accept our genes the way they are than to tamper with things we don't understand.,"C35. I would consider using genome editing for my children to give them an advantage in life, so long as it's safe.",C36. I don't think we know enough about genetic diseases or the long term consequences of genome editing,C37. I think we should keep an open mind about new discoveries.,C38. I would be OK with having my own genome edited.,"C39. Each individual has a right to decide for themselves whether to undergo gene editing, as long as the changes cannot be passed on to future generations.",C40. Interfering in people's genes is intervening a bit too far in human creation.,C41. The idea of editing the human genome is scary.,C42. The use of gene editing for non-medical reasons reminds me of the Nazis during the Second World War.,C43. Science and technology have too much control over our lives.,"C44. Beacause of our changing environments, I believe that future humans will need genome editing to survive.",C45. I believe we should remain as natural as possible but we should not shy away from furthering medicine and the chance to save lives.
3026d4ec-c2dd-4873-83da-ced99964a267,2025-03-25 13:58:35.055278+00:00,google,gemini-2.0-flash,0,4601,324,5,6,1,5,7,1,6,1,6,7,7,7,5,6,2,5,6,7,2,7,4,5,3,4,6,7,7,6,6,2,6,5,6,5,2,6,6,2,6,5,5,4,3,3,6
012e65d2-ea2f-409d-9db4-218edb7a6210,2025-03-25 13:58:38.939775+00:00,google,gemini-2.0-flash,0,4601,323,6,6,2,6,5,2,6,2,6,6,7,7,5,6,4,5,5,6,3,6,4,5,4,4,5,6,6,5,5,4,6,5,5,5,3,6,6,3,5,6,5,2,4,3,6
965437f1-378c-440e-aa60-5d1899612e65,2025-03-25 13:58:42.429173+00:00,google,gemini-2.0-flash,0,4601,320,3,7,2,5,6,2,7,2,6,6,7,7,6,7,3,7,6,7,2,6,4,6,3,4,6,7,7,6,4,3,6,4,6,5,3,6,7,3,4,5,5,2,4,3,7
a6da83ab-8b67-4874-90cb-22f21a9b50b9,2025-03-25 13:58:46.318599+00:00,google,gemini-2.0-flash,0,4601,317,6,6,2,5,6,2,7,2,6,6,7,6,6,6,4,7,5,7,4,7,4,5,3,4,6,7,7,5,5,3,7,6,6,5,3,7,7,4,6,5,5,2,4,3,6
2079e09f-fac9-4592-8046-3ef29940b0d3,2025-03-25 13:58:50.388220+00:00,google,gemini-2.0-flash,0,4601,323,5,7,2,5,6,2,6,2,6,6,7,7,6,6,3,6,5,7,3,6,4,5,3,4,6,6,7,6,6,4,6,4,6,5,3,7,7,4,6,6,6,3,4,4,6
ed353802-f2fb-4d6e-8100-4168b3354552,2025-03-25 13:58:54.376988+00:00,google,gemini-2.0-flash,0,4601,321,6,6,2,5,5,2,6,2,6,6,7,7,6,6,4,5,5,6,3,6,4,5,4,4,6,6,7,6,5,4,6,5,5,5,3,6,6,3,5,5,5,4,4,3,6
a147b5e3-4c99-450d-bfa9-6af689ab04a4,2025-03-25 13:58:58.392728+00:00,google,gemini-2.0-flash,0,4601,319,6,7,1,5,6,2,7,2,6,7,7,7,6,7,4,6,5,7,4,7,4,5,3,4,7,6,7,6,5,3,7,5,6,5,3,6,7,3,5,5,5,2,4,3,6
85c30cfe-86eb-4ffb-83d6-c0a9f592c8f7,2025-03-25 13:59:02.429868+00:00,google,gemini-2.0-flash,0,4601,322,5,6,2,4,5,2,6,1,6,6,7,7,5,6,3,6,5,6,5,6,4,4,4,4,6,6,6,6,3,3,6,4,5,4,3,6,7,4,6,5,5,1,3,4,6
7c669c7e-394e-4d6c-8550-a9e5abbf410e,2025-03-25 13:59:06.572416+00:00,google,gemini-2.0-flash,0,4601,321,4,6,2,6,5,2,7,2,6,6,7,7,6,7,3,6,5,7,3,7,4,5,3,4,7,7,7,5,5,4,6,4,6,5,3,6,7,3,6,6,6,2,3,4,6
cfafc7a9-2775-471b-b29b-8400751aa54c,2025-03-25 13:59:10.191960+00:00,google,gemini-2.0-flash,0,4601,328,4,6,1,5,6,2,7,2,6,7,7,7,7,6,3,5,6,7,3,7,4,7,3,5,7,7,7,7,6,4,7,3,6,5,3,7,7,4,5,6,6,2,4,4,6
c587e122-fa64-4aaa-ada1-531456a8ed1e,2025-03-27 09:35:21.223679+00:00,google,gemini-2.0-flash,0,4601,321,5,7,1,5,7,1,6,1,7,7,7,7,6,6,2,6,6,7,1,7,4,6,3,5,7,7,7,6,6,2,6,5,6,5,1,6,6,1,6,6,6,4,4,3,6
fd4f96ff-4eb3-4d60-ba6a-932e123609ab,2025-03-27 09:35:25.407552+00:00,google,gemini-2.0-flash,0,4601,323,6,6,2,5,5,2,6,2,6,6,7,7,5,5,4,5,5,6,3,6,4,5,4,4,5,6,6,5,5,4,6,5,5,5,3,6,6,3,5,6,5,2,4,3,6
9e760162-ff31-4a66-9e1f-4e7464067742,2025-03-27 09:35:28.953862+00:00,google,gemini-2.0-flash,0,4601,321,3,7,2,5,6,2,7,2,6,6,7,7,6,7,3,7,6,7,2,6,4,6,3,4,6,7,7,6,4,3,6,4,6,5,3,6,7,3,4,5,5,2,4,3,7
85d60ac3-88fe-4680-868e-3316ae42bb8e,2025-03-27 09:35:32.857258+00:00,google,gemini-2.0-flash,0,4601,322,6,6,2,5,6,2,6,2,6,6,7,6,6,6,4,6,5,6,4,7,4,5,3,4,6,7,7,5,5,3,7,5,6,5,3,7,7,4,6,5,5,2,4,3,6
99e082ad-6665-4d3d-9d90-ec4c7cc31208,2025-03-27 09:35:36.805669+00:00,google,gemini-2.0-flash,0,4601,324,4,7,2,5,6,2,6,2,6,6,7,7,6,6,3,6,5,7,3,6,4,5,3,5,7,7,7,6,6,3,7,3,6,5,3,7,7,4,7,6,6,2,4,4,6
066d6bc1-fded-41ab-bf9e-e3718992abc4,2025-03-27 09:35:40.730666+00:00,google,gemini-2.0-flash,0,4601,321,6,6,2,5,5,2,6,2,6,6,7,7,6,6,4,5,5,6,3,6,4,5,4,4,6,6,7,6,5,4,6,5,5,5,3,6,6,3,5,5,5,4,4,3,6
547d06c1-0f3f-450e-91f4-7cc30cf58c65,2025-03-27 09:35:44.662847+00:00,google,gemini-2.0-flash,0,4601,318,6,7,1,5,6,2,7,2,6,7,7,7,6,7,4,6,5,7,3,7,4,5,3,4,7,6,7,6,3,3,7,4,6,5,3,6,7,3,5,5,5,2,4,3,6
6f41a48d-3fc6-4d87-9207-8a00a81b76e2,2025-03-27 09:35:48.802090+00:00,google,gemini-2.0-flash,0,4601,322,5,6,2,4,5,2,6,1,6,6,7,7,5,6,3,6,5,6,5,6,4,4,4,4,6,6,6,6,3,3,6,4,5,4,3,6,7,4,6,5,5,1,3,4,6
7cbff753-4987-4cf5-a8ba-d6f9c4ea234c,2025-03-27 09:35:52.793166+00:00,google,gemini-2.0-flash,0,4601,320,4,6,2,6,5,2,7,2,6,6,7,7,6,7,3,6,5,7,3,7,4,5,3,4,7,7,7,5,5,4,6,4,6,5,3,6,7,3,6,6,6,2,3,4,6
674ab587-2f5f-4f9b-a943-1e837416b8b5,2025-03-27 09:35:56.582346+00:00,google,gemini-2.0-flash,0,4601,321,4,6,1,5,6,2,7,2,6,7,7,7,7,6,4,5,5,7,3,7,4,6,3,5,7,7,7,7,6,4,6,3,6,5,3,7,7,3,5,6,6,2,4,3,6
