cuid,created_at,provider,model,temperature,input_tokens,output_tokens,P1. Permit all uses of human genome editing and mitochondrial donation only if not for profit,"P2. Prohibit all forms of human genome editing for now, except for research purposes.",P3.  Permit only non-heritable human genome editing in both research and in clinics.,"P4. Permit only non-heritable human genome editing for clinical treatments, and mitochondrial donation.",P5.  Permit both heritable and non-heritable uses of genome editing for any purpose with minimal restrictions to ensure safety and compliance with ethical standards.,"P6. Permit non-heritable and heritable human genome editing (including mitochondrial donation), but only for clinical purposes, and if there is strong oversight, regular community input and (re)approval.",P7. Prohibit all uses of human genome editing and mitochondrial donation.,P8. Permit only non-heritable human genome editing in both research and in clinics and mitochondrial donation only if not for profit.
6b2a8bc7-788e-439d-8af4-2be0e11dc4f0,2025-04-03 08:58:22.863238+00:00,anthropic,claude-3-opus-20240229,0,4607,292,6,5,3,1,8,4,7,2
68178ac7-3c77-4f78-9c88-1d9eeac40693,2025-04-03 08:58:37.206190+00:00,anthropic,claude-3-opus-20240229,0,4607,292,7,5,3,2,6,1,8,4
79fcc2a2-2544-4448-ba78-34e12f24ce64,2025-04-03 08:58:52.679888+00:00,anthropic,claude-3-opus-20240229,0,4607,290,3,6,4,1,8,2,7,5
9342db45-b336-46b8-a8e6-44d7b183c4d1,2025-04-03 08:59:07.405167+00:00,anthropic,claude-3-opus-20240229,0,4607,291,6,5,1,2,7,3,8,4
c33c2ca7-40dd-46e2-b328-c6227dea5b4b,2025-04-03 08:59:21.627861+00:00,anthropic,claude-3-opus-20240229,0,4607,293,6,5,3,1,8,4,7,2
7eb2881f-c739-423b-bef8-65aedc966d7b,2025-04-03 08:59:37.089769+00:00,anthropic,claude-3-opus-20240229,0,4607,294,6,5,4,2,8,1,7,3
551bd688-318b-476f-8608-903084b373fc,2025-04-03 11:21:03.323135+00:00,anthropic,claude-3-opus-20240229,0,4607,294,5,6,1,4,7,2,8,3
adfa7591-d76f-4bbf-9c42-9b26d7100ee3,2025-04-03 11:21:19.112466+00:00,anthropic,claude-3-opus-20240229,0,4607,292,6,5,3,2,7,1,8,4
630d81b0-08ce-4af9-a2f0-77c796e5d9d3,2025-04-03 11:21:34.440725+00:00,anthropic,claude-3-opus-20240229,0,4607,291,5,6,1,2,7,3,8,4
9b64fe30-d774-4986-9235-f7cf7e502682,2025-04-03 11:21:49.039319+00:00,anthropic,claude-3-opus-20240229,0,4607,293,7,5,1,2,6,4,8,3
cc4ae5b4-22e7-46fa-8db7-88fcb0f02896,2025-04-03 11:22:04.408814+00:00,anthropic,claude-3-opus-20240229,0,4607,289,3,6,5,2,8,1,7,4
