cuid,created_at,provider,model,temperature,input_tokens,output_tokens,P1. Leave the policy settings as they are.,P2. Policies that emphasise economic growth over climate change adaptation or mitigation.,P3. Policies that involve a moderate cut in CO2 emissions (at least 25% in over the next 10 years).,P4. Policies that involve a dramatic cut back in CO2 emissions (at least 50% in the next 10 years).,P5. Adaptation policies and expenditure. Planning controls and emergency response programs.,"P6. Adaptation policies that target individual, small business or community-based actions (e.g., support the installation of alternative energy generators, insulation, water use efficiency)",P7. Preparing for climate risk through the development of new approaches and technologies that enhance resilience to the impacts of climate variability or change.
8a3fb4ee-ed03-42ba-a5da-aac5c38ddb91,2025-04-02 14:52:24.301757+00:00,mistralai,ministral-3b-latest,0,3375,259,1,6,4,7,5,2,3
15ec17f6-4434-4dc3-bf8a-a1dd32727dd2,2025-04-02 14:52:32.220491+00:00,mistralai,ministral-3b-latest,0,3375,236,7,6,2,3,5,1,4
ca604fb7-00b4-4849-aa1b-4d0b3365d5fa,2025-04-02 14:52:36.470276+00:00,mistralai,ministral-3b-latest,0,3375,224,3,6,5,2,1,7,4
e262fe2a-9a80-4ffa-add9-337935259174,2025-04-02 14:52:39.795627+00:00,mistralai,ministral-3b-latest,0,3375,239,7,6,5,2,4,1,3
3bda6c90-0d58-4b91-8750-dd1334719719,2025-04-02 14:52:44.825546+00:00,mistralai,ministral-3b-latest,0,3375,235,6,5,3,7,4,1,2
ad1941fd-c1bf-48da-b271-0b80c9f25063,2025-04-02 14:52:50.035714+00:00,mistralai,ministral-3b-latest,0,3375,246,7,3,5,1,2,6,4
4d0094ea-d82b-41df-847e-3fcb49e37cf9,2025-04-02 14:52:55.011654+00:00,mistralai,ministral-3b-latest,0,3375,234,6,7,5,1,2,4,3
b8230e6c-e633-40d1-820c-7e8c8ec3254e,2025-04-02 14:52:58.788993+00:00,mistralai,ministral-3b-latest,0,3375,274,1,3,4,6,7,2,5
87760a82-6db9-4c84-8961-f754f7ec742f,2025-04-02 14:53:02.640311+00:00,mistralai,ministral-3b-latest,0,3375,238,6,7,3,1,5,2,4
ed043802-aa37-4776-923f-060925238c1c,2025-04-02 14:53:09.838357+00:00,mistralai,ministral-3b-latest,0,3375,224,5,7,3,6,4,2,1
2229cf4f-0c06-4c86-97af-99d78285d75b,2025-04-02 14:53:14.621311+00:00,mistralai,ministral-3b-latest,0,3375,251,3,6,1,7,5,2,4
e32083c5-bea2-4f7f-8afa-bda7899234db,2025-04-02 14:53:18.418862+00:00,mistralai,ministral-3b-latest,0,3375,272,7,6,1,3,5,4,2
0aecb835-4109-462c-b327-ae3503660952,2025-04-02 14:53:25.468511+00:00,mistralai,ministral-3b-latest,0,3375,238,6,7,3,5,2,1,4
e9ed491a-d240-49d2-8f2c-0a30b6e32191,2025-04-02 14:53:28.689970+00:00,mistralai,ministral-3b-latest,0,3375,235,3,6,1,7,2,5,4
66a227dc-bfdd-4a23-9e87-8fc04bc4cb47,2025-04-02 14:53:35.332672+00:00,mistralai,ministral-3b-latest,0,3375,224,6,7,2,3,1,4,5
2b623197-8c8a-448b-9920-7fa2c6f6d97a,2025-04-02 14:53:39.739581+00:00,mistralai,ministral-3b-latest,0,3375,240,7,6,3,1,4,2,5
199f88e0-36b3-4f3a-9ddc-0f755763b45e,2025-04-02 14:53:44.369244+00:00,mistralai,ministral-3b-latest,0,3375,228,7,6,3,2,4,1,5
b2d4e449-a5dc-44e5-b8e0-5e9f45091fbd,2025-04-02 14:53:48.047908+00:00,mistralai,ministral-3b-latest,0,3375,232,3,7,6,4,2,5,1
74eaffdd-c5ee-4c56-bfcf-6e314063206b,2025-04-02 14:53:52.490524+00:00,mistralai,ministral-3b-latest,0,3375,239,7,6,3,1,2,5,4
4e687ecf-f2e4-4581-9c07-212b2780dc83,2025-04-02 14:53:56.332629+00:00,mistralai,ministral-3b-latest,0,3375,238,6,7,4,1,5,2,3
dd2ba9d0-cdda-489e-ac17-b8aa58f11dde,2025-04-02 14:54:00.774529+00:00,mistralai,ministral-3b-latest,0,3375,245,7,6,3,5,4,2,1
75168f3e-7785-4ef5-9f9a-e830c6f238bc,2025-04-02 14:54:07.058613+00:00,mistralai,ministral-3b-latest,0,3375,237,7,6,1,5,4,2,3
