cuid,created_at,provider,model,temperature,input_tokens,output_tokens,P1. Wind,P2. Biomass,P3. Coal with CO2 Burial,P4. Hydroelectric,P5. Natural Gas,P6. Geothermal Energy,P7. Solar Energy,P8. Nuclear Energy,P9. Coal
cfae804a-fb54-431a-8e4b-902b64d99651,2025-04-02 09:43:39.130447+00:00,anthropic,claude-3-haiku-20240307,0,4947,280,1,5,3,6,2,4,9,7,8
b54915a1-fe71-4b04-a844-f2a37ef566d5,2025-04-02 09:43:44.511626+00:00,anthropic,claude-3-haiku-20240307,0,4947,290,2,6,9,4,5,3,1,7,8
caa24e3b-09b7-4175-9a42-dea5a33f2b54,2025-04-02 09:43:50.133467+00:00,anthropic,claude-3-haiku-20240307,0,4947,285,4,3,6,5,8,9,1,2,7
7a17dbc1-b2f1-4141-a01b-c2f9e647ea2a,2025-04-02 09:43:55.519009+00:00,anthropic,claude-3-haiku-20240307,0,4947,280,4,9,6,8,7,3,1,2,5
c145fe88-9ca4-492e-9372-b0d671f72216,2025-04-02 09:44:00.123045+00:00,anthropic,claude-3-haiku-20240307,0,4947,279,2,5,6,9,3,4,1,8,7
36bb4211-a592-471f-a803-ca581c22a836,2025-04-02 09:44:06.430272+00:00,anthropic,claude-3-haiku-20240307,0,4947,280,1,8,4,6,5,7,9,2,3
66075e3d-aedb-46a5-ac1b-996cb85b4997,2025-04-02 09:44:11.967517+00:00,anthropic,claude-3-haiku-20240307,0,4947,281,3,9,4,7,8,1,2,5,6
98907c3b-1800-455f-834e-e7a1d53fa961,2025-04-02 09:44:17.156264+00:00,anthropic,claude-3-haiku-20240307,0,4947,281,2,5,6,8,4,3,1,7,9
35a71e4b-d338-47d3-8d38-7f5d380970a0,2025-04-02 09:44:21.641878+00:00,anthropic,claude-3-haiku-20240307,0,4947,282,2,8,4,6,7,3,1,5,9
357b1e8f-2f85-40a5-bfdf-f20068555c2f,2025-04-02 09:44:26.282017+00:00,anthropic,claude-3-haiku-20240307,0,4947,279,2,5,8,4,6,3,1,7,9
f1282f23-0c90-45ea-a2ba-a3b650d14681,2025-04-02 09:44:31.381289+00:00,anthropic,claude-3-haiku-20240307,0,4947,280,7,5,8,4,3,1,2,6,9
7e246b80-30bb-4307-a041-4e31adf7e24d,2025-04-02 09:44:36.542654+00:00,anthropic,claude-3-haiku-20240307,0,4947,287,8,4,1,7,6,3,5,2,9
18df1fa7-973a-4bf6-92e3-08e30c1d144a,2025-04-02 09:44:42.028994+00:00,anthropic,claude-3-haiku-20240307,0,4947,275,7,5,4,8,9,3,1,2,6
40a2ecde-c274-49b1-bdc2-c176c1712d9f,2025-04-02 09:44:47.807198+00:00,anthropic,claude-3-haiku-20240307,0,4947,281,4,6,2,9,3,7,8,5,1
29a31af6-0d5c-439d-b35a-fc62689bf8c4,2025-04-02 09:44:52.801108+00:00,anthropic,claude-3-haiku-20240307,0,4947,277,3,4,1,6,5,7,8,2,9
544398e3-e10c-49fb-8061-b7d2a6f2e284,2025-04-02 09:44:57.163105+00:00,anthropic,claude-3-haiku-20240307,0,4947,276,2,5,3,9,4,8,1,6,7
7cbd2b75-2bd6-485b-8a18-096ee8b19491,2025-04-02 09:45:02.758716+00:00,anthropic,claude-3-haiku-20240307,0,4947,282,6,4,3,7,5,8,2,1,9
ea6555f3-0126-474e-8bce-8fff6b1d1591,2025-04-02 09:45:08.743141+00:00,anthropic,claude-3-haiku-20240307,0,4947,284,9,5,6,2,3,4,1,8,7
5590a2ea-1dae-4465-a367-eebd8c6a1201,2025-04-02 10:00:38.279730+00:00,anthropic,claude-3-haiku-20240307,0,4947,287,2,7,6,1,4,3,8,5,9
3a16e75c-d5df-41d2-b1b6-f7bc684b2d76,2025-04-02 10:00:43.462475+00:00,anthropic,claude-3-haiku-20240307,0,4947,278,8,5,3,4,9,7,2,1,6
35fa131d-4f16-4220-821c-bff6e0a53590,2025-04-02 10:00:48.112020+00:00,anthropic,claude-3-haiku-20240307,0,4947,282,4,7,5,1,3,8,6,2,9
