cuid,created_at,provider,model,temperature,input_tokens,output_tokens,P1. Leave the policy settings as they are.,P2. Policies that emphasise economic growth over climate change adaptation or mitigation.,P3. Policies that involve a moderate cut in CO2 emissions (at least 25% in over the next 10 years).,P4. Policies that involve a dramatic cut back in CO2 emissions (at least 50% in the next 10 years).,P5. Adaptation policies and expenditure. Planning controls and emergency response programs.,"P6. Adaptation policies that target individual, small business or community-based actions (e.g., support the installation of alternative energy generators, insulation, water use efficiency)",P7. Preparing for climate risk through the development of new approaches and technologies that enhance resilience to the impacts of climate variability or change.
54624668-8ade-4e8d-b723-015ecdc13c81,2025-04-10 16:44:51.748208+00:00,meta,llama4-maverick,0,3293,208,5,7,3,1,2,4,6
75152c28-087f-407b-9f3b-0a9b32f64274,2025-04-10 16:44:55.504310+00:00,meta,llama4-maverick,0,3293,207,6,4,5,7,3,1,2
f943dcdc-e74b-4543-9457-a46133fac2b1,2025-04-10 16:45:00.513547+00:00,meta,llama4-maverick,0,3293,209,6,3,2,1,5,7,4
a568ee44-0242-4db0-8d3e-e12b89838104,2025-04-10 16:45:04.766331+00:00,meta,llama4-maverick,0,3293,203,5,7,6,4,2,1,3
9031da33-949d-4ce2-b91a-d91a6292ce8d,2025-04-10 16:45:08.623675+00:00,meta,llama4-maverick,0,3293,212,7,2,5,4,6,3,1
190a2f60-3f5c-4c4b-a911-a7342fd9c4bf,2025-04-10 16:45:12.515321+00:00,meta,llama4-maverick,0,3293,206,7,6,2,1,4,3,5
b3935ea4-2a24-4538-90d5-c8ae5a492295,2025-04-10 16:45:16.587466+00:00,meta,llama4-maverick,0,3293,213,6,7,3,1,2,4,5
21376e1b-801f-4b7b-bcc2-b970ef55a572,2025-04-10 16:45:20.684204+00:00,meta,llama4-maverick,0,3293,207,6,5,3,1,4,2,7
e0fb8f63-25b0-4af1-b2f7-ce737eca6f32,2025-04-10 16:45:24.702830+00:00,meta,llama4-maverick,0,3293,206,3,5,6,4,1,7,2
d276367e-57b5-4667-8274-dc70c1a7a88e,2025-04-10 16:45:28.560521+00:00,meta,llama4-maverick,0,3293,208,3,5,4,1,7,6,2
5b9f8370-5107-4f92-978f-3585bf596add,2025-04-10 16:45:35.706508+00:00,meta,llama4-maverick,0,3293,208,3,6,4,1,2,7,5
b4ec67da-e8d4-4b42-bcb3-bf9ac6d56e52,2025-04-10 16:45:40.858814+00:00,meta,llama4-maverick,0,3293,206,3,7,6,2,1,4,5
17d07a5a-ee4e-4eb5-8c31-d03991a4c119,2025-04-10 17:27:00.912954+00:00,meta,llama4-maverick,0,3293,206,1,7,4,3,6,2,5
42d8b1ed-87b1-4506-9d48-db703eea7b30,2025-04-10 17:27:05.708998+00:00,meta,llama4-maverick,0,3293,202,2,6,5,1,4,7,3
9119381a-27c8-4fa9-b124-f02ef13d3dfb,2025-04-10 17:27:09.779303+00:00,meta,llama4-maverick,0,3293,207,7,6,4,5,1,3,2
4b697359-0f17-45d8-b077-dcdf06eb057d,2025-04-10 17:27:13.884982+00:00,meta,llama4-maverick,0,3293,204,5,6,7,3,4,2,1
a371f913-c795-4d9c-807d-0ca20de3c1cf,2025-04-10 17:27:19.477501+00:00,meta,llama4-maverick,0,3293,206,7,6,4,1,3,2,5
