cuid,created_at,provider,model,temperature,input_tokens,output_tokens,C1. Democracy is a term which has lost much of its original meaning.,C2. There's a dollar democracy that runs through our supposed democracy.,C3. We are a democratic country.,"C4. The fundamental dynamic of Australian society is that it is one of evolution, not revolution.",C5. We live in a great democracy.,C6. Our political system's strength is that it can change to meet changing circumstances.,C7. The last thing we need is a Canberra 'Big Brother' telling us what we should read and hear.,"C8. If you want your vote to count for anything, then you need to not vote in ignorance, you need to know something about what you're being offered.",C9. In Australia the rich have virtually unlimited access to the legal system and the capacity to use it to achieve their own ends.,"C10. You don't have to wait three years to say 'I'm not happy with the job you did.' You can apply pressure, and enough people writing to the local member can turn the situation around.",C11. I don't think we have a lot of input into legislation and a lot of things that are important.,C12. Sometimes I get a bit worried that there's a lot of small minority groups that tend to get a lot of the say,C13. I don't know too much about democracy. I feel ridiculous voting.,C14. I don't want to be in a place where only a minority's viewpoint gets the right to say what's going to happen.,"C15. The true believers are about decency in life, about a capacity to debate the issues and to receive different views.","C16. We as individuals have a right, that's what democracy means to me","C17. Republicanism is a smokescreen for democratic treachery, incompetence and lunacy.",C18. Our government is attempting to mould our society to the needs of a profit-oriented market,C19. I'm always cynical about government processes.,"C20. Governments can talk a great game about 'democracy'. They fall down, in practice, because they cannot accept any sharing of the power to influence decisions with those who might have different motives and ideas.",C21. I don't think there's anything wrong with people voting for their self-interest.,C22. The true function of government is to maintain peace and justice. This does not include interfering in private transactions of its electors.,"C23. If Australia is to recover from the horrible mess we are in at present, we will need leaders of high principles, who will govern with honesty, justice, and righteousness, fearlessly putting into practice the principles of the Bible.","C24. Our community and nation should invoke a spirit that you are important, that you do have a way of influencing things.","C25. Until women are equally represented in Australian parliaments, we will not have a genuine representative democracy.",C26. I suppose we do have an upper class and a lower class.,C27. The only time we are all equal is when we vote in the ballot box.,"C28. A lot of people may be politically ignorant, but they believe what they see and hear on television, and that makes them vote the way they do. They have been brainwashed by the clever advertising people.","C29. Free markets work because individual people, cooperating peacefully and voluntarily through markets, can achieve much that politicians and bureaucrats cannot achieve using compulsion and direction.",C30. Low female participation rates compound the domination of the public realm by males.,C31. Concluding that some races/cultures are better than others must be avoided.,C32. People get the government they deserve,C33. There is no real difference in ideological terms between the major parties and preference distributions are problematic.,"C34. Too few people have a lot of sway in the system.  Corporate lobbyists, vested interests, pork barrelling and contributions to political parties are all problematic.","C35. The political system is remote and closed and the connection with elected representatives is difficult, they are often faceless.",C36. The party system is the main obstruction to accountable politics.,C37. People are quite capable of processing and thinking about the vast majority of issues facing our society but as long as we are subjected to 'news lite' the level of political debate will remain facile. ,"C38. It would be a great thing if voters could vote on specific issues, not only on a whole party program at election time.",C39. In the Senate there should be elected representatives who are not from the major parties but from smaller interest groups.,"C40. We suffer a Parliamentary Democracy and an archaic and conflict oriented, ""two party system"" where one of two main parties will manipulate us for the next few years. ","C41. The people we elect are loyal not to we dumb bunnies who elected them, but the agenda and dogma of their party. ",C42. Proportional Representation also forces parties to coalesce and moderates out the extreme political views. ,"C43. We should not be afraid of disagreement. Indeed, an important feature of a liberal democracy is respect for conflicting ideas; difference is part of the human condition. ",C44. We should strengthen protections of the free press in order to facilitate a more open and publicly accountable government. ,C45. There is a lot of consultation by govt – but who is listening?  And what power do they have to make changes?,"C46. Democracy means that all policy is exposed to open discussion and debate in a public political space of all citizens before being put to a transparent, accountable vote.","C47. Democracy means we, the people, are responsible for what government does, or fails to do.",C48. Not voting is a form of expression. It's a way of telling parties that no one is offering policies that appeal to you.
88286cf3-ed57-40c8-bb99-a452fb3b75a0,2025-04-01 14:54:07.092375+00:00,mistralai,ministral-8b-latest,0,5179,349,1,1,11,11,11,11,11,11,1,11,1,1,6,11,11,11,1,1,6,1,6,11,1,11,11,1,11,1,11,11,11,1,1,1,1,1,1,11,11,1,1,11,11,11,1,11,11,11
efa1f331-6677-4042-ac3d-ddd8b3e31fb6,2025-04-02 16:00:55.282942+00:00,mistralai,ministral-8b-latest,0,5187,360,1,8,11,10,11,11,11,10,1,6,1,7,1,11,10,11,1,1,1,1,10,10,11,11,10,10,10,9,10,10,11,1,4,10,1,10,1,10,10,1,1,10,11,10,1,10,11,10
617f5b51-42ec-42c2-a861-9f4b2f310577,2025-04-02 16:01:00.020491+00:00,mistralai,ministral-8b-latest,0,5157,338,4,4,11,8,11,10,11,7,6,7,5,5,2,1,10,11,2,5,5,4,8,10,2,7,10,7,10,4,8,6,11,6,4,6,3,7,6,8,7,2,1,6,10,10,4,10,11,8
6a92f0b8-bf53-4ba0-8875-4a2352a4790f,2025-04-02 16:01:04.284432+00:00,mistralai,ministral-8b-latest,0,5169,339,5,6,10,7,10,10,10,10,6,8,6,5,2,10,10,10,2,6,6,5,7,10,3,10,10,7,10,5,10,10,11,6,6,6,4,7,6,10,7,6,7,10,11,11,5,11,11,10
53b4b320-3ab3-4717-985a-4cc1558ffe17,2025-04-02 16:01:08.510734+00:00,mistralai,ministral-8b-latest,0,5153,335,6,6,10,7,10,8,10,8,7,9,5,5,3,8,9,10,3,6,6,5,6,10,4,10,10,5,10,6,8,8,10,5,5,7,6,7,6,7,7,5,7,7,10,9,5,10,10,8
41db867e-bd2b-436e-9f7b-36dd9c81a757,2025-04-02 16:01:12.782888+00:00,mistralai,ministral-8b-latest,0,5181,349,1,1,11,11,11,11,11,11,1,11,1,1,1,11,11,11,1,1,1,1,11,11,1,11,11,1,1,1,11,11,11,1,1,11,1,1,1,11,11,1,1,11,11,11,1,11,11,11
f29cf970-46e3-445b-9f1f-d1c5a7b650f1,2025-04-02 16:01:18.265545+00:00,mistralai,ministral-8b-latest,0,5192,350,5,5,10,10,10,10,10,10,10,10,5,5,1,10,10,10,1,5,5,5,10,10,1,10,10,7,10,5,10,10,10,10,5,10,10,10,10,10,10,5,10,10,10,10,5,10,10,10
2d539ab4-e0d4-4059-935d-f21105d846d1,2025-04-02 16:01:22.587240+00:00,mistralai,ministral-8b-latest,0,5221,372,10,10,11,10,10,10,10,10,10,10,10,10,6,10,10,11,10,1,10,10,10,10,10,10,10,10,10,10,7,10,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,10,10
87c7507d-d617-45a7-b927-fed034bccdee,2025-04-02 16:01:27.220863+00:00,mistralai,ministral-8b-latest,0,5179,345,1,1,10,10,10,10,11,10,1,10,1,6,3,10,10,11,1,1,1,1,10,10,11,10,10,6,11,1,10,10,1,1,1,10,10,1,10,8,10,1,1,10,10,10,1,10,10,10
6cfb4ee9-522d-42e3-bac4-4c6892b04682,2025-04-02 16:01:31.758517+00:00,mistralai,ministral-8b-latest,0,5177,344,1,1,11,10,11,10,10,10,1,10,1,5,1,10,10,11,1,1,1,1,7,10,1,11,10,1,11,1,10,10,10,1,1,10,1,10,10,10,10,1,1,10,10,10,1,10,11,1
836bc0c9-2997-46ab-aed4-b3125597e70e,2025-04-02 16:01:36.096985+00:00,mistralai,ministral-8b-latest,0,5203,362,4,11,11,11,10,11,11,11,11,11,11,11,1,11,11,11,1,11,1,11,6,11,1,11,11,1,11,11,11,11,11,11,6,11,11,11,11,11,11,1,11,1,11,11,3,11,11,11
ef45a9f7-bdcb-4f26-a8db-7a0825c22f36,2025-04-02 16:01:40.533080+00:00,mistralai,ministral-8b-latest,0,5183,351,3,1,11,11,11,11,11,11,1,11,1,1,3,1,11,11,1,1,1,1,11,11,1,11,11,1,11,1,11,11,11,6,1,11,1,6,11,10,10,1,1,11,11,11,1,11,11,11
d8db3a91-05f4-4dbd-a882-3c9cbba7eed2,2025-04-02 16:01:45.102653+00:00,mistralai,ministral-8b-latest,0,5177,358,1,1,10,10,10,10,1,10,1,10,1,1,1,1,10,10,1,1,1,1,10,10,1,10,10,1,10,1,10,10,10,1,1,1,1,1,1,10,10,1,1,10,10,10,1,10,10,10
b1df638c-f088-4fd9-b505-59f2994e86b3,2025-04-02 16:01:49.613725+00:00,mistralai,ministral-8b-latest,0,5215,375,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2,10,2,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,7,10,10,7,10,10,10,10,10,10
38d3fd7d-9d60-4070-b937-7ba5ef9bf29c,2025-04-02 16:01:54.734865+00:00,mistralai,ministral-8b-latest,0,5217,364,10,10,11,10,11,10,10,10,10,10,10,10,1,10,10,11,10,10,10,10,10,10,10,10,10,10,10,10,11,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,10,11,11,10
7cf98769-e2aa-4f55-870c-f2709348e55e,2025-04-02 16:01:59.270320+00:00,mistralai,ministral-8b-latest,0,5174,356,1,1,11,11,11,11,11,11,1,11,1,1,1,1,11,11,1,1,1,1,1,11,11,11,11,1,11,1,11,11,11,1,1,1,1,1,1,11,11,1,1,11,11,11,1,11,11,1
