cuid,created_at,provider,model,temperature,input_tokens,output_tokens,"C1. Public funds should pay for biobanks, instead of private companies.",C2. The community that provides samples for research should receive improved medical services in return.,C3. People should be paid for providing their samples to a biobank.,C4. Information about people's genes and the traits they inherit from their parents is more private than their medical records.,C5. The confidentiality of personal medical information is critical in any circumstance where research is being conducted.,C6. High-priced genetic research is diverting funds that could be used to promote public health in other ways.,C7. Race is a useful topic for genetic studies,C8. Collecting samples from people in an ethnic or cultural group is acceptable only if the whole group has agreed to participate.,C9. Religious groups need to be asked for their views about biobanks and genetic research.,C10. Genetic studies will lead to the discrimination of people living with genetic conditions or disabilities.,C11. Genetic studies of race on ethnic or cultural groups will lead to the discrimination of those groups.,C12. The priorities for health should be to reduce inequalities and the burden of disease.,C13. Biobanks are valuable even if they only advance science (e.g. provide new information about diseases) and do not lead to treatments or cures.,"C14. It is always acceptable to do research on samples that identify me, without my prior permission.",C15. There is no point asking the public for their views on the ethical issues in science and technology.,C16. Genetic research will improve our lives.,C17. Deciding how to regulate biobanks should be left to the government.,C18. There is no risk to the people who provide samples and information to biobanks.,C19. Policy makers need to consider whether WA should not have biobanks.,C20. My sample should never be permanently anonymized since I should be contacted about important research results,C21. Researchers and institutions (e.g. hospitals and universities) should be allowed to use samples for research but they should not own them.,C22. I should be asked for my permission every time researchers want to use my samples for research,C23. There must be special consideration of the views of Aboriginal people towards healthcare and genetic research.,C24. Improved health is more likely to come from educating people about their diet and lifestyle than from biobanks.,C25. People with a [chronic disease or] genetic condition in their family have a responsibility to be involved in genetic research.,C26. People should always be able to withdraw their sample from research at any time.,C27. I should have property rights to my tissues before and after they leave my body,C28. People who provide samples for research should get special access to the treatments that result from this research.,C29. Permission from the indigenous community must be sought if samples are collected from indigenous peoples.,C30. People who provide samples should be active in the set up and ongoing management of biobanks.,C31. Biobanks will only lead to high profits and expensive treatments that most people can't afford.,"C32. I do not mind if researchers have access to my samples, when there is no way I can be identified.","C33. I trust independent research ethics committees, which are not connected to the biobank in anyway, to decide whether research is ethical and approve who gets access to my samples.",C34. I trust researchers to make sure only approved people get access to my samples,C35. We should all provide samples to biobanks because it will benefit everyone.,C36. I do not mind if my sample is connected to my name and medical information.,C37. The fact that we cannot predict what biobanks will be used for in the future bothers me.,C38. Profits from biobanking should be shared in some way with the community who provided the samples.,"C39. Biobanks need to be monitored and reviewed by external, independent people to prevent the misuse of data and samples.","C40. The biobank owner should be able to sell any information they have about my genes, if they want to.","C41. I don't mind if my samples are connected to my medical records without my prior permission, so long as researchers don't get access to any data that identifies me.",C42. I trust biobanks with managers who are independent of researchers to make sure only approved people get access to my samples,C43. It's OK if data that identifies me is stored in a separate database and replaced in the biobank by a unique non-identifying code.,C44. Commercial companies should keep all the profits they make from biobanking because they take the financial risks and put up the money to develop new drugs and treatments.,"C45. Commercial companies should get access to biobanks, otherwise new drugs and treatments will not be developed.",C46. It is acceptable for samples and information that doesn't identify me to be sent to researchers overseas.,C47. People should be told if commercial companies could get access to their samples and information.,C48. The public will be more protected if biobanks are government-funded not privately funded.,C49. Biobanks are valuable because they promise huge benefits for our economy.
b1475a04-17f8-4983-8041-c140a00946fc,2025-04-02 14:39:18.265732+00:00,meta,llama3.1:405B-turbo,0,4973,295,8,9,5,7,10,6,3,9,8,4,4,10,8,1,2,8,6,2,4,8,9,8,10,7,5,10,8,8,10,8,3,9,9,7,8,4,5,9,10,1,5,8,6,2,5,7,10,8,6
4c8618e0-ae38-41e0-a9fd-a38ac4194be2,2025-04-02 14:39:27.251397+00:00,meta,llama3.1:405B-turbo,0,4973,298,8,7,3,8,11,6,3,9,7,8,8,10,9,2,1,9,5,2,4,7,8,8,9,6,4,10,9,6,10,8,6,6,9,4,5,2,7,8,9,1,4,6,6,3,5,5,10,8,7
d59aad26-a138-447c-ac2d-37aa225c095e,2025-04-02 14:39:33.521292+00:00,meta,llama3.1:405B-turbo,0,4973,298,8,9,4,8,9,6,5,8,8,4,4,9,7,2,2,7,8,3,3,8,9,5,9,5,6,9,8,8,9,8,4,7,8,5,7,4,6,8,9,2,7,7,7,2,6,7,9,8,6
fee1878f-d0a8-49f1-bf99-5b05bab99ce4,2025-04-02 14:39:48.370808+00:00,meta,llama3.1:405B-turbo,0,4973,295,7,7,5,8,10,5,3,8,4,4,4,9,8,2,2,8,7,2,4,9,8,8,8,6,5,10,7,6,9,6,4,9,9,7,6,3,6,8,9,2,6,8,8,3,6,7,9,7,5
4cfda0c7-96f8-4995-b330-910e79ff55e9,2025-04-02 14:39:54.177281+00:00,meta,llama3.1:405B-turbo,0,4973,296,8,9,4,8,10,7,4,8,7,5,7,10,9,3,2,9,6,2,6,9,8,7,9,8,7,10,8,9,10,8,5,8,9,7,7,5,7,8,10,2,7,8,8,3,6,7,10,8,6
a803ef51-5696-4737-a999-8c9edf35b51f,2025-04-02 14:40:05.831740+00:00,meta,llama3.1:405B-turbo,0,4973,300,8,7,4,8,9,5,4,7,5,3,3,8,8,2,2,9,5,2,2,7,8,7,8,5,4,9,5,6,9,7,3,9,8,6,6,4,6,7,9,2,6,8,7,2,6,7,9,7,6
0fa31254-12b7-42f0-8cfe-f89317135431,2025-04-02 14:40:12.104909+00:00,meta,llama3.1:405B-turbo,0,4973,295,8,7,5,8,9,5,4,7,7,4,4,9,8,2,2,7,6,2,4,6,8,8,9,6,5,9,8,6,9,8,4,9,9,5,6,4,6,7,9,3,6,7,6,3,8,7,9,7,6
901165f1-0f47-42e8-b5bb-4515dc0b8d5e,2025-04-02 14:40:22.897120+00:00,meta,llama3.1:405B-turbo,0,4973,301,8,9,4,8,10,7,3,9,8,6,7,9,9,1,1,8,6,1,5,7,9,7,10,8,4,10,9,5,10,9,3,8,9,5,6,2,6,9,10,1,5,8,7,2,5,7,10,8,6
5aa07677-ee38-4229-a1a9-320884d4fce4,2025-04-02 14:40:28.926223+00:00,meta,llama3.1:405B-turbo,0,4973,296,6,8,4,9,11,6,3,10,6,4,4,9,9,3,2,8,5,2,4,7,8,6,10,7,4,10,9,7,11,8,3,7,9,6,6,5,6,8,10,2,5,8,7,3,5,7,9,8,8
ad4fb2ae-0ca4-4aa5-81e3-2dc492869816,2025-04-02 14:40:40.944001+00:00,meta,llama3.1:405B-turbo,0,4973,300,8,8,4,8,10,5,3,2,7,4,4,9,9,1,2,9,6,2,4,6,9,8,10,7,5,10,7,6,10,9,4,8,9,5,8,3,5,7,10,1,6,8,7,3,6,7,10,8,5
3a4b8c0e-5898-4c1f-ac50-2faf67c2f0b3,2025-04-02 14:40:48.666154+00:00,meta,llama3.1:405B-turbo,0,4973,296,7,8,4,8,10,5,3,9,8,4,5,9,8,1,1,9,6,1,4,9,9,10,9,7,5,10,8,8,10,8,2,8,9,6,8,2,6,8,9,1,6,9,7,2,6,7,10,7,8
c92bd3da-4920-4b2f-8122-9912fe5ef13a,2025-04-02 14:40:59.775478+00:00,meta,llama3.1:405B-turbo,0,4973,295,8,8,4,9,11,6,5,9,8,6,6,10,9,4,2,8,5,2,5,8,9,8,10,6,5,10,8,7,10,9,4,8,9,7,7,2,6,8,10,2,5,8,7,3,6,7,10,8,6
e43820e3-963f-4eff-871c-640248647096,2025-04-02 14:41:06.129759+00:00,meta,llama3.1:405B-turbo,0,4973,298,9,9,4,9,9,6,5,10,8,6,6,10,10,3,2,9,7,2,5,9,8,6,10,8,6,10,7,8,10,9,5,8,9,5,8,4,7,9,10,2,6,9,8,2,7,8,9,7,8
24ca13ee-c385-48a3-b55a-24788eca5dca,2025-04-02 14:41:17.333019+00:00,meta,llama3.1:405B-turbo,0,4973,298,9,10,8,9,11,7,5,10,8,9,9,10,8,3,2,8,7,3,5,8,10,8,10,8,8,11,10,9,11,10,4,6,9,6,8,4,9,9,11,2,5,8,7,2,6,7,10,9,6
497bb22e-32a2-4618-b728-98e97c455294,2025-04-02 14:41:26.842424+00:00,meta,llama3.1:405B-turbo,0,4973,295,7,8,4,9,10,5,4,8,5,5,4,9,8,2,1,8,6,2,2,9,9,7,9,5,5,10,7,7,9,8,4,8,9,6,6,4,6,8,10,2,7,8,8,3,6,6,10,7,6
8fb199c1-9ba9-463d-adaa-4f90b290ccb4,2025-04-02 14:41:35.738858+00:00,meta,llama3.1:405B-turbo,0,4970,294,7,8,5,9,11,7,4,8,6,4,3,9,8,2,1,9,5,2,6,8,9,9,8,6,5,10,9,8,10,7,3,8,9,6,7,4,7,8,10,1,5,8,6,2,6,6,10,8,7
08c060ab-e29e-49de-839b-98f04e5bc30f,2025-04-02 14:41:44.497843+00:00,meta,llama3.1:405B-turbo,0,4973,294,8,8,5,10,10,6,5,9,8,7,7,9,8,2,2,7,7,2,3,9,9,8,10,5,4,10,10,7,10,8,4,8,9,6,6,4,7,8,10,2,6,9,8,3,6,8,10,8,6
3257c209-a94b-4dbb-a8fb-4c256a1413f8,2025-04-02 14:41:51.838945+00:00,meta,llama3.1:405B-turbo,0,4973,292,9,9,4,9,11,6,4,10,8,3,3,11,9,1,1,9,6,1,4,9,10,9,11,6,4,11,9,8,11,9,4,8,10,5,6,4,7,10,11,1,6,8,8,2,6,8,11,9,6
a0e2d57a-8938-4580-b1a1-b8d8e46978da,2025-04-02 14:41:59.464475+00:00,meta,llama3.1:405B-turbo,0,4973,294,8,8,5,8,9,6,4,9,6,6,7,9,8,1,2,8,6,2,5,9,8,10,10,6,5,9,9,7,10,9,4,7,8,6,5,3,8,8,9,2,6,8,7,3,5,7,9,8,5
17c8f648-0e7c-4a87-a4f6-e98fe9347950,2025-04-02 14:42:06.970660+00:00,meta,llama3.1:405B-turbo,0,4973,297,9,9,4,10,11,6,4,10,8,8,8,10,8,2,2,9,7,2,5,9,9,8,10,5,6,11,8,8,11,9,6,9,9,7,7,5,7,8,11,2,6,8,8,3,5,8,11,9,6
