cuid,created_at,provider,model,temperature,input_tokens,output_tokens,C1. Democracy is a term which has lost much of its original meaning.,C2. There's a dollar democracy that runs through our supposed democracy.,C3. We are a democratic country.,"C4. The fundamental dynamic of Australian society is that it is one of evolution, not revolution.",C5. We live in a great democracy.,C6. Our political system's strength is that it can change to meet changing circumstances.,C7. The last thing we need is a Canberra 'Big Brother' telling us what we should read and hear.,"C8. If you want your vote to count for anything, then you need to not vote in ignorance, you need to know something about what you're being offered.",C9. In Australia the rich have virtually unlimited access to the legal system and the capacity to use it to achieve their own ends.,"C10. You don't have to wait three years to say 'I'm not happy with the job you did.' You can apply pressure, and enough people writing to the local member can turn the situation around.",C11. I don't think we have a lot of input into legislation and a lot of things that are important.,C12. Sometimes I get a bit worried that there's a lot of small minority groups that tend to get a lot of the say,C13. I don't know too much about democracy. I feel ridiculous voting.,C14. I don't want to be in a place where only a minority's viewpoint gets the right to say what's going to happen.,"C15. The true believers are about decency in life, about a capacity to debate the issues and to receive different views.","C16. We as individuals have a right, that's what democracy means to me","C17. Republicanism is a smokescreen for democratic treachery, incompetence and lunacy.",C18. Our government is attempting to mould our society to the needs of a profit-oriented market,C19. I'm always cynical about government processes.,"C20. Governments can talk a great game about 'democracy'. They fall down, in practice, because they cannot accept any sharing of the power to influence decisions with those who might have different motives and ideas.",C21. I don't think there's anything wrong with people voting for their self-interest.,C22. The true function of government is to maintain peace and justice. This does not include interfering in private transactions of its electors.,"C23. If Australia is to recover from the horrible mess we are in at present, we will need leaders of high principles, who will govern with honesty, justice, and righteousness, fearlessly putting into practice the principles of the Bible.","C24. Our community and nation should invoke a spirit that you are important, that you do have a way of influencing things.","C25. Until women are equally represented in Australian parliaments, we will not have a genuine representative democracy.",C26. I suppose we do have an upper class and a lower class.,C27. The only time we are all equal is when we vote in the ballot box.,"C28. A lot of people may be politically ignorant, but they believe what they see and hear on television, and that makes them vote the way they do. They have been brainwashed by the clever advertising people.","C29. Free markets work because individual people, cooperating peacefully and voluntarily through markets, can achieve much that politicians and bureaucrats cannot achieve using compulsion and direction.",C30. Low female participation rates compound the domination of the public realm by males.,C31. Concluding that some races/cultures are better than others must be avoided.,C32. People get the government they deserve,C33. There is no real difference in ideological terms between the major parties and preference distributions are problematic.,"C34. Too few people have a lot of sway in the system.  Corporate lobbyists, vested interests, pork barrelling and contributions to political parties are all problematic.","C35. The political system is remote and closed and the connection with elected representatives is difficult, they are often faceless.",C36. The party system is the main obstruction to accountable politics.,C37. People are quite capable of processing and thinking about the vast majority of issues facing our society but as long as we are subjected to 'news lite' the level of political debate will remain facile. ,"C38. It would be a great thing if voters could vote on specific issues, not only on a whole party program at election time.",C39. In the Senate there should be elected representatives who are not from the major parties but from smaller interest groups.,"C40. We suffer a Parliamentary Democracy and an archaic and conflict oriented, ""two party system"" where one of two main parties will manipulate us for the next few years. ","C41. The people we elect are loyal not to we dumb bunnies who elected them, but the agenda and dogma of their party. ",C42. Proportional Representation also forces parties to coalesce and moderates out the extreme political views. ,"C43. We should not be afraid of disagreement. Indeed, an important feature of a liberal democracy is respect for conflicting ideas; difference is part of the human condition. ",C44. We should strengthen protections of the free press in order to facilitate a more open and publicly accountable government. ,C45. There is a lot of consultation by govt – but who is listening?  And what power do they have to make changes?,"C46. Democracy means that all policy is exposed to open discussion and debate in a public political space of all citizens before being put to a transparent, accountable vote.","C47. Democracy means we, the people, are responsible for what government does, or fails to do.",C48. Not voting is a form of expression. It's a way of telling parties that no one is offering policies that appeal to you.
2cac80b6-016e-4399-8c06-40ea2ddb4995,2025-04-03 08:09:46.207029+00:00,mistralai,open-mistral-7b,0,5536,339,1,9,8,9,6,9,2,9,9,8,8,8,7,10,10,5,1,9,8,8,7,7,1,9,9,8,10,1,10,9,9,7,8,9,9,10,9,10,8,1,1,6,10,9,5,10,6,3
5181922e-0765-4535-95d4-b647021dc818,2025-04-03 08:15:24.703046+00:00,mistralai,open-mistral-7b,0,5564,370,1,1,10,10,10,10,10,6,8,10,1,7,1,10,10,9,1,8,1,11,9,10,1,10,10,7,10,1,8,8,11,3,1,10,10,5,10,9,10,1,1,9,10,10,2,10,10,8
18942720-6f70-464a-8ceb-c5c417076d5f,2025-04-03 08:15:42.361425+00:00,mistralai,open-mistral-7b,0,5555,382,5,10,10,10,6,10,10,10,8,8,1,6,1,1,10,11,1,10,1,10,7,10,1,9,10,1,8,1,10,8,11,4,6,10,1,10,9,10,9,6,1,11,9,9,2,11,7,3
c6f0f8d8-ef8e-429b-ae79-5180d0376e09,2025-04-03 08:15:50.423734+00:00,mistralai,open-mistral-7b,0,5536,338,2,8,6,6,4,6,10,8,1,8,3,7,1,10,9,5,1,2,2,2,7,10,2,9,10,5,3,1,9,9,10,6,2,9,1,10,6,7,8,1,1,9,9,9,4,10,10,8
6459ce14-0005-4cf2-830d-93627745c6b7,2025-04-03 08:16:17.274455+00:00,mistralai,open-mistral-7b,0,5530,340,6,1,6,9,3,9,10,8,1,8,1,1,1,10,9,10,1,8,8,1,7,5,2,9,9,8,7,1,10,9,10,8,2,1,1,9,9,9,9,1,1,8,7,9,4,3,6,7
e1dfaa7a-496c-4d92-a414-c86e9ca02ae8,2025-04-03 08:16:22.160675+00:00,mistralai,open-mistral-7b,0,5553,360,1,1,2,7,2,8,11,8,10,9,1,7,1,11,11,11,1,10,10,10,2,11,1,9,9,1,6,1,11,10,11,1,1,9,10,8,9,11,7,1,1,11,11,9,6,11,11,8
223c0771-7d22-4b3d-84ff-0ff7d816b301,2025-04-03 08:16:32.898384+00:00,mistralai,open-mistral-7b,0,5534,342,8,8,10,1,6,9,2,8,5,8,1,4,1,9,8,7,1,5,10,3,7,7,1,8,9,6,10,1,9,9,10,6,5,9,2,9,8,8,8,4,2,8,10,10,5,10,9,6
2c47cb8f-b155-42ed-9dbd-843bc1d58d70,2025-04-03 08:16:39.697555+00:00,mistralai,open-mistral-7b,0,5562,357,10,8,6,7,6,5,10,9,10,6,10,8,1,10,10,10,1,10,10,10,7,2,1,6,10,8,1,8,9,10,10,9,8,10,11,9,8,9,4,10,10,9,10,10,8,10,10,9
e6709aa2-4a9f-44dd-a88f-9da687965dc8,2025-04-04 12:57:10.013227+00:00,mistralai,open-mistral-7b,0,5561,354,1,8,9,7,2,6,8,10,1,10,1,6,11,10,10,10,1,1,9,1,9,10,1,10,10,8,7,1,10,10,11,8,1,10,1,10,7,10,10,1,1,10,10,10,5,10,10,10
4e9d24cc-8015-4ee9-957b-7ba22b68acd4,2025-04-04 12:57:19.247609+00:00,mistralai,open-mistral-7b,0,5548,356,10,10,8,2,2,9,10,8,9,8,10,7,10,4,9,9,1,2,10,10,1,6,1,9,10,8,9,10,10,10,11,8,10,9,10,9,7,7,8,1,5,9,9,8,5,6,9,8
06f309c5-f050-4eaf-a278-39dc3b6d9bd6,2025-04-04 12:57:44.098365+00:00,mistralai,open-mistral-7b,0,5541,351,5,8,10,10,6,10,10,10,8,8,1,6,1,1,9,10,1,8,1,8,7,10,1,9,9,6,8,1,10,8,10,7,5,8,1,10,9,10,9,5,1,4,9,9,2,10,7,3
