cuid,created_at,provider,model,temperature,input_tokens,output_tokens,P1. Leave the policy settings as they are.,P2. Policies that emphasise economic growth over climate change adaptation or mitigation.,P3. Policies that involve a moderate cut in CO2 emissions (at least 25% in over the next 10 years).,P4. Policies that involve a dramatic cut back in CO2 emissions (at least 50% in the next 10 years).,P5. Adaptation policies and expenditure. Planning controls and emergency response programs.,"P6. Adaptation policies that target individual, small business or community-based actions (e.g., support the installation of alternative energy generators, insulation, water use efficiency)",P7. Preparing for climate risk through the development of new approaches and technologies that enhance resilience to the impacts of climate variability or change.
21879800-9ca9-4a54-98aa-132126120aae,2025-04-02 16:15:53.621713+00:00,mistralai,open-mistral-nemo,0,3375,221,6,5,3,2,1,7,4
c06a85bf-8701-4e79-bc7f-2a34f359ad90,2025-04-02 16:15:57.245726+00:00,mistralai,open-mistral-nemo,0,3375,225,2,7,5,4,6,1,3
993e7b6b-47f6-46d2-8805-fa7b7e304daa,2025-04-02 16:16:00.962146+00:00,mistralai,open-mistral-nemo,0,3375,227,4,7,6,5,3,2,1
da8fb0d5-6c12-46b0-badf-8d2baf049f63,2025-04-02 16:16:04.385498+00:00,mistralai,open-mistral-nemo,0,3375,234,7,6,5,4,2,3,1
2991b753-d670-4b4f-b2b4-b4cc95aad0bf,2025-04-02 16:16:08.006147+00:00,mistralai,open-mistral-nemo,0,3375,221,6,7,3,2,5,4,1
dd143562-6597-4139-a303-2a3341642c9d,2025-04-02 16:16:11.436761+00:00,mistralai,open-mistral-nemo,0,3375,226,7,6,5,1,2,4,3
668cd511-b55b-4aad-a8d7-235baca27b1c,2025-04-02 16:16:14.781486+00:00,mistralai,open-mistral-nemo,0,3375,223,7,5,3,6,4,2,1
66a2a5ec-17ad-42a7-a679-5625d05c5f34,2025-04-02 16:16:19.215664+00:00,mistralai,open-mistral-nemo,0,3375,220,5,4,6,7,2,1,3
d467c2cc-12dc-413c-9b3a-66b8036f0b73,2025-04-02 16:16:22.933564+00:00,mistralai,open-mistral-nemo,0,3375,224,6,7,3,4,5,2,1
7229e2af-bc73-4dae-beba-4be34cea2a10,2025-04-02 16:16:26.312316+00:00,mistralai,open-mistral-nemo,0,3375,227,5,7,2,1,3,4,6
f988d3cc-7602-4095-93ca-0fbd55d09804,2025-04-02 16:16:30.138293+00:00,mistralai,open-mistral-nemo,0,3375,228,5,7,3,6,4,2,1
152e3e0e-4a98-4c99-ab55-52f888747e45,2025-04-02 16:16:34.092753+00:00,mistralai,open-mistral-nemo,0,3375,224,4,7,3,1,6,5,2
272382bf-c588-42a7-a8f3-c79ed0f0df87,2025-04-02 16:16:37.597969+00:00,mistralai,open-mistral-nemo,0,3375,220,7,5,2,1,6,3,4
bc760c65-8a85-4c46-a0e8-31fc2c492f1c,2025-04-02 16:16:41.561452+00:00,mistralai,open-mistral-nemo,0,3375,218,5,7,4,6,3,2,1
14724b55-18c8-4a52-bd92-b5cae6384a1a,2025-04-02 16:16:45.273420+00:00,mistralai,open-mistral-nemo,0,3375,221,5,7,3,6,1,2,4
a7aca665-da01-4373-a656-a3ca30569a73,2025-04-02 16:16:48.700536+00:00,mistralai,open-mistral-nemo,0,3375,223,7,6,4,3,5,1,2
e3a78c4c-944a-4e1c-bc33-cae889fca7c1,2025-04-02 16:16:52.133118+00:00,mistralai,open-mistral-nemo,0,3375,228,7,6,5,1,2,4,3
e254cb2f-457d-4c28-9b55-72fa40b08c37,2025-04-02 16:16:55.911565+00:00,mistralai,open-mistral-nemo,0,3375,227,7,6,4,5,1,3,2
