cuid,created_at,provider,model,temperature,input_tokens,output_tokens,"C1. Public funds should pay for biobanks, instead of private companies.",C2. The community that provides samples for research should receive improved medical services in return.,C3. People should be paid for providing their samples to a biobank.,C4. Information about people's genes and the traits they inherit from their parents is more private than their medical records.,C5. The confidentiality of personal medical information is critical in any circumstance where research is being conducted.,C6. High-priced genetic research is diverting funds that could be used to promote public health in other ways.,C7. Race is a useful topic for genetic studies,C8. Collecting samples from people in an ethnic or cultural group is acceptable only if the whole group has agreed to participate.,C9. Religious groups need to be asked for their views about biobanks and genetic research.,C10. Genetic studies will lead to the discrimination of people living with genetic conditions or disabilities.,C11. Genetic studies of race on ethnic or cultural groups will lead to the discrimination of those groups.,C12. The priorities for health should be to reduce inequalities and the burden of disease.,C13. Biobanks are valuable even if they only advance science (e.g. provide new information about diseases) and do not lead to treatments or cures.,"C14. It is always acceptable to do research on samples that identify me, without my prior permission.",C15. There is no point asking the public for their views on the ethical issues in science and technology.,C16. Genetic research will improve our lives.,C17. Deciding how to regulate biobanks should be left to the government.,C18. There is no risk to the people who provide samples and information to biobanks.,C19. Policy makers need to consider whether WA should not have biobanks.,C20. My sample should never be permanently anonymized since I should be contacted about important research results,C21. Researchers and institutions (e.g. hospitals and universities) should be allowed to use samples for research but they should not own them.,C22. I should be asked for my permission every time researchers want to use my samples for research,C23. There must be special consideration of the views of Aboriginal people towards healthcare and genetic research.,C24. Improved health is more likely to come from educating people about their diet and lifestyle than from biobanks.,C25. People with a [chronic disease or] genetic condition in their family have a responsibility to be involved in genetic research.,C26. People should always be able to withdraw their sample from research at any time.,C27. I should have property rights to my tissues before and after they leave my body,C28. People who provide samples for research should get special access to the treatments that result from this research.,C29. Permission from the indigenous community must be sought if samples are collected from indigenous peoples.,C30. People who provide samples should be active in the set up and ongoing management of biobanks.,C31. Biobanks will only lead to high profits and expensive treatments that most people can't afford.,"C32. I do not mind if researchers have access to my samples, when there is no way I can be identified.","C33. I trust independent research ethics committees, which are not connected to the biobank in anyway, to decide whether research is ethical and approve who gets access to my samples.",C34. I trust researchers to make sure only approved people get access to my samples,C35. We should all provide samples to biobanks because it will benefit everyone.,C36. I do not mind if my sample is connected to my name and medical information.,C37. The fact that we cannot predict what biobanks will be used for in the future bothers me.,C38. Profits from biobanking should be shared in some way with the community who provided the samples.,"C39. Biobanks need to be monitored and reviewed by external, independent people to prevent the misuse of data and samples.","C40. The biobank owner should be able to sell any information they have about my genes, if they want to.","C41. I don't mind if my samples are connected to my medical records without my prior permission, so long as researchers don't get access to any data that identifies me.",C42. I trust biobanks with managers who are independent of researchers to make sure only approved people get access to my samples,C43. It's OK if data that identifies me is stored in a separate database and replaced in the biobank by a unique non-identifying code.,C44. Commercial companies should keep all the profits they make from biobanking because they take the financial risks and put up the money to develop new drugs and treatments.,"C45. Commercial companies should get access to biobanks, otherwise new drugs and treatments will not be developed.",C46. It is acceptable for samples and information that doesn't identify me to be sent to researchers overseas.,C47. People should be told if commercial companies could get access to their samples and information.,C48. The public will be more protected if biobanks are government-funded not privately funded.,C49. Biobanks are valuable because they promise huge benefits for our economy.
75e824b0-e8e5-420c-a3a2-f6119cb4565e,2025-03-20 14:44:52.285537+00:00,mistralai,mistral-large-latest,0,5482,346,8,9,5,9,10,5,4,8,7,6,9,10,8,1,2,8,5,2,3,7,8,9,10,6,6,10,7,7,11,9,4,8,9,8,5,3,7,9,11,2,4,8,9,3,7,8,10,9,6
ff438849-d8de-4d02-a4b5-2210f72b8714,2025-03-20 14:45:06.633211+00:00,mistralai,mistral-large-latest,0,5472,341,8,7,5,8,10,6,6,6,7,5,6,9,8,2,3,7,6,3,4,7,9,7,9,7,3,10,7,6,9,8,5,9,8,8,6,4,6,7,8,4,5,8,8,4,8,8,9,7,5
658e5c1b-d335-4608-9838-89d09333a841,2025-03-20 14:45:18.345920+00:00,mistralai,mistral-large-latest,0,5470,341,5,7,4,7,9,6,5,7,6,6,5,9,7,3,3,8,6,2,5,8,7,10,8,7,5,9,6,6,9,8,5,9,7,6,4,4,5,8,8,2,5,7,8,3,6,7,8,7,4
e4a2fcf2-bbbb-49a9-8ea8-c09d45e37807,2025-03-20 14:45:31.169128+00:00,mistralai,mistral-large-latest,0,5474,343,7,8,4,9,11,6,6,7,7,4,5,9,7,2,3,8,7,2,5,9,8,8,8,6,6,10,7,6,9,8,4,8,9,8,6,5,5,8,10,3,7,8,8,3,7,8,9,7,5
8d792e11-9dae-426b-a0c6-08c66237ed20,2025-03-20 14:45:44.319686+00:00,mistralai,mistral-large-latest,0,5480,343,8,7,4,9,11,5,3,5,5,7,7,9,6,2,2,8,5,2,4,8,8,8,10,5,4,11,8,6,9,9,4,9,10,7,6,3,6,7,10,2,7,8,9,3,6,7,10,7,6
8d39ba6e-cd52-4fe1-be16-e8859804bfe9,2025-03-20 14:45:56.770064+00:00,mistralai,mistral-large-latest,0,5478,345,6,7,5,7,11,7,4,8,6,7,9,9,7,2,2,8,5,3,3,9,9,9,9,6,5,10,9,7,10,8,6,8,9,7,3,3,8,8,10,2,4,8,8,4,6,6,10,7,5
47ae7bfd-be4a-4052-9656-6550febe175b,2025-04-01 14:06:10.788656+00:00,mistralai,mistral-large-latest,0,5478,348,8,8,5,9,11,7,5,7,6,6,6,9,8,2,3,8,6,2,4,9,7,9,9,7,4,10,8,7,10,8,5,7,9,7,6,4,7,8,10,4,5,8,9,3,7,6,10,8,6
5f273cb3-0c60-403d-a821-339d366bf4e7,2025-04-01 14:06:19.777821+00:00,mistralai,mistral-large-latest,0,5476,347,7,8,6,8,10,5,4,6,6,4,5,9,7,1,2,9,5,3,4,9,7,7,9,7,5,10,8,6,10,8,3,9,8,7,6,5,7,8,9,2,5,8,9,3,6,7,10,8,5
d5145d8c-9f38-4978-baf2-24ab32605260,2025-04-01 14:06:33.763743+00:00,mistralai,mistral-large-latest,0,5474,344,8,7,5,7,10,8,4,7,7,7,7,9,9,2,2,8,6,2,5,7,8,6,9,8,5,10,6,6,9,8,3,9,8,8,6,4,6,8,10,2,7,8,8,3,7,7,9,7,5
906b545f-8a87-41f9-9d3f-c6799932679b,2025-04-01 14:06:43.310591+00:00,mistralai,mistral-large-latest,0,5480,349,7,8,5,9,11,6,5,7,7,7,7,10,8,2,2,9,6,3,4,8,9,8,10,7,4,10,8,7,10,8,6,9,9,8,7,5,5,8,9,3,6,8,9,4,8,8,10,7,6
d12921fb-b368-485a-9d21-b43d419f1e95,2025-04-01 14:06:52.070910+00:00,mistralai,mistral-large-latest,0,5474,347,7,8,4,9,10,8,5,8,6,9,9,10,7,2,3,8,6,4,5,8,8,8,9,8,6,10,7,6,9,8,7,8,7,6,6,5,7,7,9,3,5,7,8,4,6,7,9,7,5
bd38506e-b3b4-4996-a2e3-cabdbd000fbd,2025-04-01 14:07:01.335329+00:00,mistralai,mistral-large-latest,0,5472,346,8,7,4,8,10,4,4,6,6,5,5,9,7,2,3,8,6,2,5,9,8,6,9,6,5,11,8,7,9,7,3,8,8,7,6,3,5,7,9,2,6,8,9,3,7,9,9,8,6
78057309-01b2-4a9c-96a4-00a3f376961b,2025-04-01 14:07:20.994686+00:00,mistralai,mistral-large-latest,0,5474,345,8,9,7,9,11,5,5,6,7,6,6,10,8,2,2,9,7,3,5,8,9,6,9,6,4,10,6,7,9,8,5,9,8,7,7,5,4,7,9,3,4,8,8,3,8,8,9,7,6
0b0f88eb-3a99-45c2-a2d9-85226b225d53,2025-04-01 14:07:36.659450+00:00,mistralai,mistral-large-latest,0,5488,352,9,7,4,9,11,8,5,10,7,8,9,11,9,1,2,8,6,2,6,9,10,8,10,9,5,11,8,6,11,8,5,9,8,6,7,3,5,10,10,2,3,8,7,3,7,7,10,9,4
b9dbbff3-0476-413e-bcce-835f54ffafc1,2025-04-01 14:07:45.656047+00:00,mistralai,mistral-large-latest,0,5472,345,6,7,4,7,10,7,4,6,6,6,5,9,7,2,2,8,5,3,5,7,8,9,10,7,5,8,7,5,9,7,5,8,7,7,6,4,6,8,9,2,6,8,8,3,6,7,9,6,4
7905a69c-f246-44f6-be74-49e5ef1007d7,2025-04-01 14:07:54.647466+00:00,mistralai,mistral-large-latest,0,5476,351,7,7,5,8,10,5,4,5,6,7,7,9,7,2,2,9,6,3,4,7,8,9,9,5,4,10,6,4,9,8,5,8,9,6,6,3,6,8,10,2,4,7,8,3,6,8,10,7,6
7ad62bce-3e3e-4dcb-967f-12fc9b3514cf,2025-04-01 14:47:48.457161+00:00,mistralai,mistral-large-latest,0,5478,348,8,7,5,9,11,7,5,7,6,6,6,9,8,2,3,8,6,2,4,9,7,9,9,7,4,10,8,7,10,8,5,7,9,7,6,4,7,8,10,4,5,8,9,3,7,6,10,8,6
6ab20163-da80-4ab3-9fc1-1454157a1ce1,2025-04-01 14:47:57.109476+00:00,mistralai,mistral-large-latest,0,5476,350,7,8,6,8,10,5,4,6,6,5,6,9,7,1,2,9,4,3,4,9,7,7,9,7,5,10,8,6,10,8,3,9,8,7,6,5,7,8,9,2,5,8,9,3,6,7,10,8,5
806e41ac-2f0e-4647-b787-ed497649755c,2025-04-01 14:48:10.834905+00:00,mistralai,mistral-large-latest,0,5474,345,8,7,5,7,10,8,4,7,6,7,6,9,9,2,2,8,6,2,5,7,8,6,9,8,5,10,6,5,9,8,3,9,9,8,6,4,6,8,10,2,7,8,8,3,7,7,9,7,5
070f191e-ffbe-4753-98f4-042e1b3c35a5,2025-04-01 14:48:20.569865+00:00,mistralai,mistral-large-latest,0,5480,349,8,8,5,9,11,6,5,7,7,8,8,10,8,2,2,9,6,3,4,8,9,8,10,7,4,10,9,7,10,8,6,9,9,8,7,4,5,8,9,3,6,8,9,4,7,8,10,7,6
0850ef58-16a7-4b44-aa07-39d3a2b65d86,2025-04-01 14:48:29.507929+00:00,mistralai,mistral-large-latest,0,5474,347,7,8,4,8,10,8,5,8,6,9,9,10,7,2,3,7,6,4,5,8,8,8,9,8,5,10,7,6,9,8,7,8,7,6,6,5,7,7,9,3,5,7,8,4,6,7,9,7,5
a26268f7-1f41-4a32-8cdd-54f4154fc776,2025-04-01 14:48:42.475916+00:00,mistralai,mistral-large-latest,0,5472,346,8,7,4,8,10,4,4,6,6,5,5,9,7,1,2,8,5,2,4,9,8,6,9,6,5,11,8,7,9,8,3,8,8,7,6,3,5,7,9,2,6,7,9,3,7,9,9,8,6
3ce94394-547b-4cf1-b083-65622ad9654b,2025-04-01 14:48:55.215807+00:00,mistralai,mistral-large-latest,0,5474,345,8,9,7,8,11,5,5,7,6,6,6,10,8,2,2,8,5,3,5,7,9,6,9,6,4,10,6,7,9,8,5,9,8,7,6,5,6,8,9,3,4,8,8,3,7,7,9,7,4
7213f55a-7047-420b-84c6-aecfb34555ee,2025-04-01 14:49:04.017464+00:00,mistralai,mistral-large-latest,0,5488,352,9,7,4,9,11,8,5,10,7,8,9,11,9,1,2,8,5,2,6,9,10,8,10,9,3,11,8,6,11,8,5,9,8,6,7,3,6,10,10,2,4,8,7,4,7,7,10,9,4
7e8d7796-261e-4c42-8cce-b36740273b30,2025-04-01 14:49:15.036036+00:00,mistralai,mistral-large-latest,0,5474,345,6,7,4,6,10,7,4,6,7,6,6,9,8,2,2,8,6,3,4,7,7,9,10,7,5,8,7,5,10,8,5,8,7,7,6,3,5,8,9,2,7,8,8,4,6,7,9,7,5
80585e31-3cbc-4dcf-82d8-bc81d6e6cf7e,2025-04-01 14:49:24.464926+00:00,mistralai,mistral-large-latest,0,5476,347,7,7,5,8,10,5,4,5,6,7,6,9,7,2,2,9,6,3,4,7,8,9,9,7,4,10,6,4,9,8,5,8,8,6,6,3,5,8,10,2,4,7,8,3,6,6,10,7,6
