cuid,created_at,provider,model,temperature,input_tokens,output_tokens,P1. Leave the policy settings as they are.,P2. Policies that emphasise economic growth over climate change adaptation or mitigation.,P3. Policies that involve a moderate cut in CO2 emissions (at least 25% in over the next 10 years).,P4. Policies that involve a dramatic cut back in CO2 emissions (at least 50% in the next 10 years).,P5. Adaptation policies and expenditure. Planning controls and emergency response programs.,"P6. Adaptation policies that target individual, small business or community-based actions (e.g., support the installation of alternative energy generators, insulation, water use efficiency)",P7. Preparing for climate risk through the development of new approaches and technologies that enhance resilience to the impacts of climate variability or change.
56f4d5b6-63e4-48ac-9a63-cd0d2403b0a5,2025-03-20 14:34:20.121523+00:00,mistralai,mistral-large-latest,0,3787,245,6,7,3,4,5,2,1
4200b8b4-2a84-4d41-9e4e-4cfb1cfc4201,2025-03-20 14:34:30.040227+00:00,mistralai,mistral-large-latest,0,3787,241,7,6,4,2,1,3,5
d890fdfd-e9e2-4824-b95f-52e9c9009085,2025-03-20 14:34:46.307332+00:00,mistralai,mistral-large-latest,0,3787,241,7,6,3,5,4,1,2
4509a464-e92a-4b54-868f-0a4ba6d3dbf9,2025-03-20 14:34:57.599833+00:00,mistralai,mistral-large-latest,0,3787,255,7,6,4,1,2,3,5
dbd17db4-0e7a-4a9a-8f84-c745663b883f,2025-04-01 13:53:31.043310+00:00,mistralai,mistral-large-latest,0,3787,247,7,6,4,1,5,3,2
d626b485-eaf2-4f69-b0a2-d7748fc0a0ce,2025-04-01 13:53:38.973002+00:00,mistralai,mistral-large-latest,0,3787,263,7,6,4,5,3,2,1
28670f50-d9b2-48db-8f0a-2fcf511a7dd0,2025-04-01 13:53:46.482311+00:00,mistralai,mistral-large-latest,0,3787,244,7,6,3,1,5,4,2
f816ad73-71a1-4817-8668-709abb456026,2025-04-01 13:53:56.986985+00:00,mistralai,mistral-large-latest,0,3787,242,6,7,5,1,2,3,4
21a3ae4e-615c-4d66-8658-49b9453f6e17,2025-04-01 13:54:04.383329+00:00,mistralai,mistral-large-latest,0,3787,248,7,6,3,4,1,5,2
a608807f-9dac-40ea-b74f-bf771de97f15,2025-04-01 13:54:13.802035+00:00,mistralai,mistral-large-latest,0,3787,248,6,7,3,2,5,4,1
91db45be-2a9c-441d-ba91-4ddc28924176,2025-04-01 13:54:21.725840+00:00,mistralai,mistral-large-latest,0,3787,249,7,6,3,2,5,1,4
c220366c-8eb8-490f-b2fc-0891292564aa,2025-04-01 13:54:28.788692+00:00,mistralai,mistral-large-latest,0,3787,251,7,6,4,3,5,1,2
b48d28ad-910e-423f-95f5-2dec652bcd9f,2025-04-01 13:54:39.224098+00:00,mistralai,mistral-large-latest,0,3787,250,7,6,4,5,3,1,2
433bfc62-8086-4b35-ab23-4384fc2171ef,2025-04-01 13:54:47.369293+00:00,mistralai,mistral-large-latest,0,3787,248,6,7,5,1,4,2,3
0f62effa-a09b-4a04-a4bd-48ce282f86d7,2025-04-01 14:35:16.908010+00:00,mistralai,mistral-large-latest,0,3787,247,7,6,4,1,5,3,2
70abc29c-10fe-4878-98a7-02223d73fe47,2025-04-01 14:35:23.747466+00:00,mistralai,mistral-large-latest,0,3787,247,7,6,4,5,1,2,3
8c9de60e-8a20-407e-a96d-09f499759d25,2025-04-01 14:35:30.276116+00:00,mistralai,mistral-large-latest,0,3787,243,7,6,3,1,5,4,2
405fad1d-ec49-49ad-9a3b-b38fca87e92f,2025-04-01 14:35:38.209375+00:00,mistralai,mistral-large-latest,0,3787,248,6,7,5,1,2,3,4
9f294280-9189-4651-9aa0-d3034401f4f3,2025-04-01 14:35:51.319530+00:00,mistralai,mistral-large-latest,0,3787,248,7,6,3,4,1,5,2
991182dc-80b3-44bd-848e-e53ef4df24b0,2025-04-01 14:35:57.916557+00:00,mistralai,mistral-large-latest,0,3787,247,6,7,3,2,5,4,1
8a8211e8-0806-494c-9393-84664098c013,2025-04-01 14:36:04.652687+00:00,mistralai,mistral-large-latest,0,3787,244,7,6,3,1,5,2,4
6dd5d136-71bc-4c7d-94fa-0d2392212901,2025-04-01 14:36:11.475990+00:00,mistralai,mistral-large-latest,0,3787,246,7,6,4,1,5,3,2
ba09691a-b966-4740-810e-cb43bb52a1c0,2025-04-01 14:36:19.358999+00:00,mistralai,mistral-large-latest,0,3787,259,7,6,4,5,3,1,2
35cd0da3-eb91-494c-bf0e-da8daaa939f7,2025-04-01 14:36:26.474488+00:00,mistralai,mistral-large-latest,0,3787,251,6,7,5,1,4,2,3
