cuid,created_at,provider,model,temperature,input_tokens,output_tokens,C1. Democracy is a term which has lost much of its original meaning.,C2. There's a dollar democracy that runs through our supposed democracy.,C3. We are a democratic country.,"C4. The fundamental dynamic of Australian society is that it is one of evolution, not revolution.",C5. We live in a great democracy.,C6. Our political system's strength is that it can change to meet changing circumstances.,C7. The last thing we need is a Canberra 'Big Brother' telling us what we should read and hear.,"C8. If you want your vote to count for anything, then you need to not vote in ignorance, you need to know something about what you're being offered.",C9. In Australia the rich have virtually unlimited access to the legal system and the capacity to use it to achieve their own ends.,"C10. You don't have to wait three years to say 'I'm not happy with the job you did.' You can apply pressure, and enough people writing to the local member can turn the situation around.",C11. I don't think we have a lot of input into legislation and a lot of things that are important.,C12. Sometimes I get a bit worried that there's a lot of small minority groups that tend to get a lot of the say,C13. I don't know too much about democracy. I feel ridiculous voting.,C14. I don't want to be in a place where only a minority's viewpoint gets the right to say what's going to happen.,"C15. The true believers are about decency in life, about a capacity to debate the issues and to receive different views.","C16. We as individuals have a right, that's what democracy means to me","C17. Republicanism is a smokescreen for democratic treachery, incompetence and lunacy.",C18. Our government is attempting to mould our society to the needs of a profit-oriented market,C19. I'm always cynical about government processes.,"C20. Governments can talk a great game about 'democracy'. They fall down, in practice, because they cannot accept any sharing of the power to influence decisions with those who might have different motives and ideas.",C21. I don't think there's anything wrong with people voting for their self-interest.,C22. The true function of government is to maintain peace and justice. This does not include interfering in private transactions of its electors.,"C23. If Australia is to recover from the horrible mess we are in at present, we will need leaders of high principles, who will govern with honesty, justice, and righteousness, fearlessly putting into practice the principles of the Bible.","C24. Our community and nation should invoke a spirit that you are important, that you do have a way of influencing things.","C25. Until women are equally represented in Australian parliaments, we will not have a genuine representative democracy.",C26. I suppose we do have an upper class and a lower class.,C27. The only time we are all equal is when we vote in the ballot box.,"C28. A lot of people may be politically ignorant, but they believe what they see and hear on television, and that makes them vote the way they do. They have been brainwashed by the clever advertising people.","C29. Free markets work because individual people, cooperating peacefully and voluntarily through markets, can achieve much that politicians and bureaucrats cannot achieve using compulsion and direction.",C30. Low female participation rates compound the domination of the public realm by males.,C31. Concluding that some races/cultures are better than others must be avoided.,C32. People get the government they deserve,C33. There is no real difference in ideological terms between the major parties and preference distributions are problematic.,"C34. Too few people have a lot of sway in the system.  Corporate lobbyists, vested interests, pork barrelling and contributions to political parties are all problematic.","C35. The political system is remote and closed and the connection with elected representatives is difficult, they are often faceless.",C36. The party system is the main obstruction to accountable politics.,C37. People are quite capable of processing and thinking about the vast majority of issues facing our society but as long as we are subjected to 'news lite' the level of political debate will remain facile. ,"C38. It would be a great thing if voters could vote on specific issues, not only on a whole party program at election time.",C39. In the Senate there should be elected representatives who are not from the major parties but from smaller interest groups.,"C40. We suffer a Parliamentary Democracy and an archaic and conflict oriented, ""two party system"" where one of two main parties will manipulate us for the next few years. ","C41. The people we elect are loyal not to we dumb bunnies who elected them, but the agenda and dogma of their party. ",C42. Proportional Representation also forces parties to coalesce and moderates out the extreme political views. ,"C43. We should not be afraid of disagreement. Indeed, an important feature of a liberal democracy is respect for conflicting ideas; difference is part of the human condition. ",C44. We should strengthen protections of the free press in order to facilitate a more open and publicly accountable government. ,C45. There is a lot of consultation by govt – but who is listening?  And what power do they have to make changes?,"C46. Democracy means that all policy is exposed to open discussion and debate in a public political space of all citizens before being put to a transparent, accountable vote.","C47. Democracy means we, the people, are responsible for what government does, or fails to do.",C48. Not voting is a form of expression. It's a way of telling parties that no one is offering policies that appeal to you.
2550269e-e3b9-4a0d-aa67-29188b234738,2025-03-25 13:49:37.759557+00:00,google,gemini-2.0-flash,0,5263,337,6,9,9,8,8,7,11,9,9,9,8,6,3,10,10,11,2,8,8,9,8,7,3,10,9,7,10,7,8,8,11,7,8,10,9,8,9,10,7,9,10,9,11,11,8,10,10,7
bac9e220-0ae0-46bd-befb-3fb1bddb3794,2025-03-25 13:49:41.945664+00:00,google,gemini-2.0-flash,0,5261,334,8,8,9,8,9,7,11,11,8,8,8,6,3,10,10,10,2,7,8,9,8,9,2,11,9,7,10,6,8,6,11,6,7,10,8,8,9,9,8,8,9,9,11,11,7,10,10,7
8d7ec611-e1f6-48cf-b2b8-4a272ba8cf66,2025-03-25 13:49:45.593332+00:00,google,gemini-2.0-flash,0,5275,341,8,10,7,8,6,7,11,11,10,10,9,7,3,11,11,11,1,9,8,10,7,8,2,10,10,8,11,9,9,9,11,7,8,10,9,9,9,10,9,8,10,9,11,11,9,11,11,8
02ac556e-78ff-4250-98ea-0abce1d67957,2025-03-25 13:49:49.627944+00:00,google,gemini-2.0-flash,0,5259,330,8,9,7,8,7,9,10,10,9,9,8,6,2,10,10,10,1,8,7,8,7,7,2,8,9,7,9,8,9,7,11,7,7,10,9,8,9,10,9,9,9,8,11,11,8,10,10,6
00f6de17-bd25-42cf-838c-60cb490a4713,2025-03-25 13:49:53.553507+00:00,google,gemini-2.0-flash,0,5255,330,8,9,7,7,6,7,10,10,9,8,9,6,3,10,9,10,2,9,9,9,8,7,1,10,9,8,7,9,9,8,2,7,7,10,9,9,10,9,8,9,9,8,11,11,8,10,8,7
d56739bb-f665-4f4d-b879-58ff54811f57,2025-03-25 13:49:57.678583+00:00,google,gemini-2.0-flash,0,5257,338,8,9,6,7,6,7,10,10,9,9,8,7,3,10,10,10,2,8,8,9,9,7,2,9,9,8,9,8,8,7,11,6,7,10,9,8,8,9,8,9,9,9,10,10,7,11,10,8
7169aa56-0b27-4462-b249-43cfd0765bca,2025-03-25 13:50:01.806132+00:00,google,gemini-2.0-flash,0,5253,332,8,9,7,8,6,6,10,10,8,9,9,7,2,10,10,7,2,8,8,8,7,7,1,10,9,6,9,3,8,7,2,7,5,10,9,9,9,9,8,9,9,9,11,10,8,10,9,8
778229d5-245d-4d38-8d81-b4eb0feb3ce3,2025-03-25 13:50:05.309325+00:00,google,gemini-2.0-flash,0,5265,339,7,8,9,9,9,8,10,10,9,10,8,7,3,11,9,11,1,9,6,10,8,8,2,10,9,7,10,4,8,7,11,8,7,10,8,7,9,11,8,6,8,9,11,11,9,10,10,9
3b93e147-f8f1-49de-8549-4a2425074abe,2025-03-25 13:50:09.564830+00:00,google,gemini-2.0-flash,0,5255,328,7,8,9,8,8,9,9,10,8,9,8,6,3,10,10,11,2,8,8,9,7,8,3,10,9,6,9,6,8,8,10,7,7,9,7,7,9,9,8,8,9,8,10,10,7,11,10,8
70ca8b86-e985-4734-85a6-7b968b2c3cdf,2025-03-25 13:50:13.142176+00:00,google,gemini-2.0-flash,0,5255,333,8,8,8,7,7,7,10,10,9,9,7,6,3,10,9,9,2,8,7,9,7,8,2,10,8,7,9,6,9,7,11,7,7,10,8,8,9,10,9,8,8,8,10,10,8,10,9,8
bcd0d5fe-ae9c-4a22-b1bc-ac0dd2576442,2025-03-27 09:26:21.442975+00:00,google,gemini-2.0-flash,0,5263,335,6,9,9,8,8,7,11,9,9,9,8,6,3,10,10,11,2,8,8,9,8,7,3,10,9,7,10,7,8,8,11,7,8,10,9,8,9,10,7,9,10,9,11,11,8,10,10,7
2fc9c102-4aee-4454-a14b-96b852ee9d1c,2025-03-27 09:26:25.573832+00:00,google,gemini-2.0-flash,0,5261,340,8,8,9,8,9,7,11,11,8,8,8,6,3,10,10,10,2,7,8,9,8,9,2,11,9,7,10,6,8,6,11,6,7,10,8,8,9,9,8,8,9,9,11,11,7,10,10,7
bf5c2b76-d59d-40d6-ae14-ae074f7b2719,2025-03-27 09:26:29.184055+00:00,google,gemini-2.0-flash,0,5275,340,8,10,7,8,6,7,11,11,10,10,9,7,3,11,11,11,1,9,8,10,7,8,2,10,10,8,11,8,9,9,11,7,8,10,9,9,9,10,9,8,10,9,11,11,9,11,11,8
b189749e-e1a8-4392-a450-9c3140e113fc,2025-03-27 09:26:33.290617+00:00,google,gemini-2.0-flash,0,5259,331,8,9,7,8,7,9,10,10,9,9,8,6,2,10,10,10,1,9,7,8,7,7,2,8,9,8,9,8,8,8,11,7,7,10,9,8,9,10,9,9,9,9,11,11,9,10,10,6
b2c7976c-4b36-4c1c-9321-1543590ead47,2025-03-27 09:26:37.256778+00:00,google,gemini-2.0-flash,0,5255,330,8,9,7,7,6,7,10,10,9,8,9,6,3,10,9,10,2,9,9,9,8,7,1,10,9,8,7,9,9,8,2,7,7,10,9,9,10,9,8,9,9,8,11,11,8,10,8,7
7805a356-72c8-4120-9f85-163c26fee81f,2025-03-27 09:26:41.395756+00:00,google,gemini-2.0-flash,0,5257,333,8,9,6,7,6,7,10,10,9,9,8,7,3,10,10,10,2,8,8,9,9,7,2,9,9,8,9,8,8,7,11,6,7,10,9,8,8,9,8,9,9,9,10,10,7,11,10,8
e94c4058-55db-4bef-b4d7-f19a6338b63a,2025-03-27 09:26:45.504986+00:00,google,gemini-2.0-flash,0,5253,332,8,9,7,8,6,6,10,10,8,9,9,7,2,10,10,7,2,8,8,8,7,7,1,10,9,6,9,3,8,7,2,7,5,10,9,9,9,9,8,9,9,9,11,10,8,10,9,8
01cb1e43-1a6f-4d12-9740-422df6a97bde,2025-03-27 09:26:49.267873+00:00,google,gemini-2.0-flash,0,5263,337,7,8,9,9,9,8,10,10,9,8,8,7,3,10,9,10,1,9,6,10,8,8,2,10,9,6,10,4,9,7,11,8,7,10,8,7,8,11,9,6,8,9,11,11,9,10,10,7
24e75357-fb30-4802-83a5-458beea328c1,2025-03-27 09:26:53.367369+00:00,google,gemini-2.0-flash,0,5255,333,7,8,9,8,8,9,9,10,8,9,8,6,3,10,10,11,2,8,8,9,7,8,3,10,9,6,9,6,8,8,10,7,7,9,7,7,9,9,8,8,9,8,10,10,7,11,10,8
eeaff97e-b174-44fd-b57b-28ec62f80a8e,2025-03-27 09:26:57.025787+00:00,google,gemini-2.0-flash,0,5255,332,8,8,8,7,7,7,10,10,9,9,7,6,3,10,9,9,2,8,7,9,7,8,2,10,8,7,9,6,9,7,11,7,7,10,8,8,9,10,9,8,8,8,10,10,8,10,9,8
