cuid,created_at,provider,model,temperature,input_tokens,output_tokens,P1. Leave the policy settings as they are.,P2. Policies that emphasise economic growth over climate change adaptation or mitigation.,"P3. ""Policies that involve a moderate reduction in CO₂ emissions (e.g., reducing emissions by 25% to 50% over the next 10 years).""","P4. ""Policies that involve a radical reduction in CO₂ emissions (e.g., reducing emissions by 50% to 100% over the next 10 years).""",P5. Adaptation policies and expenditure. Planning controls and emergency response programs.,"P6. Adaptation policies that target individual, small business or community-based actions (e.g., support the installation of alternative energy generators, insulation, water use efficiency)",P7. Preparing for climate risk through the development of new approaches and technologies that enhance resilience to the impacts of climate variability or change.
54ddde3f-b82b-44c8-843e-0b63f1d9ac92,2025-04-02 09:41:53.467978+00:00,anthropic,claude-3-5-haiku-20241022,0,3625,224,7,6,4,1,5,3,2
f46726b3-21de-4689-8629-adf4ea9e3e26,2025-04-02 09:41:59.888840+00:00,anthropic,claude-3-5-haiku-20241022,0,3625,225,4,7,3,6,1,2,5
db4de193-eefe-4ad2-b008-62cda1cdfc3c,2025-04-02 09:42:06.274078+00:00,anthropic,claude-3-5-haiku-20241022,0,3625,225,7,6,4,1,2,5,3
baefb876-e04c-44e9-a5b7-b4d66a026482,2025-04-02 09:42:12.525915+00:00,anthropic,claude-3-5-haiku-20241022,0,3625,228,6,7,5,1,4,3,2
a98d17ce-3a8e-4c5e-804f-706dd161d6ce,2025-04-02 09:42:23.254691+00:00,anthropic,claude-3-5-haiku-20241022,0,3625,224,6,7,5,1,4,3,2
90dad4f9-2d73-4885-87b1-ff769742ec0f,2025-04-02 09:42:29.845433+00:00,anthropic,claude-3-5-haiku-20241022,0,3412,108,7,4,1,2,5,3,6
4f93a36e-2167-46ac-94d6-6e4da7a80273,2025-04-02 09:42:35.325145+00:00,anthropic,claude-3-5-haiku-20241022,0,3625,223,6,7,5,4,3,2,1
05a64ce2-12db-4828-b5b0-f32a0a618ffd,2025-04-02 09:42:41.853985+00:00,anthropic,claude-3-5-haiku-20241022,0,3625,227,7,6,3,2,1,4,5
4a3d0c39-b644-40f2-838a-ba3657f5275b,2025-04-02 09:42:47.452448+00:00,anthropic,claude-3-5-haiku-20241022,0,3412,110,7,6,5,1,2,4,3
84352a0d-6c36-4b52-8eef-054133b45bec,2025-04-02 09:42:52.861585+00:00,anthropic,claude-3-5-haiku-20241022,0,3625,225,6,7,4,2,3,5,1
2ffd7822-8a85-43b0-a3ed-2a8bbfc5570b,2025-04-02 09:42:59.620505+00:00,anthropic,claude-3-5-haiku-20241022,0,3625,223,7,6,4,2,1,5,3
dde835ef-f467-43a1-8593-d80f4c340cec,2025-04-02 09:43:05.158031+00:00,anthropic,claude-3-5-haiku-20241022,0,3412,109,4,7,2,1,3,6,5
bc0eb500-8e04-4e9d-8601-79e9acae0394,2025-04-02 09:43:11.560231+00:00,anthropic,claude-3-5-haiku-20241022,0,3412,109,4,7,1,6,5,2,3
f99a4fa9-2ab2-4a5c-956d-2bbdbee67fc8,2025-04-02 09:43:16.916704+00:00,anthropic,claude-3-5-haiku-20241022,0,3625,223,6,7,5,2,4,3,1
5af67a28-3247-4e81-8b0f-5a1a223263a8,2025-04-02 09:43:22.386193+00:00,anthropic,claude-3-5-haiku-20241022,0,3412,105,7,4,6,1,2,3,5
ef897513-cedb-44a2-97d8-d9a2f99c3284,2025-04-02 09:43:27.997196+00:00,anthropic,claude-3-5-haiku-20241022,0,3625,225,6,7,3,2,4,5,1
335f403b-0ec9-46a9-bb08-75d41d8fc481,2025-04-02 09:43:34.204232+00:00,anthropic,claude-3-5-haiku-20241022,0,3412,106,7,3,2,1,4,5,6
a8b980a0-df2e-4a6e-99b4-770f1d54b02d,2025-04-02 10:26:13.065368+00:00,anthropic,claude-3-5-haiku-20241022,0,3412,104,7,5,4,2,1,3,6
