cuid,created_at,provider,model,temperature,input_tokens,output_tokens,P1. Leave the policy settings as they are.,P2. Policies that emphasise economic growth over climate change adaptation or mitigation.,P3. Policies that involve a moderate cut in CO2 emissions (at least 25% in over the next 10 years).,P4. Policies that involve a dramatic cut back in CO2 emissions (at least 50% in the next 10 years).,P5. Adaptation policies and expenditure. Planning controls and emergency response programs.,"P6. Adaptation policies that target individual, small business or community-based actions (e.g., support the installation of alternative energy generators, insulation, water use efficiency)",P7. Preparing for climate risk through the development of new approaches and technologies that enhance resilience to the impacts of climate variability or change.
f4a2eefa-3e74-48f7-934b-d783a705c764,2025-03-26 23:05:22.089747+00:00,deepseek,deepseek-reasoner,0,3229,3056,6,7,1,3,5,4,2
f13dc75f-4b2f-4613-ab2e-2d32e54d8e70,2025-03-26 23:07:15.885524+00:00,deepseek,deepseek-reasoner,0,3229,2271,7,6,4,1,2,5,3
10d57ed9-88aa-44e5-8345-1dfea77516ba,2025-03-26 23:08:41.717513+00:00,deepseek,deepseek-reasoner,0,3229,2112,5,7,4,2,1,6,3
5d852779-a83a-42f9-a9bd-2204f9132b0e,2025-03-26 23:10:04.028701+00:00,deepseek,deepseek-reasoner,0,3229,2309,3,6,4,7,2,5,1
18e45fbf-63f8-4ac2-81a0-4661fc67486f,2025-03-26 23:11:31.663368+00:00,deepseek,deepseek-reasoner,0,3229,3253,7,6,5,1,4,3,2
178cdce5-1b85-419e-952a-69dfcc7106dd,2025-03-26 23:13:32.095565+00:00,deepseek,deepseek-reasoner,0,3229,5261,3,4,6,5,2,7,1
37896794-348f-441e-9ef3-7a8587fd2276,2025-03-26 23:16:39.869652+00:00,deepseek,deepseek-reasoner,0,3229,2686,6,7,2,5,1,4,3
eb13085c-dc0d-4046-b20b-5486648879ca,2025-03-26 23:18:23.580865+00:00,deepseek,deepseek-reasoner,0,3229,3902,7,6,5,4,2,1,3
b5f2be28-a5e2-4014-86aa-7a4a4944966c,2025-03-26 23:20:44.999966+00:00,deepseek,deepseek-reasoner,0,3229,4165,7,4,2,6,1,5,3
398bbd95-f2c6-4864-b4ca-2281fe33ebce,2025-03-26 23:23:14.180986+00:00,deepseek,deepseek-reasoner,0,3229,2729,3,5,7,2,4,1,6
f4d3da32-49da-4d9a-ba13-9ce03cf100e8,2025-03-26 23:24:58.539121+00:00,deepseek,deepseek-reasoner,0,3229,3071,7,6,5,3,1,4,2
