cuid,created_at,provider,model,temperature,input_tokens,output_tokens,P1. Wind,P2. Biomass,P3. Coal with CO2 Burial,P4. Hydroelectric,P5. Natural Gas,P6. Geothermal Energy,P7. Solar Energy,P8. Nuclear Energy,P9. Coal
46e2297f-6f33-440f-8ba7-723e3ed7312c,2025-03-25 21:33:31.759200+00:00,cohere,command-r-08-2024,0,5535.0,335.0,8,6,2,3,4,5,7,1,9
99412a23-6e0a-4dee-b1d2-d5c7162f29fa,2025-03-25 21:33:38.861465+00:00,cohere,command-r-08-2024,0,5543.0,339.0,9,1,6,4,3,8,5,2,7
9a6c891a-e067-44f3-811c-fb08f0509ea3,2025-03-25 21:33:46.660993+00:00,cohere,command-r-08-2024,0,5531.0,326.0,4,9,7,5,3,6,1,8,2
51f181be-7e4f-428b-a0fb-474d5dfc4710,2025-03-25 21:33:54.446496+00:00,cohere,command-r-08-2024,0,5577.0,355.0,3,6,2,8,1,5,7,4,9
9632ac54-294e-45e0-90b9-b3d4dd0493c5,2025-03-25 21:34:03.151900+00:00,cohere,command-r-08-2024,0,5601.0,367.0,5,4,1,8,7,2,3,6,9
15abd9b2-d311-42eb-9e9f-ee92724fb671,2025-03-27 10:41:20.197022+00:00,cohere,command-r-08-2024,0,5538.0,329.0,1,7,6,9,2,3,8,5,4
95a238e4-fa69-432e-a12f-84c02ae09969,2025-03-27 10:41:28.048299+00:00,cohere,command-r-08-2024,0,5571.0,339.0,6,1,5,8,2,3,7,4,9
5ac5c8aa-2785-4e31-887c-14df85052a41,2025-03-27 10:41:35.865046+00:00,cohere,command-r-08-2024,0,5549.0,333.0,2,5,3,6,8,4,1,7,9
36afab8c-6f21-4757-946d-8afdde6f2266,2025-03-27 10:41:44.980393+00:00,cohere,command-r-08-2024,0,5573.0,353.0,7,8,6,2,5,1,9,4,3
5cf34e98-d2ec-40e4-9409-9add5fab105f,2025-03-27 10:42:02.575086+00:00,cohere,command-r-08-2024,0,5589.0,348.0,1,4,3,9,5,2,6,7,8
f4600c13-5632-415c-a5f1-9a8586e74094,2025-03-27 10:42:14.159506+00:00,cohere,command-r-08-2024,0,5583.0,356.0,5,7,4,8,6,2,1,3,9
e0ec478f-ced0-4492-a08d-10de00de311f,2025-03-27 10:42:26.401383+00:00,cohere,command-r-08-2024,0,5613.0,376.0,4,6,1,8,3,5,9,7,2
b7c9b2dc-aff5-4fde-b855-747a11347177,2025-03-27 10:42:38.228109+00:00,cohere,command-r-08-2024,0,5591.0,360.0,8,7,6,3,4,2,5,9,1
2a577089-bd08-45a7-8dd8-4cff5258f169,2025-03-27 10:42:46.937612+00:00,cohere,command-r-08-2024,0,5579.0,355.0,2,9,6,4,1,5,3,8,7
c3bbe80a-dd5b-43d7-bcf2-705d2c300715,2025-03-27 10:42:55.437419+00:00,cohere,command-r-08-2024,0,5584.0,357.0,5,8,1,3,6,9,7,4,2
d5c4a61f-6f6c-4b8d-8c9f-b2730ce82991,2025-03-27 11:07:16.391368+00:00,cohere,command-r-08-2024,0,5538.0,329.0,1,7,6,9,2,3,8,5,4
1240e3fd-767c-4a30-a0bb-f43eda6e0f54,2025-03-27 11:07:23.862438+00:00,cohere,command-r-08-2024,0,5567.0,338.0,4,1,3,8,7,5,2,9,6
574252bd-e4f9-43cc-8047-f4b01666d886,2025-03-27 11:07:31.250804+00:00,cohere,command-r-08-2024,0,5549.0,336.0,8,9,2,6,3,7,1,4,5
7f72324e-510d-40a2-8b54-b2cecfe0125e,2025-03-27 11:07:39.932463+00:00,cohere,command-r-08-2024,0,5573.0,350.0,7,8,6,2,5,1,9,4,3
7b133bc1-15ef-4856-a0b4-5d5a045e0efd,2025-03-27 11:07:47.782417+00:00,cohere,command-r-08-2024,0,5581.0,360.0,4,3,6,1,2,5,7,9,8
4434df67-2849-4b61-acb5-719db513474d,2025-03-27 11:07:56.532806+00:00,cohere,command-r-08-2024,0,5583.0,363.0,5,7,4,8,6,2,1,3,9
c040e7c7-8f3e-4b07-8d40-8801e75f00a5,2025-03-27 11:08:04.618136+00:00,cohere,command-r-08-2024,0,5613.0,374.0,4,6,1,8,3,5,9,7,2
f1e7444f-2626-499b-a548-7778382a2bac,2025-03-27 11:08:15.059018+00:00,cohere,command-r-08-2024,0,5593.0,364.0,1,6,7,2,4,3,5,9,8
f154a3af-f4af-458f-8979-8822e358aa61,2025-03-27 11:08:28.775503+00:00,cohere,command-r-08-2024,0,5579.0,356.0,2,4,6,9,7,5,1,8,3
288515a9-a8da-4f84-b9a3-8305de4939dd,2025-03-27 11:09:48.137130+00:00,cohere,command-r-08-2024,0,5580.0,353.0,5,8,1,2,9,6,7,4,3
