cuid,created_at,provider,model,temperature,input_tokens,output_tokens,"C1. Public funds should pay for biobanks, instead of private companies.",C2. The community that provides samples for research should receive improved medical services in return.,C3. People should be paid for providing their samples to a biobank.,C4. Information about people's genes and the traits they inherit from their parents is more private than their medical records.,C5. The confidentiality of personal medical information is critical in any circumstance where research is being conducted.,C6. High-priced genetic research is diverting funds that could be used to promote public health in other ways.,C7. Race is a useful topic for genetic studies,C8. Collecting samples from people in an ethnic or cultural group is acceptable only if the whole group has agreed to participate.,C9. Religious groups need to be asked for their views about biobanks and genetic research.,C10. Genetic studies will lead to the discrimination of people living with genetic conditions or disabilities.,C11. Genetic studies of race on ethnic or cultural groups will lead to the discrimination of those groups.,C12. The priorities for health should be to reduce inequalities and the burden of disease.,C13. Biobanks are valuable even if they only advance science (e.g. provide new information about diseases) and do not lead to treatments or cures.,"C14. It is always acceptable to do research on samples that identify me, without my prior permission.",C15. There is no point asking the public for their views on the ethical issues in science and technology.,C16. Genetic research will improve our lives.,C17. Deciding how to regulate biobanks should be left to the government.,C18. There is no risk to the people who provide samples and information to biobanks.,C19. Policy makers need to consider whether WA should not have biobanks.,C20. My sample should never be permanently anonymized since I should be contacted about important research results,C21. Researchers and institutions (e.g. hospitals and universities) should be allowed to use samples for research but they should not own them.,C22. I should be asked for my permission every time researchers want to use my samples for research,C23. There must be special consideration of the views of Aboriginal people towards healthcare and genetic research.,C24. Improved health is more likely to come from educating people about their diet and lifestyle than from biobanks.,C25. People with a [chronic disease or] genetic condition in their family have a responsibility to be involved in genetic research.,C26. People should always be able to withdraw their sample from research at any time.,C27. I should have property rights to my tissues before and after they leave my body,C28. People who provide samples for research should get special access to the treatments that result from this research.,C29. Permission from the indigenous community must be sought if samples are collected from indigenous peoples.,C30. People who provide samples should be active in the set up and ongoing management of biobanks.,C31. Biobanks will only lead to high profits and expensive treatments that most people can't afford.,"C32. I do not mind if researchers have access to my samples, when there is no way I can be identified.","C33. I trust independent research ethics committees, which are not connected to the biobank in anyway, to decide whether research is ethical and approve who gets access to my samples.",C34. I trust researchers to make sure only approved people get access to my samples,C35. We should all provide samples to biobanks because it will benefit everyone.,C36. I do not mind if my sample is connected to my name and medical information.,C37. The fact that we cannot predict what biobanks will be used for in the future bothers me.,C38. Profits from biobanking should be shared in some way with the community who provided the samples.,"C39. Biobanks need to be monitored and reviewed by external, independent people to prevent the misuse of data and samples.","C40. The biobank owner should be able to sell any information they have about my genes, if they want to.","C41. I don't mind if my samples are connected to my medical records without my prior permission, so long as researchers don't get access to any data that identifies me.",C42. I trust biobanks with managers who are independent of researchers to make sure only approved people get access to my samples,C43. It's OK if data that identifies me is stored in a separate database and replaced in the biobank by a unique non-identifying code.,C44. Commercial companies should keep all the profits they make from biobanking because they take the financial risks and put up the money to develop new drugs and treatments.,"C45. Commercial companies should get access to biobanks, otherwise new drugs and treatments will not be developed.",C46. It is acceptable for samples and information that doesn't identify me to be sent to researchers overseas.,C47. People should be told if commercial companies could get access to their samples and information.,C48. The public will be more protected if biobanks are government-funded not privately funded.,C49. Biobanks are valuable because they promise huge benefits for our economy.
f0f0727b-5cab-49c7-8764-d5a6f6a6a7f5,2025-04-02 14:52:41.662543+00:00,meta,llama3.3:70b,0,4973,287,8,7,4,9,11,5,4,10,9,8,8,9,8,2,2,9,6,2,3,6,8,8,10,6,5,10,5,5,10,7,5,9,9,7,7,3,6,8,11,1,6,8,8,2,6,7,9,7,4
c8612386-08c3-429a-9ac5-176df363ba82,2025-04-02 14:53:05.277886+00:00,meta,llama3.3:70b,0,4973,287,7,9,5,10,11,8,5,10,8,9,10,10,7,1,2,11,7,2,4,9,9,9,10,8,8,11,6,8,10,8,7,9,9,6,9,3,7,8,11,2,8,8,8,4,8,6,11,9,6
5163de47-3fc6-41f5-9702-7e1aaa7dcd27,2025-04-02 14:53:13.516631+00:00,meta,llama3.3:70b,0,4973,287,8,9,5,9,11,8,3,7,7,8,9,9,7,2,2,10,7,3,5,9,8,9,9,4,9,10,6,7,10,6,6,8,9,6,7,4,8,8,10,1,5,8,8,3,5,6,10,8,4
4c7ec82e-d12d-4e4e-881d-f496c22c93cf,2025-04-02 14:53:30.171035+00:00,meta,llama3.3:70b,0,4973,287,8,9,6,8,11,8,5,10,8,9,9,10,10,1,2,10,9,2,5,8,9,11,11,7,7,10,6,7,11,9,6,8,11,8,9,3,6,9,11,2,4,10,7,3,8,7,11,8,6
34c3d230-c2a5-4426-a88c-bd7e3e5db8eb,2025-04-02 14:54:08.635036+00:00,meta,llama3.3:70b,0,4973,287,9,7,5,8,10,6,6,9,9,7,8,8,8,1,2,9,8,3,4,9,8,9,10,8,8,9,8,7,10,7,6,8,9,6,5,4,7,8,10,2,6,8,8,3,7,6,9,8,5
bc630875-a02a-4c92-833c-3d58e9f6573d,2025-04-02 14:54:20.100845+00:00,meta,llama3.3:70b,0,4970,287,7,8,3,9,11,6,5,7,10,7,8,9,10,2,2,9,8,2,2,6,8,9,10,5,7,10,4,5,10,8,4,8,9,8,7,3,6,9,10,1,3,8,7,4,8,6,9,9,5
a794e3ca-66d9-4b79-bfc8-433c3238d14d,2025-04-02 14:54:32.316045+00:00,meta,llama3.3:70b,0,4970,289,9,7,5,8,11,6,4,9,8,8,7,9,8,1,2,8,7,3,4,8,9,9,9,5,7,10,5,7,10,9,6,8,9,7,7,5,6,8,10,2,6,8,7,3,8,6,10,9,6
61678b88-11f2-434c-ba15-4859f0a46dcc,2025-04-02 14:54:45.226987+00:00,meta,llama3.3:70b,0,4970,289,5,8,3,8,10,5,2,8,6,7,8,10,6,1,2,9,6,1,3,8,5,9,9,5,7,9,6,4,10,6,3,5,7,4,7,2,6,8,9,1,4,7,6,2,8,5,8,7,4
ae71a99a-3571-498d-870d-f12027313983,2025-04-02 14:54:57.077495+00:00,meta,llama3.3:70b,0,4973,288,8,8,5,10,11,5,7,9,9,8,9,9,6,1,2,7,9,2,3,8,9,10,11,7,9,10,8,5,11,8,4,9,9,7,7,2,7,8,10,1,6,9,7,3,6,6,10,8,5
3bbc36b1-1afd-4db8-a82a-4c3b4936e94c,2025-04-02 14:55:12.993629+00:00,meta,llama3.3:70b,0,4973,289,6,5,5,8,10,6,4,8,7,7,8,9,10,1,2,9,8,2,3,6,7,8,9,9,7,9,6,8,10,7,4,8,7,7,9,3,6,8,10,2,4,8,8,3,6,8,9,6,5
033808f2-b06a-4d7d-a8d1-54e15c1506a0,2025-04-02 14:55:24.201852+00:00,meta,llama3.3:70b,0,4973,287,8,8,6,9,10,6,3,9,9,6,7,9,9,2,2,9,6,3,4,8,8,9,10,8,7,10,6,7,10,9,4,8,9,8,8,3,8,9,10,2,5,9,8,4,6,7,10,8,7
90a61039-cce2-4752-93ed-4fa7bfdc586a,2025-04-02 14:55:39.813347+00:00,meta,llama3.3:70b,0,4970,287,7,6,5,8,10,5,4,8,6,8,8,8,8,1,2,9,7,3,4,7,8,10,9,5,6,9,7,6,9,7,5,6,9,7,8,3,6,7,10,1,8,8,5,2,6,5,9,7,4
d95d5287-a282-49ab-958a-00d7299a9f45,2025-04-02 14:55:54.489982+00:00,meta,llama3.3:70b,0,4973,288,8,9,5,9,11,6,4,8,9,8,8,9,8,1,2,8,6,2,3,8,8,9,10,7,7,10,6,7,10,9,5,8,9,8,8,3,6,9,10,2,5,9,7,3,7,7,9,8,8
e4e0a428-2c65-4a60-af6f-8dceb0f93475,2025-04-02 14:56:08.018240+00:00,meta,llama3.3:70b,0,4973,289,7,7,4,10,11,6,5,9,9,8,8,9,9,2,3,8,8,3,4,9,8,10,10,5,8,10,8,6,10,8,6,8,10,8,9,5,7,9,11,2,6,9,8,4,7,6,11,6,5
f5a15c8d-f9ed-4342-9599-01ae71971ec8,2025-04-02 14:56:26.650477+00:00,meta,llama3.3:70b,0,4973,289,8,8,5,8,10,6,5,8,8,5,6,9,8,2,2,9,8,3,3,8,9,9,9,6,7,9,6,7,9,9,4,8,9,7,7,4,5,8,10,3,6,9,6,4,6,7,10,7,5
e95aaafa-f6d9-4dd1-8c08-937bebdc0842,2025-04-02 14:56:37.797300+00:00,meta,llama3.3:70b,0,4973,288,8,7,4,10,11,7,5,8,8,8,9,9,8,2,2,9,8,2,3,9,7,10,10,6,7,10,6,6,11,8,7,7,9,8,7,4,8,9,11,3,5,9,8,4,5,6,10,7,6
df4f6fc5-0069-419d-93cc-cf773aa634b9,2025-04-02 14:56:48.314048+00:00,meta,llama3.3:70b,0,4973,289,8,7,5,9,10,6,4,9,8,6,7,9,9,2,3,8,7,4,5,9,7,9,9,8,7,9,8,8,10,9,6,8,8,7,6,3,6,8,10,2,5,8,7,3,6,7,9,7,5
2764c30b-5430-41c1-937e-d937a467732b,2025-04-02 14:56:59.077467+00:00,meta,llama3.3:70b,0,4973,287,8,8,5,9,10,6,4,10,9,5,8,9,7,1,2,9,7,2,4,7,9,10,11,8,8,10,6,8,11,7,4,8,9,5,6,3,5,9,10,1,6,9,8,3,6,6,10,6,5
81c6b61d-2454-4e87-b7be-dd9c417240af,2025-04-02 14:57:10.975768+00:00,meta,llama3.3:70b,0,4973,287,8,7,5,8,11,8,4,9,9,6,6,10,9,1,2,8,7,2,3,8,7,9,9,9,7,10,5,8,11,8,5,8,9,6,6,2,8,9,10,1,3,9,7,2,6,6,9,7,5
15c8e8ed-43de-42b8-8340-1e93401d1f33,2025-04-02 16:53:34.893075+00:00,meta,llama3.3:70b,0,4973,289,7,8,4,10,11,7,4,10,10,8,9,9,9,2,2,9,6,3,5,8,8,10,11,6,7,11,5,6,11,8,5,9,9,8,7,4,8,9,11,1,6,9,7,3,5,9,11,8,6
349b0c9d-e9a4-41d3-8f6a-4899be847c11,2025-04-02 16:53:43.252743+00:00,meta,llama3.3:70b,0,4973,287,6,8,3,10,10,6,4,6,8,9,8,8,9,1,2,9,7,2,3,8,7,9,9,7,8,10,6,5,10,7,4,8,9,6,6,3,5,7,10,2,4,8,7,3,5,5,9,5,2
