cuid,created_at,provider,model,temperature,input_tokens,output_tokens,"C1. Public funds should pay for biobanks, instead of private companies.",C2. The community that provides samples for research should receive improved medical services in return.,C3. People should be paid for providing their samples to a biobank.,C4. Information about people's genes and the traits they inherit from their parents is more private than their medical records.,C5. The confidentiality of personal medical information is critical in any circumstance where research is being conducted.,C6. High-priced genetic research is diverting funds that could be used to promote public health in other ways.,C7. Race is a useful topic for genetic studies,C8. Collecting samples from people in an ethnic or cultural group is acceptable only if the whole group has agreed to participate.,C9. Religious groups need to be asked for their views about biobanks and genetic research.,C10. Genetic studies will lead to the discrimination of people living with genetic conditions or disabilities.,C11. Genetic studies of race on ethnic or cultural groups will lead to the discrimination of those groups.,C12. The priorities for health should be to reduce inequalities and the burden of disease.,C13. Biobanks are valuable even if they only advance science (e.g. provide new information about diseases) and do not lead to treatments or cures.,"C14. It is always acceptable to do research on samples that identify me, without my prior permission.",C15. There is no point asking the public for their views on the ethical issues in science and technology.,C16. Genetic research will improve our lives.,C17. Deciding how to regulate biobanks should be left to the government.,C18. There is no risk to the people who provide samples and information to biobanks.,C19. Policy makers need to consider whether WA should not have biobanks.,C20. My sample should never be permanently anonymized since I should be contacted about important research results,C21. Researchers and institutions (e.g. hospitals and universities) should be allowed to use samples for research but they should not own them.,C22. I should be asked for my permission every time researchers want to use my samples for research,C23. There must be special consideration of the views of Aboriginal people towards healthcare and genetic research.,C24. Improved health is more likely to come from educating people about their diet and lifestyle than from biobanks.,C25. People with a [chronic disease or] genetic condition in their family have a responsibility to be involved in genetic research.,C26. People should always be able to withdraw their sample from research at any time.,C27. I should have property rights to my tissues before and after they leave my body,C28. People who provide samples for research should get special access to the treatments that result from this research.,C29. Permission from the indigenous community must be sought if samples are collected from indigenous peoples.,C30. People who provide samples should be active in the set up and ongoing management of biobanks.,C31. Biobanks will only lead to high profits and expensive treatments that most people can't afford.,"C32. I do not mind if researchers have access to my samples, when there is no way I can be identified.","C33. I trust independent research ethics committees, which are not connected to the biobank in anyway, to decide whether research is ethical and approve who gets access to my samples.",C34. I trust researchers to make sure only approved people get access to my samples,C35. We should all provide samples to biobanks because it will benefit everyone.,C36. I do not mind if my sample is connected to my name and medical information.,C37. The fact that we cannot predict what biobanks will be used for in the future bothers me.,C38. Profits from biobanking should be shared in some way with the community who provided the samples.,"C39. Biobanks need to be monitored and reviewed by external, independent people to prevent the misuse of data and samples.","C40. The biobank owner should be able to sell any information they have about my genes, if they want to.","C41. I don't mind if my samples are connected to my medical records without my prior permission, so long as researchers don't get access to any data that identifies me.",C42. I trust biobanks with managers who are independent of researchers to make sure only approved people get access to my samples,C43. It's OK if data that identifies me is stored in a separate database and replaced in the biobank by a unique non-identifying code.,C44. Commercial companies should keep all the profits they make from biobanking because they take the financial risks and put up the money to develop new drugs and treatments.,"C45. Commercial companies should get access to biobanks, otherwise new drugs and treatments will not be developed.",C46. It is acceptable for samples and information that doesn't identify me to be sent to researchers overseas.,C47. People should be told if commercial companies could get access to their samples and information.,C48. The public will be more protected if biobanks are government-funded not privately funded.,C49. Biobanks are valuable because they promise huge benefits for our economy.
279f9dfb-0dea-42be-9228-17c14ddf153c,2025-03-27 19:50:29.027955+00:00,qwen,qwen-turbo,0,5124,338,6,9,5,11,10,4,7,7,8,4,4,9,9,2,2,9,7,3,6,4,9,11,9,3,7,10,8,5,8,7,3,7,10,8,8,2,5,8,10,2,3,9,7,3,6,7,8,6,7
6a36ccb2-7a39-48f2-b6eb-d427d3429c19,2025-03-27 19:50:34.871545+00:00,qwen,qwen-turbo,0,5131,337,6,7,4,11,11,4,4,5,9,4,4,6,8,2,1,8,8,2,5,9,8,9,10,2,9,11,10,5,10,10,3,7,9,7,7,3,4,9,10,2,3,7,7,3,5,8,8,6,5
38de0b0a-4311-479c-8313-644bc34c020f,2025-03-27 19:50:40.558500+00:00,qwen,qwen-turbo,0,5153,356,9,7,8,11,11,4,3,11,11,10,10,11,10,1,2,10,8,2,6,11,10,11,11,3,6,11,10,4,11,8,2,7,10,5,5,3,6,7,11,1,4,9,5,2,4,7,11,9,3
0d6018e0-1eac-4f45-a984-2f97f44d4877,2025-03-27 19:50:46.381743+00:00,qwen,qwen-turbo,0,5123,340,8,7,5,11,11,4,5,9,9,4,3,6,7,1,2,8,7,3,5,3,7,8,10,4,8,9,5,5,10,9,4,4,8,7,5,2,4,8,9,1,2,7,3,3,6,7,6,6,6
92f592eb-863a-4809-8772-8067d0929b55,2025-03-27 19:50:52.590739+00:00,qwen,qwen-turbo,0,5129,340,8,8,5,2,11,4,3,7,7,8,8,11,9,2,2,10,6,3,5,3,9,4,10,3,8,10,5,5,10,7,4,7,9,9,6,7,4,6,10,2,6,8,5,3,6,7,8,7,5
62f8beec-2190-4d58-aff8-e6f2d1e81bf9,2025-03-27 19:50:58.221095+00:00,qwen,qwen-turbo,0,5133,339,10,8,4,11,11,4,3,10,9,5,5,9,8,2,2,8,10,3,4,2,8,10,9,3,7,10,11,5,10,7,3,7,9,7,6,5,4,7,9,2,4,8,6,3,6,8,8,9,7
422e6e84-3b59-4094-b112-24585643ff7d,2025-03-27 19:51:04.018640+00:00,qwen,qwen-turbo,0,5121,337,9,6,3,10,10,5,4,4,8,5,5,9,7,2,2,9,8,3,3,4,7,10,8,5,6,9,8,4,8,6,4,7,9,8,7,3,5,6,9,2,4,8,9,3,7,7,8,7,6
a8d887ad-acea-4fde-a9fa-bd01d22ad601,2025-03-27 19:51:09.696255+00:00,qwen,qwen-turbo,0,5131,342,7,7,3,11,11,4,5,6,8,3,3,8,8,2,2,9,2,3,5,9,8,10,10,5,7,10,9,6,10,9,3,7,8,9,4,3,4,6,11,2,4,7,3,4,5,5,10,7,4
35fce98b-b9f6-4fe1-bb54-daa017c6432c,2025-03-27 19:51:15.539061+00:00,qwen,qwen-turbo,0,5118,342,8,6,3,10,10,4,7,6,7,4,4,6,8,1,2,9,6,2,4,3,8,9,8,3,7,7,10,5,9,8,3,8,9,8,5,3,4,7,9,2,3,8,6,3,6,7,8,9,7
db7123dc-9815-4d0f-a413-52d2bc9242ea,2025-03-27 19:51:21.438953+00:00,qwen,qwen-turbo,0,5123,336,8,7,5,9,10,4,4,6,8,3,3,7,8,2,1,8,9,2,3,2,8,10,9,4,5,10,8,5,8,7,3,5,9,8,6,3,6,7,10,2,3,8,4,3,6,7,9,9,6
3eb018df-5e63-4da0-9c24-c44f88d6c3a9,2025-03-27 19:51:27.302086+00:00,qwen,qwen-turbo,0,5118,335,8,7,4,10,11,6,4,6,7,5,5,8,8,2,3,9,7,3,5,4,9,4,8,4,8,9,10,5,9,7,6,6,8,8,7,5,5,8,9,2,6,9,6,3,7,7,9,8,5
529c076d-646d-447e-a873-d965662d5446,2025-03-27 19:51:33.554310+00:00,qwen,qwen-turbo,0,5149,361,8,10,3,10,11,7,5,4,11,6,6,7,9,1,2,10,11,2,3,2,10,10,11,5,8,11,10,5,11,9,5,6,11,8,4,3,4,10,11,1,3,10,7,2,9,7,10,8,8
162659a0-0311-446d-b66b-5c609a0f6f54,2025-03-27 19:51:39.543164+00:00,qwen,qwen-turbo,0,5125,339,7,7,5,11,11,6,3,4,9,4,4,10,8,2,3,9,7,3,4,5,9,9,9,6,8,9,7,5,8,8,3,5,8,7,5,4,4,8,10,2,5,7,6,3,7,6,10,6,8
92c44e22-96f5-4b4e-be91-e8f52383b557,2025-03-27 19:51:45.327468+00:00,qwen,qwen-turbo,0,5127,340,9,7,2,10,10,3,2,9,7,2,2,10,8,1,1,9,5,2,6,2,8,9,9,3,8,8,9,3,9,7,2,4,10,6,7,2,4,7,10,1,4,6,5,1,2,6,10,8,3
72c42ea9-7c0c-44de-8c26-f552f2523553,2025-03-27 19:51:51.468816+00:00,qwen,qwen-turbo,0,5125,341,7,8,5,9,10,4,6,9,8,5,5,7,8,2,2,8,7,2,4,10,9,10,9,3,7,10,9,6,9,7,4,6,9,8,4,3,5,8,10,2,5,7,6,3,6,7,8,8,5
c9c23836-5027-413f-aa2b-b53ffc18bcf7,2025-03-27 19:51:57.204669+00:00,qwen,qwen-turbo,0,5127,341,8,7,3,10,11,5,4,3,8,2,1,8,8,1,2,9,8,3,6,2,10,11,7,4,9,10,10,5,7,6,3,5,9,5,5,4,4,7,9,2,3,6,5,2,6,7,7,7,4
037feac3-d82e-4c01-91a5-a71fe816699d,2025-03-27 19:52:03.349620+00:00,qwen,qwen-turbo,0,5121,335,5,7,4,10,10,5,3,8,8,5,5,7,9,2,2,8,6,3,4,3,9,9,9,5,6,9,7,7,10,8,4,8,8,7,7,3,4,8,9,2,6,7,6,3,5,6,7,6,6
e95f91a4-e4ce-4e3c-bf93-70d67363d75a,2025-03-27 19:52:08.997465+00:00,qwen,qwen-turbo,0,5119,335,8,7,5,9,11,6,3,4,8,8,8,6,8,2,2,8,7,2,2,6,7,7,9,4,5,9,8,4,9,6,4,5,8,6,3,4,5,7,9,2,4,6,5,3,7,5,7,10,3
547aba2c-13b6-4a37-8f1e-738fee5b031e,2025-03-27 19:52:21.908337+00:00,qwen,qwen-turbo,0,5151,348,8,10,11,11,11,5,3,11,11,4,3,6,10,2,3,9,5,2,3,4,11,11,11,5,9,11,10,7,11,10,2,6,11,7,8,3,5,10,11,2,4,7,6,3,8,7,11,7,9
6769d578-d86c-4db1-a552-807571e22663,2025-03-27 19:52:27.722984+00:00,qwen,qwen-turbo,0,5131,345,9,7,4,10,11,5,3,8,7,4,4,3,8,2,2,8,7,2,5,10,8,10,8,3,9,9,8,5,8,9,3,5,10,6,3,4,4,7,11,2,3,10,6,2,6,7,10,9,5
