cuid,created_at,provider,model,temperature,input_tokens,output_tokens,C1. Democracy is a term which has lost much of its original meaning.,C2. There's a dollar democracy that runs through our supposed democracy.,C3. We are a democratic country.,"C4. The fundamental dynamic of Australian society is that it is one of evolution, not revolution.",C5. We live in a great democracy.,C6. Our political system's strength is that it can change to meet changing circumstances.,C7. The last thing we need is a Canberra 'Big Brother' telling us what we should read and hear.,"C8. If you want your vote to count for anything, then you need to not vote in ignorance, you need to know something about what you're being offered.",C9. In Australia the rich have virtually unlimited access to the legal system and the capacity to use it to achieve their own ends.,"C10. You don't have to wait three years to say 'I'm not happy with the job you did.' You can apply pressure, and enough people writing to the local member can turn the situation around.",C11. I don't think we have a lot of input into legislation and a lot of things that are important.,C12. Sometimes I get a bit worried that there's a lot of small minority groups that tend to get a lot of the say,C13. I don't know too much about democracy. I feel ridiculous voting.,C14. I don't want to be in a place where only a minority's viewpoint gets the right to say what's going to happen.,"C15. The true believers are about decency in life, about a capacity to debate the issues and to receive different views.","C16. We as individuals have a right, that's what democracy means to me","C17. Republicanism is a smokescreen for democratic treachery, incompetence and lunacy.",C18. Our government is attempting to mould our society to the needs of a profit-oriented market,C19. I'm always cynical about government processes.,"C20. Governments can talk a great game about 'democracy'. They fall down, in practice, because they cannot accept any sharing of the power to influence decisions with those who might have different motives and ideas.",C21. I don't think there's anything wrong with people voting for their self-interest.,C22. The true function of government is to maintain peace and justice. This does not include interfering in private transactions of its electors.,"C23. If Australia is to recover from the horrible mess we are in at present, we will need leaders of high principles, who will govern with honesty, justice, and righteousness, fearlessly putting into practice the principles of the Bible.","C24. Our community and nation should invoke a spirit that you are important, that you do have a way of influencing things.","C25. Until women are equally represented in Australian parliaments, we will not have a genuine representative democracy.",C26. I suppose we do have an upper class and a lower class.,C27. The only time we are all equal is when we vote in the ballot box.,"C28. A lot of people may be politically ignorant, but they believe what they see and hear on television, and that makes them vote the way they do. They have been brainwashed by the clever advertising people.","C29. Free markets work because individual people, cooperating peacefully and voluntarily through markets, can achieve much that politicians and bureaucrats cannot achieve using compulsion and direction.",C30. Low female participation rates compound the domination of the public realm by males.,C31. Concluding that some races/cultures are better than others must be avoided.,C32. People get the government they deserve,C33. There is no real difference in ideological terms between the major parties and preference distributions are problematic.,"C34. Too few people have a lot of sway in the system.  Corporate lobbyists, vested interests, pork barrelling and contributions to political parties are all problematic.","C35. The political system is remote and closed and the connection with elected representatives is difficult, they are often faceless.",C36. The party system is the main obstruction to accountable politics.,C37. People are quite capable of processing and thinking about the vast majority of issues facing our society but as long as we are subjected to 'news lite' the level of political debate will remain facile. ,"C38. It would be a great thing if voters could vote on specific issues, not only on a whole party program at election time.",C39. In the Senate there should be elected representatives who are not from the major parties but from smaller interest groups.,"C40. We suffer a Parliamentary Democracy and an archaic and conflict oriented, ""two party system"" where one of two main parties will manipulate us for the next few years. ","C41. The people we elect are loyal not to we dumb bunnies who elected them, but the agenda and dogma of their party. ",C42. Proportional Representation also forces parties to coalesce and moderates out the extreme political views. ,"C43. We should not be afraid of disagreement. Indeed, an important feature of a liberal democracy is respect for conflicting ideas; difference is part of the human condition. ",C44. We should strengthen protections of the free press in order to facilitate a more open and publicly accountable government. ,C45. There is a lot of consultation by govt – but who is listening?  And what power do they have to make changes?,"C46. Democracy means that all policy is exposed to open discussion and debate in a public political space of all citizens before being put to a transparent, accountable vote.","C47. Democracy means we, the people, are responsible for what government does, or fails to do.",C48. Not voting is a form of expression. It's a way of telling parties that no one is offering policies that appeal to you.
64435da9-2735-485c-919f-b98b0e15b5f2,2025-04-02 08:26:07.857875+00:00,anthropic,claude-3-opus-20240229,0,5251,292,6,7,9,7,8,8,4,10,8,9,5,6,3,8,8,8,2,6,5,7,7,4,3,10,8,6,9,6,6,7,10,7,6,8,6,6,8,8,7,5,7,7,10,9,6,10,9,5
b210d0a8-bea8-4449-bdd6-6ec68e5b625e,2025-04-02 11:05:30.904136+00:00,anthropic,claude-3-opus-20240229,0,5251,291,6,6,7,7,6,7,4,9,7,8,7,6,3,5,7,8,2,6,5,7,6,5,3,9,8,6,7,5,6,8,10,5,6,8,7,6,8,7,8,6,7,7,10,9,7,9,9,5
929b69a1-efdc-47d0-93a6-381aa0b0a55c,2025-04-02 11:05:45.526512+00:00,anthropic,claude-3-opus-20240229,0,5251,292,7,7,8,7,7,7,5,10,8,7,7,7,4,7,7,8,2,6,6,8,6,4,3,9,8,7,6,6,6,9,11,5,6,9,8,7,8,8,7,6,8,7,10,9,8,10,9,6
76bd7eea-69e1-4054-b46d-d1b92385edbf,2025-04-02 11:06:00.247552+00:00,anthropic,claude-3-opus-20240229,0,5251,290,6,7,9,7,8,8,3,10,7,9,7,5,1,7,9,9,2,6,5,7,6,4,1,10,9,5,7,4,6,9,11,5,6,8,6,6,10,8,7,5,8,8,11,10,7,10,10,3
2f5e660d-35ad-4252-8001-28c9ef7339ce,2025-04-02 11:06:14.800934+00:00,anthropic,claude-3-opus-20240229,0,5251,293,5,6,10,7,8,8,4,9,6,8,6,6,3,7,8,8,2,6,5,7,7,6,3,9,9,7,9,4,6,9,11,5,6,8,6,5,8,9,7,4,5,8,10,10,7,10,9,6
c3330a14-440e-4a8e-8d41-2ce68adecf4c,2025-04-02 11:06:30.419667+00:00,anthropic,claude-3-opus-20240229,0,5251,290,6,6,8,7,8,7,2,9,6,8,6,5,3,4,8,9,3,6,6,8,6,5,4,9,7,6,9,5,7,7,10,7,6,7,7,6,8,8,7,7,6,8,10,9,7,10,10,5
0cb00cb6-9998-42a5-a8c8-54bb1de1dd97,2025-04-03 08:12:46.988797+00:00,anthropic,claude-3-opus-20240229,0,5251,290,7,6,6,7,5,8,4,10,7,8,7,6,3,6,8,9,3,6,7,6,6,5,2,9,7,6,7,6,8,8,10,6,7,8,7,6,8,8,6,5,7,7,10,10,7,9,9,5
848d2628-60ca-42d2-adc0-88814d635e1d,2025-04-03 08:13:01.533321+00:00,anthropic,claude-3-opus-20240229,0,5251,290,6,7,9,7,8,8,8,10,8,9,5,6,2,8,9,10,2,6,4,8,6,5,3,10,7,6,8,5,6,8,11,7,7,9,7,6,9,8,7,6,7,8,10,10,7,10,10,4
21efe966-b53c-47d1-8488-bb9d4e2d5ce5,2025-04-03 08:13:16.413842+00:00,anthropic,claude-3-opus-20240229,0,5251,289,6,6,8,7,7,7,5,10,7,8,6,4,3,7,9,8,2,6,5,7,6,6,3,9,8,6,7,5,8,9,10,5,6,8,6,6,8,8,7,5,7,8,10,9,7,10,9,4
e40873bc-12fb-48f2-9e02-996e8de10524,2025-04-03 08:13:31.421460+00:00,anthropic,claude-3-opus-20240229,0,5251,289,6,8,7,7,6,7,4,9,7,7,7,5,2,5,9,8,2,6,5,8,5,5,3,9,7,6,4,4,6,8,10,4,6,9,7,6,8,7,6,6,7,7,10,9,7,9,8,3
929b13b9-c371-4e18-8d48-c5e160da75eb,2025-04-03 08:13:46.194772+00:00,anthropic,claude-3-opus-20240229,0,5251,289,6,6,8,7,7,7,4,9,7,8,7,6,4,8,8,8,2,6,5,8,6,5,3,9,8,6,8,5,7,8,10,6,6,8,7,6,7,8,7,5,6,7,10,9,7,9,9,6
77269980-78f0-4381-8858-76027bce8b17,2025-04-03 08:14:02.971410+00:00,anthropic,claude-3-opus-20240229,0,5251,289,7,6,9,7,8,7,4,10,7,8,6,5,3,7,8,7,2,6,5,7,7,4,3,8,8,6,9,6,6,8,10,6,6,8,6,5,8,8,7,5,6,7,10,10,6,9,9,5
1a2d3c80-7d46-4216-a2be-b3b7f0020f01,2025-04-03 08:14:17.346935+00:00,anthropic,claude-3-opus-20240229,0,5251,289,6,7,6,6,6,6,4,9,7,8,7,5,3,7,8,9,3,6,6,8,6,4,3,9,8,6,7,5,5,7,10,4,6,8,6,7,8,8,7,6,7,7,10,9,7,9,9,5
e2e434bb-37b7-493a-973c-f53eb88f9f5f,2025-04-03 08:14:32.522996+00:00,anthropic,claude-3-opus-20240229,0,5251,292,6,7,9,7,8,7,4,10,7,8,7,5,3,4,9,8,2,6,6,8,6,4,2,10,9,6,6,5,6,6,11,5,7,9,7,6,9,7,8,6,7,7,11,10,8,10,9,5
ede926d0-33c7-42c3-b31a-aad347d10d9a,2025-04-03 08:14:49.571837+00:00,anthropic,claude-3-opus-20240229,0,5251,290,6,6,8,7,7,6,3,9,7,8,4,5,3,7,8,9,2,5,3,6,7,4,2,10,7,6,8,4,7,7,10,5,6,7,5,6,7,8,7,4,5,7,10,10,5,10,9,4
d84b1e8d-364e-4c73-8eb1-f875d1826e3b,2025-04-03 08:15:05.154575+00:00,anthropic,claude-3-opus-20240229,0,5251,290,7,6,8,7,7,8,4,9,6,8,7,6,3,9,8,9,2,6,6,7,7,5,3,9,7,8,6,5,7,8,10,5,6,8,7,6,8,8,7,5,6,9,10,10,7,10,9,4
538c5505-8b40-47c2-8640-81534d69bc7e,2025-04-03 08:15:20.155848+00:00,anthropic,claude-3-opus-20240229,0,5251,290,6,6,8,7,8,8,3,10,7,8,6,5,3,3,9,9,2,5,5,8,6,4,2,10,8,6,9,4,7,7,11,5,5,8,7,6,9,9,7,4,7,8,10,10,7,10,9,5
b8a6b262-8088-4106-a57a-53e993a76a83,2025-04-03 08:15:36.873463+00:00,anthropic,claude-3-opus-20240229,0,5251,288,6,8,7,7,6,7,3,10,7,8,7,4,3,6,8,9,2,6,5,6,5,4,1,9,8,7,6,3,6,8,10,6,6,9,7,4,9,9,7,6,7,8,10,10,7,9,8,4
15e06e9b-98b5-4766-9606-b0253b45d4bd,2025-04-03 08:15:51.198230+00:00,anthropic,claude-3-opus-20240229,0,5251,292,8,8,6,7,5,6,3,10,8,7,7,6,3,4,8,7,2,7,7,9,5,4,2,9,6,6,6,6,5,8,10,4,7,9,8,7,8,9,6,8,8,7,10,9,8,10,9,5
fa6ba71c-e2b9-4400-b6b1-fda612c00289,2025-04-03 11:23:57.253926+00:00,anthropic,claude-3-opus-20240229,0,5251,290,6,7,10,7,8,8,4,10,7,8,6,4,3,8,8,9,2,6,6,7,7,5,3,9,8,6,6,6,6,7,10,6,6,7,6,6,8,8,7,5,6,7,10,9,7,9,9,5
