cuid,created_at,provider,model,temperature,input_tokens,output_tokens,"C1. Mitochondrial donation is a treatment more like an organ transplant, which doesn't really change the genetics of person.",C2. It's a slippery slope from genome editing for medical reasons to using it for other reasons.,C3. Parents and guardians have a right to edit the genes of their children before they are born.,C4. Parents want 'designer babies' with certain traits out of vanity.,C5. I'm concerned that genome editing will lead to a reduction in genetic diversity.,C6. I think it would be amazing to have a choice in the way someone behaves.,C7. The idea that genome editing can make perfect people and societies is extremely dangerous.,C8. I think it's okay to use genome editing to change someone's appearance.,C9. I'm concerned that genome editing will be used as a quick techno-fix without actually dealing with real problems.,"C10. My concern is that as we start to tinker with the human genome, we're going to accidentally introduce a whole host of other problems.","C11. If human genome editing is available then it should be available to everyone who needs it, not just those who can afford it.",C12. I'm worried that human genome editing will widen the gap between those who can afford it and those who can't.,C13. If we open the box of genome editing we will not know where to draw the line.,C14. I am concerned that the use of human genome editing will advantage one group over another.,C15. Decisions about the use of genome editing are best left to the experts.,"C16. If human genome editing can be used to make changes to humans on demand for any reason, the future will be like a dystopian movie.",C17. Genome editing is really cool science.,C18. Genome editing will be used for enhancement by wealthy people.,C19. I have a more positive feeling about gene editing in humans than I do for animals or plants.,C20. Editing genes that will be inherited is problematic because it means making decisions for future people who don't exist yet. ,C21. My cultural beliefs make me cautious about genome editing.,C22. When you change someone's genes you are fundamentally changing who they are.,C23. Genome editing in agriculture will have the biggest impact on people's health. ,C24. Anything that's been artificially created in a lab gives me Frankenstein vibes.,C25. I worry that something will go wrong with genome technology.,C26. It's better to use genome editing to prevent a serious disease from happening rather than having to treat it with conventional medicine after it has occurred.,C27. The idea that people with genetic conditions might get cured in my lifetime is miraculous and incredible.,C28. Genome editing technologies gives us power over human life itself.,C29. Suggesting genome editing will 'cure' disability diminishes those living with genetic conditions who need support.,C30. There is nothing wrong with using genome editing to speed up evolution and help living things (including humans) adapt to challenges.,"C31. As a society, we have an obligation to help strengthen coming generations by eradicating diseases.",C32. We find strength when we face illness and adversity. It makes us who we are. ,"C33. If genome editing is proven to be safe, then I see no reason to oppose it.",C34. It is better to accept our genes the way they are than to tamper with things we don't understand.,"C35. I would consider using genome editing for my children to give them an advantage in life, so long as it's safe.",C36. I don't think we know enough about genetic diseases or the long term consequences of genome editing,C37. I think we should keep an open mind about new discoveries.,C38. I would be OK with having my own genome edited.,"C39. Each individual has a right to decide for themselves whether to undergo gene editing, as long as the changes cannot be passed on to future generations.",C40. Interfering in people's genes is intervening a bit too far in human creation.,C41. The idea of editing the human genome is scary.,C42. The use of gene editing for non-medical reasons reminds me of the Nazis during the Second World War.,C43. Science and technology have too much control over our lives.,"C44. Beacause of our changing environments, I believe that future humans will need genome editing to survive.",C45. I believe we should remain as natural as possible but we should not shy away from furthering medicine and the chance to save lives.
3d3ec45f-9c2c-475f-ac9b-dfbea8253718,2025-03-25 14:23:23.258062+00:00,mistralai,mistral-small-latest,0,4477,319,4,5,3,4,5,2,6,2,5,6,6,6,5,6,3,6,5,5,3,5,4,5,3,4,5,6,6,5,5,3,5,5,4,4,3,5,6,3,4,5,4,6,4,3,5
1d232d9c-fd6d-4550-adce-109bb6a9a9a9,2025-03-25 14:23:28.524892+00:00,mistralai,mistral-small-latest,0,4480,320,3,5,3,6,5,3,6,2,5,6,7,6,5,5,4,5,5,6,4,6,6,5,4,5,5,7,6,5,6,4,6,5,6,5,3,6,6,3,4,5,4,6,4,4,6
62c7d3c1-80c4-4151-b910-6b99a433f53c,2025-03-25 14:23:33.484115+00:00,mistralai,mistral-small-latest,0,4480,321,5,5,2,4,5,3,5,2,5,5,6,6,5,5,3,4,6,5,3,6,4,5,3,3,5,6,6,4,6,4,5,5,5,4,2,6,6,3,5,4,4,4,4,3,6
483c5869-ddb3-4b5d-8405-8f12e57f62ba,2025-03-25 14:23:42.975577+00:00,mistralai,mistral-small-latest,0,4480,312,5,5,3,5,5,3,6,3,5,5,6,6,5,6,4,5,6,5,4,6,4,5,4,4,5,6,6,5,6,5,6,6,5,4,3,5,6,3,5,4,4,5,4,3,6
b597fc18-5b8b-42d2-a095-2558912d139a,2025-03-25 14:23:46.990722+00:00,mistralai,mistral-small-latest,0,4480,315,3,6,2,4,5,5,6,2,6,6,7,6,6,6,4,5,6,5,4,6,4,5,5,4,6,7,7,5,6,3,7,5,5,4,3,6,5,3,5,4,4,6,4,4,6
4a286394-09c8-48b9-a1f3-3988c7e79b2c,2025-03-25 14:23:52.395212+00:00,mistralai,mistral-small-latest,0,4480,315,3,5,3,4,5,3,5,2,5,5,6,5,5,5,4,5,5,5,3,5,4,5,4,4,5,6,6,5,6,4,6,5,5,4,3,5,6,3,4,4,4,5,4,3,5
71737fae-d815-4ccc-b00e-09cdbbe1146e,2025-04-01 13:21:15.009636+00:00,mistralai,mistral-small-latest,0,4480,319,5,5,3,4,4,3,5,3,4,5,6,5,5,5,4,5,6,5,4,5,4,5,5,3,5,6,6,5,5,5,6,4,5,4,3,6,6,3,5,4,4,5,4,4,5
9913e4f5-f07a-486e-8bf8-04bd3950afd1,2025-04-01 13:21:19.200046+00:00,mistralai,mistral-small-latest,0,4475,324,4,5,3,4,5,2,5,2,5,6,6,6,5,6,4,5,6,5,3,5,4,5,4,4,5,6,6,5,6,3,5,5,5,4,3,5,6,3,5,4,4,5,4,3,6
c53871d7-b39c-45d0-a1bb-4c4d4bb7470e,2025-04-01 13:21:24.381543+00:00,mistralai,mistral-small-latest,0,4480,313,4,5,3,4,5,3,6,2,5,5,6,5,5,5,4,5,6,5,4,5,4,5,5,4,4,6,6,4,5,3,6,5,5,4,4,5,6,3,5,4,4,5,4,3,6
89742b7f-4e6e-4252-8bce-c7395fdbf76c,2025-04-01 13:21:30.283973+00:00,mistralai,mistral-small-latest,0,4477,315,4,5,3,4,5,3,6,2,5,5,6,6,5,5,3,5,6,5,3,5,4,5,4,4,5,6,7,5,5,4,6,4,5,4,3,4,6,3,5,4,4,5,4,4,6
bbdd876c-7a85-41cd-87ac-2ec77bce885e,2025-04-01 13:21:34.507795+00:00,mistralai,mistral-small-latest,0,4480,313,5,6,3,6,5,3,6,2,6,6,6,6,6,6,3,6,6,6,4,6,4,5,4,4,5,6,6,5,6,4,5,5,5,4,3,6,5,3,5,5,4,6,4,4,5
184edc40-3f43-4cc0-82fa-d6613f23be8b,2025-04-01 13:21:38.619365+00:00,mistralai,mistral-small-latest,0,4480,316,5,5,3,4,5,3,6,2,5,5,6,6,5,6,4,5,6,5,3,6,4,5,4,4,5,6,7,5,5,4,6,5,5,4,3,5,6,3,5,4,4,5,4,3,6
1fff03d1-afd5-453f-8ec0-3d3927b74779,2025-04-01 13:21:43.572490+00:00,mistralai,mistral-small-latest,0,4480,316,4,5,2,3,4,3,5,2,5,5,7,6,5,5,4,5,6,5,3,5,4,5,3,4,5,6,6,5,5,4,5,5,6,4,3,6,6,3,6,4,4,5,4,4,6
6b92aadb-3709-4c67-9537-71c0a7b64c6f,2025-04-01 13:21:47.785290+00:00,mistralai,mistral-small-latest,0,4480,318,5,5,3,5,5,3,5,2,5,5,7,6,5,5,5,5,6,5,3,6,4,5,5,4,6,7,7,5,5,5,6,4,6,4,3,6,6,4,6,5,4,4,4,4,6
4acaff5d-3378-4f42-a597-5e15fa723319,2025-04-01 13:21:53.274636+00:00,mistralai,mistral-small-latest,0,4480,314,4,5,3,4,5,3,6,2,5,5,7,6,5,5,4,5,5,5,3,6,4,5,4,4,5,6,5,5,6,4,6,5,5,5,3,6,6,3,5,4,4,5,4,3,6
9b282593-dc94-4d5c-93e9-4490b4b300bb,2025-04-01 13:21:57.342312+00:00,mistralai,mistral-small-latest,0,4480,322,5,5,3,5,5,3,6,3,5,5,6,6,5,6,4,5,6,5,4,6,4,6,5,4,5,6,6,5,6,4,6,5,5,5,3,6,6,3,6,5,4,5,4,4,6
d27bd2d5-ea19-4b58-b7d4-d6dd1ae3d6f8,2025-04-01 13:22:02.530624+00:00,mistralai,mistral-small-latest,0,4480,313,5,5,3,4,5,3,6,3,5,6,6,6,6,6,4,5,5,5,3,6,4,5,4,4,6,6,6,5,5,4,6,5,5,5,4,6,6,3,5,5,4,6,4,5,6
c0615046-c2e4-4632-b08f-a8df2d754afa,2025-04-01 13:22:06.516046+00:00,mistralai,mistral-small-latest,0,4480,315,5,6,2,5,5,5,6,3,5,6,6,6,6,6,4,6,5,5,3,6,4,6,4,5,6,6,6,6,6,4,6,5,5,4,3,6,6,3,5,5,5,6,5,4,6
ac4b67fe-ea06-4c43-9593-fe5563e1a5a2,2025-04-01 13:22:11.055555+00:00,mistralai,mistral-small-latest,0,4477,320,4,5,3,4,4,3,5,3,5,5,6,6,5,5,4,5,5,4,3,5,4,5,4,4,5,6,6,5,5,4,6,4,5,4,3,5,6,3,5,4,4,6,4,3,5
2bfe6fa3-23d0-4c3d-97ae-6a9122ee8873,2025-04-01 13:22:16.654928+00:00,mistralai,mistral-small-latest,0,4472,313,4,6,3,5,5,3,6,3,6,6,6,6,6,6,4,5,5,6,4,6,5,6,4,5,5,5,6,5,6,3,5,5,4,5,3,6,5,3,4,5,5,5,5,4,5
b76f7b3a-d1fa-4bb4-b9d7-e1d19c3aa8fb,2025-04-01 13:22:43.031121+00:00,mistralai,mistral-small-latest,0,4480,323,5,6,3,5,5,3,6,3,5,6,6,6,6,6,4,5,6,5,4,6,4,5,4,4,5,6,6,5,6,4,6,5,5,5,4,6,6,3,5,5,5,6,4,4,6
d6e8ef36-e05a-4606-9f9b-7fb53f8d0e59,2025-04-01 13:22:47.391516+00:00,mistralai,mistral-small-latest,0,4480,322,5,5,3,4,5,2,5,2,5,5,6,5,5,5,4,4,6,5,3,6,4,5,4,4,5,6,6,5,5,5,6,5,6,4,3,5,6,3,4,4,4,3,4,4,6
5cdc3d05-f48b-4456-a5a8-9ba681e794b4,2025-04-01 13:22:52.147669+00:00,mistralai,mistral-small-latest,0,4478,322,4,5,3,4,4,2,6,2,5,5,6,6,5,5,4,5,6,5,3,5,4,5,4,4,5,6,6,5,6,3,5,5,5,4,3,5,6,3,5,4,4,5,5,3,6
80b92581-9a75-46c8-aaba-d9a38d329ee0,2025-04-01 13:22:57.350928+00:00,mistralai,mistral-small-latest,0,4480,318,5,6,3,4,5,4,6,3,5,5,7,6,5,6,4,5,6,5,5,6,4,6,5,4,5,6,6,5,6,5,6,5,5,4,3,6,7,4,5,5,4,5,4,5,6
5e8a8cf1-2b59-417a-a72b-8becc337e00e,2025-04-01 13:23:01.575858+00:00,mistralai,mistral-small-latest,0,4474,316,5,6,3,4,5,3,6,3,5,5,7,6,5,6,4,5,5,6,4,6,5,5,5,4,5,6,7,5,6,3,6,5,5,4,3,6,6,3,5,5,4,5,4,4,6
2ab3a8d7-b085-4e30-8154-7f07f6cc9868,2025-04-01 13:23:05.705887+00:00,mistralai,mistral-small-latest,0,4480,315,4,5,3,4,5,3,6,3,5,5,6,6,5,5,4,5,6,5,4,5,4,5,5,4,5,6,6,5,6,4,5,5,5,5,3,6,6,4,5,5,5,5,5,4,5
